101
81
T [GeV]		muB [GeV]		c1_T3 [fm^3/GeV^2 * GeV^3]
0.137000		-0.060000		-0.070711
0.138000		-0.060000		-0.066353
0.139000		-0.060000		-0.062292
0.140000		-0.060000		-0.058504
0.141000		-0.060000		-0.054970
0.142000		-0.060000		-0.051672
0.143000		-0.060000		-0.048593
0.144000		-0.060000		-0.045717
0.145000		-0.060000		-0.043029
0.146000		-0.060000		-0.040517
0.147000		-0.060000		-0.038168
0.148000		-0.060000		-0.035970
0.149000		-0.060000		-0.033914
0.150000		-0.060000		-0.031988
0.151000		-0.060000		-0.030184
0.152000		-0.060000		-0.028494
0.153000		-0.060000		-0.026910
0.154000		-0.060000		-0.025425
0.155000		-0.060000		-0.024032
0.156000		-0.060000		-0.022724
0.157000		-0.060000		-0.021496
0.158000		-0.060000		-0.020343
0.159000		-0.060000		-0.019260
0.160000		-0.060000		-0.018242
0.161000		-0.060000		-0.017285
0.162000		-0.060000		-0.016385
0.163000		-0.060000		-0.015538
0.164000		-0.060000		-0.014740
0.165000		-0.060000		-0.013989
0.166000		-0.060000		-0.013282
0.167000		-0.060000		-0.012615
0.168000		-0.060000		-0.011987
0.169000		-0.060000		-0.011394
0.170000		-0.060000		-0.010835
0.171000		-0.060000		-0.010308
0.172000		-0.060000		-0.009809
0.173000		-0.060000		-0.009339
0.174000		-0.060000		-0.008894
0.175000		-0.060000		-0.008474
0.176000		-0.060000		-0.008077
0.177000		-0.060000		-0.007701
0.178000		-0.060000		-0.007345
0.179000		-0.060000		-0.007009
0.180000		-0.060000		-0.006690
0.181000		-0.060000		-0.006388
0.182000		-0.060000		-0.006102
0.183000		-0.060000		-0.005831
0.184000		-0.060000		-0.005574
0.185000		-0.060000		-0.005330
0.186000		-0.060000		-0.005099
0.187000		-0.060000		-0.004879
0.188000		-0.060000		-0.004670
0.189000		-0.060000		-0.004472
0.190000		-0.060000		-0.004284
0.191000		-0.060000		-0.004105
0.192000		-0.060000		-0.003935
0.193000		-0.060000		-0.003773
0.194000		-0.060000		-0.003619
0.195000		-0.060000		-0.003473
0.196000		-0.060000		-0.003333
0.197000		-0.060000		-0.003200
0.198000		-0.060000		-0.003074
0.199000		-0.060000		-0.002953
0.200000		-0.060000		-0.002838
0.100000		-0.040000		-0.716379
0.101000		-0.040000		-0.659588
0.102000		-0.040000		-0.607676
0.103000		-0.040000		-0.560190
0.104000		-0.040000		-0.516724
0.105000		-0.040000		-0.476911
0.106000		-0.040000		-0.440420
0.107000		-0.040000		-0.406954
0.108000		-0.040000		-0.376242
0.109000		-0.040000		-0.348040
0.110000		-0.040000		-0.322128
0.111000		-0.040000		-0.298306
0.112000		-0.040000		-0.276392
0.113000		-0.040000		-0.256223
0.114000		-0.040000		-0.237650
0.115000		-0.040000		-0.220536
0.116000		-0.040000		-0.204758
0.117000		-0.040000		-0.190205
0.118000		-0.040000		-0.176774
0.119000		-0.040000		-0.164373
0.120000		-0.040000		-0.152917
0.121000		-0.040000		-0.142329
0.122000		-0.040000		-0.132537
0.123000		-0.040000		-0.123479
0.124000		-0.040000		-0.115094
0.125000		-0.040000		-0.107329
0.126000		-0.040000		-0.100135
0.127000		-0.040000		-0.093467
0.128000		-0.040000		-0.087284
0.129000		-0.040000		-0.081547
0.130000		-0.040000		-0.076222
0.131000		-0.040000		-0.071278
0.132000		-0.040000		-0.066685
0.133000		-0.040000		-0.062416
0.134000		-0.040000		-0.058446
0.135000		-0.040000		-0.054754
0.136000		-0.040000		-0.051318
0.137000		-0.040000		-0.048119
0.138000		-0.040000		-0.045140
0.139000		-0.040000		-0.042364
0.140000		-0.040000		-0.039776
0.141000		-0.040000		-0.037363
0.142000		-0.040000		-0.035111
0.143000		-0.040000		-0.033010
0.144000		-0.040000		-0.031048
0.145000		-0.040000		-0.029216
0.146000		-0.040000		-0.027503
0.147000		-0.040000		-0.025902
0.148000		-0.040000		-0.024405
0.149000		-0.040000		-0.023004
0.150000		-0.040000		-0.021693
0.151000		-0.040000		-0.020465
0.152000		-0.040000		-0.019315
0.153000		-0.040000		-0.018237
0.154000		-0.040000		-0.017227
0.155000		-0.040000		-0.016280
0.156000		-0.040000		-0.015391
0.157000		-0.040000		-0.014556
0.158000		-0.040000		-0.013773
0.159000		-0.040000		-0.013037
0.160000		-0.040000		-0.012346
0.161000		-0.040000		-0.011696
0.162000		-0.040000		-0.011085
0.163000		-0.040000		-0.010510
0.164000		-0.040000		-0.009969
0.165000		-0.040000		-0.009459
0.166000		-0.040000		-0.008979
0.167000		-0.040000		-0.008527
0.168000		-0.040000		-0.008101
0.169000		-0.040000		-0.007699
0.170000		-0.040000		-0.007321
0.171000		-0.040000		-0.006963
0.172000		-0.040000		-0.006625
0.173000		-0.040000		-0.006307
0.174000		-0.040000		-0.006005
0.175000		-0.040000		-0.005721
0.176000		-0.040000		-0.005452
0.177000		-0.040000		-0.005197
0.178000		-0.040000		-0.004957
0.179000		-0.040000		-0.004729
0.180000		-0.040000		-0.004513
0.181000		-0.040000		-0.004309
0.182000		-0.040000		-0.004116
0.183000		-0.040000		-0.003932
0.184000		-0.040000		-0.003758
0.185000		-0.040000		-0.003593
0.186000		-0.040000		-0.003437
0.187000		-0.040000		-0.003288
0.188000		-0.040000		-0.003147
0.189000		-0.040000		-0.003014
0.190000		-0.040000		-0.002886
0.191000		-0.040000		-0.002766
0.192000		-0.040000		-0.002651
0.193000		-0.040000		-0.002541
0.194000		-0.040000		-0.002437
0.195000		-0.040000		-0.002338
0.196000		-0.040000		-0.002244
0.197000		-0.040000		-0.002154
0.198000		-0.040000		-0.002069
0.199000		-0.040000		-0.001987
0.200000		-0.040000		-0.001910
0.100000		-0.020000		-0.368366
0.101000		-0.020000		-0.338901
0.102000		-0.020000		-0.311994
0.103000		-0.020000		-0.287407
0.104000		-0.020000		-0.264923
0.105000		-0.020000		-0.244349
0.106000		-0.020000		-0.225508
0.107000		-0.020000		-0.208244
0.108000		-0.020000		-0.192414
0.109000		-0.020000		-0.177890
0.110000		-0.020000		-0.164556
0.111000		-0.020000		-0.152306
0.112000		-0.020000		-0.141046
0.113000		-0.020000		-0.130690
0.114000		-0.020000		-0.121160
0.115000		-0.020000		-0.112384
0.116000		-0.020000		-0.104299
0.117000		-0.020000		-0.096845
0.118000		-0.020000		-0.089971
0.119000		-0.020000		-0.083627
0.120000		-0.020000		-0.077770
0.121000		-0.020000		-0.072359
0.122000		-0.020000		-0.067358
0.123000		-0.020000		-0.062734
0.124000		-0.020000		-0.058455
0.125000		-0.020000		-0.054495
0.126000		-0.020000		-0.050827
0.127000		-0.020000		-0.047429
0.128000		-0.020000		-0.044279
0.129000		-0.020000		-0.041358
0.130000		-0.020000		-0.038648
0.131000		-0.020000		-0.036132
0.132000		-0.020000		-0.033795
0.133000		-0.020000		-0.031624
0.134000		-0.020000		-0.029607
0.135000		-0.020000		-0.027730
0.136000		-0.020000		-0.025985
0.137000		-0.020000		-0.024360
0.138000		-0.020000		-0.022848
0.139000		-0.020000		-0.021438
0.140000		-0.020000		-0.020125
0.141000		-0.020000		-0.018901
0.142000		-0.020000		-0.017759
0.143000		-0.020000		-0.016693
0.144000		-0.020000		-0.015698
0.145000		-0.020000		-0.014769
0.146000		-0.020000		-0.013902
0.147000		-0.020000		-0.013090
0.148000		-0.020000		-0.012332
0.149000		-0.020000		-0.011622
0.150000		-0.020000		-0.010958
0.151000		-0.020000		-0.010337
0.152000		-0.020000		-0.009755
0.153000		-0.020000		-0.009209
0.154000		-0.020000		-0.008698
0.155000		-0.020000		-0.008218
0.156000		-0.020000		-0.007769
0.157000		-0.020000		-0.007347
0.158000		-0.020000		-0.006951
0.159000		-0.020000		-0.006579
0.160000		-0.020000		-0.006229
0.161000		-0.020000		-0.005900
0.162000		-0.020000		-0.005591
0.163000		-0.020000		-0.005301
0.164000		-0.020000		-0.005027
0.165000		-0.020000		-0.004770
0.166000		-0.020000		-0.004528
0.167000		-0.020000		-0.004299
0.168000		-0.020000		-0.004084
0.169000		-0.020000		-0.003881
0.170000		-0.020000		-0.003690
0.171000		-0.020000		-0.003509
0.172000		-0.020000		-0.003339
0.173000		-0.020000		-0.003178
0.174000		-0.020000		-0.003026
0.175000		-0.020000		-0.002882
0.176000		-0.020000		-0.002746
0.177000		-0.020000		-0.002618
0.178000		-0.020000		-0.002496
0.179000		-0.020000		-0.002382
0.180000		-0.020000		-0.002273
0.181000		-0.020000		-0.002170
0.182000		-0.020000		-0.002072
0.183000		-0.020000		-0.001980
0.184000		-0.020000		-0.001892
0.185000		-0.020000		-0.001809
0.186000		-0.020000		-0.001730
0.187000		-0.020000		-0.001655
0.188000		-0.020000		-0.001584
0.189000		-0.020000		-0.001516
0.190000		-0.020000		-0.001452
0.191000		-0.020000		-0.001391
0.192000		-0.020000		-0.001334
0.193000		-0.020000		-0.001278
0.194000		-0.020000		-0.001226
0.195000		-0.020000		-0.001176
0.196000		-0.020000		-0.001129
0.197000		-0.020000		-0.001083
0.198000		-0.020000		-0.001040
0.199000		-0.020000		-0.000999
0.200000		-0.020000		-0.000960
0.100000		0.000000		0.000000
0.101000		0.000000		0.000000
0.102000		0.000000		0.000000
0.103000		0.000000		0.000000
0.104000		0.000000		0.000000
0.105000		0.000000		0.000000
0.106000		0.000000		0.000000
0.107000		0.000000		0.000000
0.108000		0.000000		0.000000
0.109000		0.000000		0.000000
0.110000		0.000000		0.000000
0.111000		0.000000		0.000000
0.112000		0.000000		0.000000
0.113000		0.000000		0.000000
0.114000		0.000000		0.000000
0.115000		0.000000		0.000000
0.116000		0.000000		0.000000
0.117000		0.000000		0.000000
0.118000		0.000000		0.000000
0.119000		0.000000		0.000000
0.120000		0.000000		0.000000
0.121000		0.000000		0.000000
0.122000		0.000000		0.000000
0.123000		0.000000		0.000000
0.124000		0.000000		0.000000
0.125000		0.000000		0.000000
0.126000		0.000000		0.000000
0.127000		0.000000		0.000000
0.128000		0.000000		0.000000
0.129000		0.000000		0.000000
0.130000		0.000000		0.000000
0.131000		0.000000		0.000000
0.132000		0.000000		0.000000
0.133000		0.000000		0.000000
0.134000		0.000000		0.000000
0.135000		0.000000		0.000000
0.136000		0.000000		0.000000
0.137000		0.000000		0.000000
0.138000		0.000000		0.000000
0.139000		0.000000		0.000000
0.140000		0.000000		0.000000
0.141000		0.000000		0.000000
0.142000		0.000000		0.000000
0.143000		0.000000		0.000000
0.144000		0.000000		0.000000
0.145000		0.000000		0.000000
0.146000		0.000000		0.000000
0.147000		0.000000		0.000000
0.148000		0.000000		0.000000
0.149000		0.000000		0.000000
0.150000		0.000000		0.000000
0.151000		0.000000		0.000000
0.152000		0.000000		0.000000
0.153000		0.000000		0.000000
0.154000		0.000000		0.000000
0.155000		0.000000		0.000000
0.156000		0.000000		0.000000
0.157000		0.000000		0.000000
0.158000		0.000000		0.000000
0.159000		0.000000		0.000000
0.160000		0.000000		0.000000
0.161000		0.000000		0.000000
0.162000		0.000000		0.000000
0.163000		0.000000		0.000000
0.164000		0.000000		0.000000
0.165000		0.000000		0.000000
0.166000		0.000000		0.000000
0.167000		0.000000		0.000000
0.168000		0.000000		0.000000
0.169000		0.000000		0.000000
0.170000		0.000000		0.000000
0.171000		0.000000		0.000000
0.172000		0.000000		0.000000
0.173000		0.000000		0.000000
0.174000		0.000000		0.000000
0.175000		0.000000		0.000000
0.176000		0.000000		0.000000
0.177000		0.000000		0.000000
0.178000		0.000000		0.000000
0.179000		0.000000		0.000000
0.180000		0.000000		0.000000
0.181000		0.000000		0.000000
0.182000		0.000000		0.000000
0.183000		0.000000		0.000000
0.184000		0.000000		0.000000
0.185000		0.000000		0.000000
0.186000		0.000000		0.000000
0.187000		0.000000		0.000000
0.188000		0.000000		0.000000
0.189000		0.000000		0.000000
0.190000		0.000000		0.000000
0.191000		0.000000		0.000000
0.192000		0.000000		0.000000
0.193000		0.000000		0.000000
0.194000		0.000000		0.000000
0.195000		0.000000		0.000000
0.196000		0.000000		0.000000
0.197000		0.000000		0.000000
0.198000		0.000000		0.000000
0.199000		0.000000		0.000000
0.200000		0.000000		0.000000
0.100000		0.020000		0.368366
0.101000		0.020000		0.338901
0.102000		0.020000		0.311994
0.103000		0.020000		0.287407
0.104000		0.020000		0.264923
0.105000		0.020000		0.244349
0.106000		0.020000		0.225508
0.107000		0.020000		0.208244
0.108000		0.020000		0.192414
0.109000		0.020000		0.177890
0.110000		0.020000		0.164556
0.111000		0.020000		0.152306
0.112000		0.020000		0.141046
0.113000		0.020000		0.130690
0.114000		0.020000		0.121160
0.115000		0.020000		0.112384
0.116000		0.020000		0.104299
0.117000		0.020000		0.096845
0.118000		0.020000		0.089971
0.119000		0.020000		0.083627
0.120000		0.020000		0.077770
0.121000		0.020000		0.072359
0.122000		0.020000		0.067358
0.123000		0.020000		0.062734
0.124000		0.020000		0.058455
0.125000		0.020000		0.054495
0.126000		0.020000		0.050827
0.127000		0.020000		0.047429
0.128000		0.020000		0.044279
0.129000		0.020000		0.041358
0.130000		0.020000		0.038648
0.131000		0.020000		0.036132
0.132000		0.020000		0.033795
0.133000		0.020000		0.031624
0.134000		0.020000		0.029607
0.135000		0.020000		0.027730
0.136000		0.020000		0.025985
0.137000		0.020000		0.024360
0.138000		0.020000		0.022848
0.139000		0.020000		0.021438
0.140000		0.020000		0.020125
0.141000		0.020000		0.018901
0.142000		0.020000		0.017759
0.143000		0.020000		0.016693
0.144000		0.020000		0.015698
0.145000		0.020000		0.014769
0.146000		0.020000		0.013902
0.147000		0.020000		0.013090
0.148000		0.020000		0.012332
0.149000		0.020000		0.011622
0.150000		0.020000		0.010958
0.151000		0.020000		0.010337
0.152000		0.020000		0.009755
0.153000		0.020000		0.009209
0.154000		0.020000		0.008698
0.155000		0.020000		0.008218
0.156000		0.020000		0.007769
0.157000		0.020000		0.007347
0.158000		0.020000		0.006951
0.159000		0.020000		0.006579
0.160000		0.020000		0.006229
0.161000		0.020000		0.005900
0.162000		0.020000		0.005591
0.163000		0.020000		0.005301
0.164000		0.020000		0.005027
0.165000		0.020000		0.004770
0.166000		0.020000		0.004528
0.167000		0.020000		0.004299
0.168000		0.020000		0.004084
0.169000		0.020000		0.003881
0.170000		0.020000		0.003690
0.171000		0.020000		0.003509
0.172000		0.020000		0.003339
0.173000		0.020000		0.003178
0.174000		0.020000		0.003026
0.175000		0.020000		0.002882
0.176000		0.020000		0.002746
0.177000		0.020000		0.002618
0.178000		0.020000		0.002496
0.179000		0.020000		0.002382
0.180000		0.020000		0.002273
0.181000		0.020000		0.002170
0.182000		0.020000		0.002072
0.183000		0.020000		0.001980
0.184000		0.020000		0.001892
0.185000		0.020000		0.001809
0.186000		0.020000		0.001730
0.187000		0.020000		0.001655
0.188000		0.020000		0.001584
0.189000		0.020000		0.001516
0.190000		0.020000		0.001452
0.191000		0.020000		0.001391
0.192000		0.020000		0.001334
0.193000		0.020000		0.001278
0.194000		0.020000		0.001226
0.195000		0.020000		0.001176
0.196000		0.020000		0.001129
0.197000		0.020000		0.001083
0.198000		0.020000		0.001040
0.199000		0.020000		0.000999
0.200000		0.020000		0.000960
0.100000		0.040000		0.716379
0.101000		0.040000		0.659588
0.102000		0.040000		0.607676
0.103000		0.040000		0.560190
0.104000		0.040000		0.516724
0.105000		0.040000		0.476911
0.106000		0.040000		0.440420
0.107000		0.040000		0.406954
0.108000		0.040000		0.376242
0.109000		0.040000		0.348040
0.110000		0.040000		0.322128
0.111000		0.040000		0.298306
0.112000		0.040000		0.276392
0.113000		0.040000		0.256223
0.114000		0.040000		0.237650
0.115000		0.040000		0.220536
0.116000		0.040000		0.204758
0.117000		0.040000		0.190205
0.118000		0.040000		0.176774
0.119000		0.040000		0.164373
0.120000		0.040000		0.152917
0.121000		0.040000		0.142329
0.122000		0.040000		0.132537
0.123000		0.040000		0.123479
0.124000		0.040000		0.115094
0.125000		0.040000		0.107329
0.126000		0.040000		0.100135
0.127000		0.040000		0.093467
0.128000		0.040000		0.087284
0.129000		0.040000		0.081547
0.130000		0.040000		0.076222
0.131000		0.040000		0.071278
0.132000		0.040000		0.066685
0.133000		0.040000		0.062416
0.134000		0.040000		0.058446
0.135000		0.040000		0.054754
0.136000		0.040000		0.051318
0.137000		0.040000		0.048119
0.138000		0.040000		0.045140
0.139000		0.040000		0.042364
0.140000		0.040000		0.039776
0.141000		0.040000		0.037363
0.142000		0.040000		0.035111
0.143000		0.040000		0.033010
0.144000		0.040000		0.031048
0.145000		0.040000		0.029216
0.146000		0.040000		0.027503
0.147000		0.040000		0.025902
0.148000		0.040000		0.024405
0.149000		0.040000		0.023004
0.150000		0.040000		0.021693
0.151000		0.040000		0.020465
0.152000		0.040000		0.019315
0.153000		0.040000		0.018237
0.154000		0.040000		0.017227
0.155000		0.040000		0.016280
0.156000		0.040000		0.015391
0.157000		0.040000		0.014556
0.158000		0.040000		0.013773
0.159000		0.040000		0.013037
0.160000		0.040000		0.012346
0.161000		0.040000		0.011696
0.162000		0.040000		0.011085
0.163000		0.040000		0.010510
0.164000		0.040000		0.009969
0.165000		0.040000		0.009459
0.166000		0.040000		0.008979
0.167000		0.040000		0.008527
0.168000		0.040000		0.008101
0.169000		0.040000		0.007699
0.170000		0.040000		0.007321
0.171000		0.040000		0.006963
0.172000		0.040000		0.006625
0.173000		0.040000		0.006307
0.174000		0.040000		0.006005
0.175000		0.040000		0.005721
0.176000		0.040000		0.005452
0.177000		0.040000		0.005197
0.178000		0.040000		0.004957
0.179000		0.040000		0.004729
0.180000		0.040000		0.004513
0.181000		0.040000		0.004309
0.182000		0.040000		0.004116
0.183000		0.040000		0.003932
0.184000		0.040000		0.003758
0.185000		0.040000		0.003593
0.186000		0.040000		0.003437
0.187000		0.040000		0.003288
0.188000		0.040000		0.003147
0.189000		0.040000		0.003014
0.190000		0.040000		0.002886
0.191000		0.040000		0.002766
0.192000		0.040000		0.002651
0.193000		0.040000		0.002541
0.194000		0.040000		0.002437
0.195000		0.040000		0.002338
0.196000		0.040000		0.002244
0.197000		0.040000		0.002154
0.198000		0.040000		0.002069
0.199000		0.040000		0.001987
0.200000		0.040000		0.001910
0.100000		0.060000		1.027741
0.101000		0.060000		0.947365
0.102000		0.060000		0.873780
0.103000		0.060000		0.806370
0.104000		0.060000		0.744577
0.105000		0.060000		0.687899
0.106000		0.060000		0.635880
0.107000		0.060000		0.588110
0.108000		0.060000		0.544216
0.109000		0.060000		0.503860
0.110000		0.060000		0.466737
0.111000		0.060000		0.432569
0.112000		0.060000		0.401104
0.113000		0.060000		0.372112
0.114000		0.060000		0.345386
0.115000		0.060000		0.320736
0.116000		0.060000		0.297989
0.117000		0.060000		0.276988
0.118000		0.060000		0.257590
0.119000		0.060000		0.239663
0.120000		0.060000		0.223088
0.121000		0.060000		0.207756
0.122000		0.060000		0.193567
0.123000		0.060000		0.180430
0.124000		0.060000		0.168262
0.125000		0.060000		0.156986
0.126000		0.060000		0.146532
0.127000		0.060000		0.136835
0.128000		0.060000		0.127838
0.129000		0.060000		0.119486
0.130000		0.060000		0.111729
0.131000		0.060000		0.104522
0.132000		0.060000		0.097824
0.133000		0.060000		0.091595
0.134000		0.060000		0.085800
0.135000		0.060000		0.080408
0.136000		0.060000		0.075387
0.137000		0.060000		0.070711
0.138000		0.060000		0.066353
0.139000		0.060000		0.062292
0.140000		0.060000		0.058504
0.141000		0.060000		0.054970
0.142000		0.060000		0.051672
0.143000		0.060000		0.048593
0.144000		0.060000		0.045717
0.145000		0.060000		0.043029
0.146000		0.060000		0.040517
0.147000		0.060000		0.038168
0.148000		0.060000		0.035970
0.149000		0.060000		0.033914
0.150000		0.060000		0.031988
0.151000		0.060000		0.030184
0.152000		0.060000		0.028494
0.153000		0.060000		0.026910
0.154000		0.060000		0.025425
0.155000		0.060000		0.024032
0.156000		0.060000		0.022724
0.157000		0.060000		0.021496
0.158000		0.060000		0.020343
0.159000		0.060000		0.019260
0.160000		0.060000		0.018242
0.161000		0.060000		0.017285
0.162000		0.060000		0.016385
0.163000		0.060000		0.015538
0.164000		0.060000		0.014740
0.165000		0.060000		0.013989
0.166000		0.060000		0.013282
0.167000		0.060000		0.012615
0.168000		0.060000		0.011987
0.169000		0.060000		0.011394
0.170000		0.060000		0.010835
0.171000		0.060000		0.010308
0.172000		0.060000		0.009809
0.173000		0.060000		0.009339
0.174000		0.060000		0.008894
0.175000		0.060000		0.008474
0.176000		0.060000		0.008077
0.177000		0.060000		0.007701
0.178000		0.060000		0.007345
0.179000		0.060000		0.007009
0.180000		0.060000		0.006690
0.181000		0.060000		0.006388
0.182000		0.060000		0.006102
0.183000		0.060000		0.005831
0.184000		0.060000		0.005574
0.185000		0.060000		0.005330
0.186000		0.060000		0.005099
0.187000		0.060000		0.004879
0.188000		0.060000		0.004670
0.189000		0.060000		0.004472
0.190000		0.060000		0.004284
0.191000		0.060000		0.004105
0.192000		0.060000		0.003935
0.193000		0.060000		0.003773
0.194000		0.060000		0.003619
0.195000		0.060000		0.003473
0.196000		0.060000		0.003333
0.197000		0.060000		0.003200
0.198000		0.060000		0.003074
0.199000		0.060000		0.002953
0.200000		0.060000		0.002838
0.100000		0.080000		1.292590
0.101000		0.080000		1.193148
0.102000		0.080000		1.101947
0.103000		0.080000		1.018253
0.104000		0.080000		0.941404
0.105000		0.080000		0.870801
0.106000		0.080000		0.805898
0.107000		0.080000		0.746203
0.108000		0.080000		0.691269
0.109000		0.080000		0.640689
0.110000		0.080000		0.594095
0.111000		0.080000		0.551151
0.112000		0.080000		0.511551
0.113000		0.080000		0.475017
0.114000		0.080000		0.441295
0.115000		0.080000		0.410155
0.116000		0.080000		0.381385
0.117000		0.080000		0.354794
0.118000		0.080000		0.330204
0.119000		0.080000		0.307455
0.120000		0.080000		0.286401
0.121000		0.080000		0.266906
0.122000		0.080000		0.248847
0.123000		0.080000		0.232111
0.124000		0.080000		0.216596
0.125000		0.080000		0.202205
0.126000		0.080000		0.188852
0.127000		0.080000		0.176457
0.128000		0.080000		0.164947
0.129000		0.080000		0.154254
0.130000		0.080000		0.144316
0.131000		0.080000		0.135076
0.132000		0.080000		0.126482
0.133000		0.080000		0.118485
0.134000		0.080000		0.111041
0.135000		0.080000		0.104109
0.136000		0.080000		0.097651
0.137000		0.080000		0.091633
0.138000		0.080000		0.086022
0.139000		0.080000		0.080788
0.140000		0.080000		0.075906
0.141000		0.080000		0.071348
0.142000		0.080000		0.067093
0.143000		0.080000		0.063117
0.144000		0.080000		0.059403
0.145000		0.080000		0.055930
0.146000		0.080000		0.052683
0.147000		0.080000		0.049645
0.148000		0.080000		0.046801
0.149000		0.080000		0.044139
0.150000		0.080000		0.041646
0.151000		0.080000		0.039309
0.152000		0.080000		0.037120
0.153000		0.080000		0.035066
0.154000		0.080000		0.033140
0.155000		0.080000		0.031333
0.156000		0.080000		0.029636
0.157000		0.080000		0.028043
0.158000		0.080000		0.026546
0.159000		0.080000		0.025139
0.160000		0.080000		0.023816
0.161000		0.080000		0.022572
0.162000		0.080000		0.021402
0.163000		0.080000		0.020300
0.164000		0.080000		0.019263
0.165000		0.080000		0.018286
0.166000		0.080000		0.017366
0.167000		0.080000		0.016498
0.168000		0.080000		0.015680
0.169000		0.080000		0.014908
0.170000		0.080000		0.014179
0.171000		0.080000		0.013492
0.172000		0.080000		0.012842
0.173000		0.080000		0.012229
0.174000		0.080000		0.011649
0.175000		0.080000		0.011101
0.176000		0.080000		0.010583
0.177000		0.080000		0.010093
0.178000		0.080000		0.009628
0.179000		0.080000		0.009189
0.180000		0.080000		0.008773
0.181000		0.080000		0.008379
0.182000		0.080000		0.008005
0.183000		0.080000		0.007651
0.184000		0.080000		0.007315
0.185000		0.080000		0.006996
0.186000		0.080000		0.006694
0.187000		0.080000		0.006406
0.188000		0.080000		0.006134
0.189000		0.080000		0.005875
0.190000		0.080000		0.005628
0.191000		0.080000		0.005394
0.192000		0.080000		0.005171
0.193000		0.080000		0.004960
0.194000		0.080000		0.004758
0.195000		0.080000		0.004566
0.196000		0.080000		0.004383
0.197000		0.080000		0.004209
0.198000		0.080000		0.004043
0.199000		0.080000		0.003885
0.200000		0.080000		0.003734
0.100000		0.100000		1.507620
0.101000		0.100000		1.393647
0.102000		0.100000		1.288930
0.103000		0.100000		1.192665
0.104000		0.100000		1.104120
0.105000		0.100000		1.022633
0.106000		0.100000		0.947603
0.107000		0.100000		0.878482
0.108000		0.100000		0.814774
0.109000		0.100000		0.756026
0.110000		0.100000		0.701826
0.111000		0.100000		0.651800
0.112000		0.100000		0.605603
0.113000		0.100000		0.562925
0.114000		0.100000		0.523480
0.115000		0.100000		0.487007
0.116000		0.100000		0.453267
0.117000		0.100000		0.422044
0.118000		0.100000		0.393136
0.119000		0.100000		0.366362
0.120000		0.100000		0.341554
0.121000		0.100000		0.318559
0.122000		0.100000		0.297235
0.123000		0.100000		0.277453
0.124000		0.100000		0.259095
0.125000		0.100000		0.242052
0.126000		0.100000		0.226223
0.127000		0.100000		0.211516
0.128000		0.100000		0.197847
0.129000		0.100000		0.185137
0.130000		0.100000		0.173316
0.131000		0.100000		0.162315
0.132000		0.100000		0.152076
0.133000		0.100000		0.142541
0.134000		0.100000		0.133659
0.135000		0.100000		0.125382
0.136000		0.100000		0.117666
0.137000		0.100000		0.110470
0.138000		0.100000		0.103757
0.139000		0.100000		0.097492
0.140000		0.100000		0.091643
0.141000		0.100000		0.086180
0.142000		0.100000		0.081077
0.143000		0.100000		0.076307
0.144000		0.100000		0.071847
0.145000		0.100000		0.067675
0.146000		0.100000		0.063772
0.147000		0.100000		0.060119
0.148000		0.100000		0.056698
0.149000		0.100000		0.053494
0.150000		0.100000		0.050491
0.151000		0.100000		0.047677
0.152000		0.100000		0.045037
0.153000		0.100000		0.042562
0.154000		0.100000		0.040238
0.155000		0.100000		0.038057
0.156000		0.100000		0.036008
0.157000		0.100000		0.034084
0.158000		0.100000		0.032275
0.159000		0.100000		0.030575
0.160000		0.100000		0.028976
0.161000		0.100000		0.027471
0.162000		0.100000		0.026055
0.163000		0.100000		0.024721
0.164000		0.100000		0.023466
0.165000		0.100000		0.022282
0.166000		0.100000		0.021167
0.167000		0.100000		0.020115
0.168000		0.100000		0.019123
0.169000		0.100000		0.018187
0.170000		0.100000		0.017303
0.171000		0.100000		0.016468
0.172000		0.100000		0.015680
0.173000		0.100000		0.014935
0.174000		0.100000		0.014231
0.175000		0.100000		0.013565
0.176000		0.100000		0.012935
0.177000		0.100000		0.012339
0.178000		0.100000		0.011775
0.179000		0.100000		0.011240
0.180000		0.100000		0.010734
0.181000		0.100000		0.010254
0.182000		0.100000		0.009799
0.183000		0.100000		0.009368
0.184000		0.100000		0.008959
0.185000		0.100000		0.008570
0.186000		0.100000		0.008202
0.187000		0.100000		0.007852
0.188000		0.100000		0.007519
0.189000		0.100000		0.007203
0.190000		0.100000		0.006902
0.191000		0.100000		0.006617
0.192000		0.100000		0.006345
0.193000		0.100000		0.006086
0.194000		0.100000		0.005840
0.195000		0.100000		0.005606
0.196000		0.100000		0.005383
0.197000		0.100000		0.005170
0.198000		0.100000		0.004967
0.199000		0.100000		0.004774
0.200000		0.100000		0.004590
0.100000		0.120000		1.674558
0.101000		0.120000		1.550093
0.102000		0.120000		1.435549
0.103000		0.120000		1.330079
0.104000		0.120000		1.232914
0.105000		0.120000		1.143355
0.106000		0.120000		1.060765
0.107000		0.120000		0.984565
0.108000		0.120000		0.914229
0.109000		0.120000		0.849274
0.110000		0.120000		0.789264
0.111000		0.120000		0.733797
0.112000		0.120000		0.682507
0.113000		0.120000		0.635061
0.114000		0.120000		0.591151
0.115000		0.120000		0.550499
0.116000		0.120000		0.512847
0.117000		0.120000		0.477960
0.118000		0.120000		0.445623
0.119000		0.120000		0.415639
0.120000		0.120000		0.387825
0.121000		0.120000		0.362015
