101
81
T [GeV]		muB [GeV]		c0_T4 [fm^3/GeV^3 * GeV^4]
0.162000		0.060000		-0.045529
0.163000		0.060000		-0.044051
0.164000		0.060000		-0.042629
0.165000		0.060000		-0.041260
0.166000		0.060000		-0.039942
0.167000		0.060000		-0.038673
0.168000		0.060000		-0.037452
0.169000		0.060000		-0.036275
0.170000		0.060000		-0.035141
0.171000		0.060000		-0.034049
0.172000		0.060000		-0.032997
0.173000		0.060000		-0.031983
0.174000		0.060000		-0.031006
0.175000		0.060000		-0.030063
0.176000		0.060000		-0.029155
0.177000		0.060000		-0.028279
0.178000		0.060000		-0.027434
0.179000		0.060000		-0.026619
0.180000		0.060000		-0.025833
0.181000		0.060000		-0.025074
0.182000		0.060000		-0.024341
0.183000		0.060000		-0.023635
0.184000		0.060000		-0.022952
0.185000		0.060000		-0.022294
0.186000		0.060000		-0.021657
0.187000		0.060000		-0.021043
0.188000		0.060000		-0.020449
0.189000		0.060000		-0.019876
0.190000		0.060000		-0.019322
0.191000		0.060000		-0.018787
0.192000		0.060000		-0.018269
0.193000		0.060000		-0.017769
0.194000		0.060000		-0.017285
0.195000		0.060000		-0.016818
0.196000		0.060000		-0.016365
0.197000		0.060000		-0.015928
0.198000		0.060000		-0.015505
0.199000		0.060000		-0.015095
0.200000		0.060000		-0.014699
0.100000		0.080000		-0.557900
0.101000		0.080000		-0.530159
0.102000		0.080000		-0.504066
0.103000		0.080000		-0.479506
0.104000		0.080000		-0.456373
0.105000		0.080000		-0.434569
0.106000		0.080000		-0.414004
0.107000		0.080000		-0.394594
0.108000		0.080000		-0.376263
0.109000		0.080000		-0.358941
0.110000		0.080000		-0.342562
0.111000		0.080000		-0.327066
0.112000		0.080000		-0.312397
0.113000		0.080000		-0.298502
0.114000		0.080000		-0.285334
0.115000		0.080000		-0.272848
0.116000		0.080000		-0.261003
0.117000		0.080000		-0.249761
0.118000		0.080000		-0.239084
0.119000		0.080000		-0.228941
0.120000		0.080000		-0.219300
0.121000		0.080000		-0.210132
0.122000		0.080000		-0.201410
0.123000		0.080000		-0.193109
0.124000		0.080000		-0.185205
0.125000		0.080000		-0.177677
0.126000		0.080000		-0.170503
0.127000		0.080000		-0.163664
0.128000		0.080000		-0.157143
0.129000		0.080000		-0.150922
0.130000		0.080000		-0.144985
0.131000		0.080000		-0.139317
0.132000		0.080000		-0.133905
0.133000		0.080000		-0.128736
0.134000		0.080000		-0.123796
0.135000		0.080000		-0.119074
0.136000		0.080000		-0.114559
0.137000		0.080000		-0.110242
0.138000		0.080000		-0.106111
0.139000		0.080000		-0.102158
0.140000		0.080000		-0.098375
0.141000		0.080000		-0.094752
0.142000		0.080000		-0.091283
0.143000		0.080000		-0.087959
0.144000		0.080000		-0.084775
0.145000		0.080000		-0.081723
0.146000		0.080000		-0.078798
0.147000		0.080000		-0.075992
0.148000		0.080000		-0.073302
0.149000		0.080000		-0.070721
0.150000		0.080000		-0.068245
0.151000		0.080000		-0.065869
0.152000		0.080000		-0.063588
0.153000		0.080000		-0.061398
0.154000		0.080000		-0.059295
0.155000		0.080000		-0.057275
0.156000		0.080000		-0.055335
0.157000		0.080000		-0.053470
0.158000		0.080000		-0.051679
0.159000		0.080000		-0.049957
0.160000		0.080000		-0.048301
0.161000		0.080000		-0.046709
0.162000		0.080000		-0.045178
0.163000		0.080000		-0.043706
0.164000		0.080000		-0.042289
0.165000		0.080000		-0.040926
0.166000		0.080000		-0.039614
0.167000		0.080000		-0.038351
0.168000		0.080000		-0.037135
0.169000		0.080000		-0.035964
0.170000		0.080000		-0.034837
0.171000		0.080000		-0.033751
0.172000		0.080000		-0.032705
0.173000		0.080000		-0.031697
0.174000		0.080000		-0.030726
0.175000		0.080000		-0.029790
0.176000		0.080000		-0.028887
0.177000		0.080000		-0.028017
0.178000		0.080000		-0.027178
0.179000		0.080000		-0.026369
0.180000		0.080000		-0.025588
0.181000		0.080000		-0.024835
0.182000		0.080000		-0.024108
0.183000		0.080000		-0.023407
0.184000		0.080000		-0.022730
0.185000		0.080000		-0.022077
0.186000		0.080000		-0.021446
0.187000		0.080000		-0.020837
0.188000		0.080000		-0.020248
0.189000		0.080000		-0.019680
0.190000		0.080000		-0.019131
0.191000		0.080000		-0.018600
0.192000		0.080000		-0.018087
0.193000		0.080000		-0.017592
0.194000		0.080000		-0.017112
0.195000		0.080000		-0.016649
0.196000		0.080000		-0.016201
0.197000		0.080000		-0.015768
0.198000		0.080000		-0.015349
0.199000		0.080000		-0.014943
0.200000		0.080000		-0.014551
0.100000		0.100000		-0.561931
0.101000		0.100000		-0.533905
0.102000		0.100000		-0.507538
0.103000		0.100000		-0.482716
0.104000		0.100000		-0.459332
0.105000		0.100000		-0.437288
0.106000		0.100000		-0.416494
0.107000		0.100000		-0.396868
0.108000		0.100000		-0.378331
0.109000		0.100000		-0.360813
0.110000		0.100000		-0.344250
0.111000		0.100000		-0.328579
0.112000		0.100000		-0.313744
0.113000		0.100000		-0.299694
0.114000		0.100000		-0.286381
0.115000		0.100000		-0.273758
0.116000		0.100000		-0.261785
0.117000		0.100000		-0.250423
0.118000		0.100000		-0.239635
0.119000		0.100000		-0.229388
0.120000		0.100000		-0.219650
0.121000		0.100000		-0.210392
0.122000		0.100000		-0.201587
0.123000		0.100000		-0.193209
0.124000		0.100000		-0.185234
0.125000		0.100000		-0.177640
0.126000		0.100000		-0.170407
0.127000		0.100000		-0.163513
0.128000		0.100000		-0.156942
0.129000		0.100000		-0.150675
0.130000		0.100000		-0.144697
0.131000		0.100000		-0.138993
0.132000		0.100000		-0.133547
0.133000		0.100000		-0.128348
0.134000		0.100000		-0.123381
0.135000		0.100000		-0.118636
0.136000		0.100000		-0.114100
0.137000		0.100000		-0.109764
0.138000		0.100000		-0.105618
0.139000		0.100000		-0.101652
0.140000		0.100000		-0.097857
0.141000		0.100000		-0.094226
0.142000		0.100000		-0.090749
0.143000		0.100000		-0.087420
0.144000		0.100000		-0.084231
0.145000		0.100000		-0.081177
0.146000		0.100000		-0.078250
0.147000		0.100000		-0.075444
0.148000		0.100000		-0.072754
0.149000		0.100000		-0.070176
0.150000		0.100000		-0.067702
0.151000		0.100000		-0.065329
0.152000		0.100000		-0.063052
0.153000		0.100000		-0.060867
0.154000		0.100000		-0.058770
0.155000		0.100000		-0.056756
0.156000		0.100000		-0.054822
0.157000		0.100000		-0.052965
0.158000		0.100000		-0.051180
0.159000		0.100000		-0.049466
0.160000		0.100000		-0.047818
0.161000		0.100000		-0.046234
0.162000		0.100000		-0.044711
0.163000		0.100000		-0.043247
0.164000		0.100000		-0.041839
0.165000		0.100000		-0.040484
0.166000		0.100000		-0.039181
0.167000		0.100000		-0.037926
0.168000		0.100000		-0.036719
0.169000		0.100000		-0.035557
0.170000		0.100000		-0.034439
0.171000		0.100000		-0.033361
0.172000		0.100000		-0.032324
0.173000		0.100000		-0.031324
0.174000		0.100000		-0.030361
0.175000		0.100000		-0.029434
0.176000		0.100000		-0.028539
0.177000		0.100000		-0.027677
0.178000		0.100000		-0.026846
0.179000		0.100000		-0.026045
0.180000		0.100000		-0.025272
0.181000		0.100000		-0.024527
0.182000		0.100000		-0.023807
0.183000		0.100000		-0.023114
0.184000		0.100000		-0.022444
0.185000		0.100000		-0.021798
0.186000		0.100000		-0.021174
0.187000		0.100000		-0.020571
0.188000		0.100000		-0.019989
0.189000		0.100000		-0.019427
0.190000		0.100000		-0.018885
0.191000		0.100000		-0.018360
0.192000		0.100000		-0.017854
0.193000		0.100000		-0.017364
0.194000		0.100000		-0.016891
0.195000		0.100000		-0.016433
0.196000		0.100000		-0.015990
0.197000		0.100000		-0.015563
0.198000		0.100000		-0.015149
0.199000		0.100000		-0.014748
0.200000		0.100000		-0.014361
0.100000		0.120000		-0.564941
0.101000		0.120000		-0.536678
0.102000		0.120000		-0.510084
0.103000		0.120000		-0.485042
0.104000		0.120000		-0.461448
0.105000		0.120000		-0.439202
0.106000		0.120000		-0.418215
0.107000		0.120000		-0.398405
0.108000		0.120000		-0.379693
0.109000		0.120000		-0.362009
0.110000		0.120000		-0.345288
0.111000		0.120000		-0.329468
0.112000		0.120000		-0.314493
0.113000		0.120000		-0.300311
0.114000		0.120000		-0.286873
0.115000		0.120000		-0.274134
0.116000		0.120000		-0.262052
0.117000		0.120000		-0.250588
0.118000		0.120000		-0.239705
0.119000		0.120000		-0.229370
0.120000		0.120000		-0.219551
0.121000		0.120000		-0.210218
0.122000		0.120000		-0.201344
0.123000		0.120000		-0.192902
0.124000		0.120000		-0.184870
0.125000		0.120000		-0.177223
0.126000		0.120000		-0.169941
0.127000		0.120000		-0.163004
0.128000		0.120000		-0.156394
0.129000		0.120000		-0.150092
0.130000		0.120000		-0.144083
0.131000		0.120000		-0.138351
0.132000		0.120000		-0.132882
0.133000		0.120000		-0.127661
0.134000		0.120000		-0.122677
0.135000		0.120000		-0.117916
0.136000		0.120000		-0.113369
0.137000		0.120000		-0.109023
0.138000		0.120000		-0.104869
0.139000		0.120000		-0.100897
0.140000		0.120000		-0.097098
0.141000		0.120000		-0.093464
0.142000		0.120000		-0.089987
0.143000		0.120000		-0.086659
0.144000		0.120000		-0.083472
0.145000		0.120000		-0.080421
0.146000		0.120000		-0.077499
0.147000		0.120000		-0.074699
0.148000		0.120000		-0.072016
0.149000		0.120000		-0.069445
0.150000		0.120000		-0.066979
0.151000		0.120000		-0.064615
0.152000		0.120000		-0.062348
0.153000		0.120000		-0.060173
0.154000		0.120000		-0.058085
0.155000		0.120000		-0.056082
0.156000		0.120000		-0.054159
0.157000		0.120000		-0.052313
0.158000		0.120000		-0.050540
0.159000		0.120000		-0.048838
0.160000		0.120000		-0.047202
0.161000		0.120000		-0.045630
0.162000		0.120000		-0.044119
0.163000		0.120000		-0.042667
0.164000		0.120000		-0.041270
0.165000		0.120000		-0.039928
0.166000		0.120000		-0.038636
0.167000		0.120000		-0.037394
0.168000		0.120000		-0.036199
0.169000		0.120000		-0.035049
0.170000		0.120000		-0.033942
0.171000		0.120000		-0.032876
0.172000		0.120000		-0.031850
0.173000		0.120000		-0.030862
0.174000		0.120000		-0.029910
0.175000		0.120000		-0.028993
0.176000		0.120000		-0.028109
0.177000		0.120000		-0.027258
0.178000		0.120000		-0.026437
0.179000		0.120000		-0.025646
0.180000		0.120000		-0.024883
0.181000		0.120000		-0.024147
0.182000		0.120000		-0.023438
0.183000		0.120000		-0.022753
0.184000		0.120000		-0.022093
0.185000		0.120000		-0.021456
0.186000		0.120000		-0.020840
0.187000		0.120000		-0.020247
0.188000		0.120000		-0.019673
0.189000		0.120000		-0.019120
0.190000		0.120000		-0.018585
0.191000		0.120000		-0.018068
0.192000		0.120000		-0.017569
0.193000		0.120000		-0.017087
0.194000		0.120000		-0.016621
0.195000		0.120000		-0.016170
0.196000		0.120000		-0.015735
0.197000		0.120000		-0.015313
0.198000		0.120000		-0.014906
0.199000		0.120000		-0.014512
0.200000		0.120000		-0.014131
0.100000		0.140000		-0.566375
0.101000		0.140000		-0.537946
0.102000		0.140000		-0.511191
0.103000		0.140000		-0.485994
0.104000		0.140000		-0.462249
0.105000		0.140000		-0.439860
0.106000		0.140000		-0.418736
0.107000		0.140000		-0.398794
0.108000		0.140000		-0.379958
0.109000		0.140000		-0.362156
0.110000		0.140000		-0.345322
0.111000		0.140000		-0.329397
0.112000		0.140000		-0.314323
0.113000		0.140000		-0.300048
0.114000		0.140000		-0.286523
0.115000		0.140000		-0.273703
0.116000		0.140000		-0.261546
0.117000		0.140000		-0.250013
0.118000		0.140000		-0.239067
0.119000		0.140000		-0.228673
0.120000		0.140000		-0.218800
0.121000		0.140000		-0.209419
0.122000		0.140000		-0.200501
0.123000		0.140000		-0.192020
0.124000		0.140000		-0.183953
0.125000		0.140000		-0.176275
0.126000		0.140000		-0.168966
0.127000		0.140000		-0.162006
0.128000		0.140000		-0.155376
0.129000		0.140000		-0.149058
0.130000		0.140000		-0.143035
0.131000		0.140000		-0.137292
0.132000		0.140000		-0.131815
0.133000		0.140000		-0.126589
0.134000		0.140000		-0.121601
0.135000		0.140000		-0.116839
0.136000		0.140000		-0.112293
0.137000		0.140000		-0.107949
0.138000		0.140000		-0.103800
0.139000		0.140000		-0.099834
0.140000		0.140000		-0.096043
0.141000		0.140000		-0.092418
0.142000		0.140000		-0.088950
0.143000		0.140000		-0.085633
0.144000		0.140000		-0.082459
0.145000		0.140000		-0.079420
0.146000		0.140000		-0.076511
0.147000		0.140000		-0.073726
0.148000		0.140000		-0.071058
0.149000		0.140000		-0.068501
0.150000		0.140000		-0.066052
0.151000		0.140000		-0.063704
0.152000		0.140000		-0.061453
0.153000		0.140000		-0.059294
0.154000		0.140000		-0.057224
0.155000		0.140000		-0.055237
0.156000		0.140000		-0.053332
0.157000		0.140000		-0.051503
0.158000		0.140000		-0.049747
0.159000		0.140000		-0.048061
0.160000		0.140000		-0.046442
0.161000		0.140000		-0.044887
0.162000		0.140000		-0.043393
0.163000		0.140000		-0.041957
0.164000		0.140000		-0.040577
0.165000		0.140000		-0.039251
0.166000		0.140000		-0.037976
0.167000		0.140000		-0.036749
0.168000		0.140000		-0.035570
0.169000		0.140000		-0.034435
0.170000		0.140000		-0.033343
0.171000		0.140000		-0.032292
0.172000		0.140000		-0.031281
0.173000		0.140000		-0.030307
0.174000		0.140000		-0.029369
0.175000		0.140000		-0.028466
0.176000		0.140000		-0.027596
0.177000		0.140000		-0.026758
0.178000		0.140000		-0.025950
0.179000		0.140000		-0.025172
0.180000		0.140000		-0.024421
0.181000		0.140000		-0.023698
0.182000		0.140000		-0.023000
0.183000		0.140000		-0.022327
0.184000		0.140000		-0.021678
0.185000		0.140000		-0.021051
0.186000		0.140000		-0.020447
0.187000		0.140000		-0.019864
0.188000		0.140000		-0.019300
0.189000		0.140000		-0.018757
0.190000		0.140000		-0.018232
0.191000		0.140000		-0.017724
0.192000		0.140000		-0.017235
0.193000		0.140000		-0.016761
0.194000		0.140000		-0.016304
0.195000		0.140000		-0.015862
0.196000		0.140000		-0.015434
0.197000		0.140000		-0.015021
0.198000		0.140000		-0.014622
0.199000		0.140000		-0.014235
0.200000		0.140000		-0.013862
0.100000		0.160000		-0.565817
0.101000		0.160000		-0.537304
0.102000		0.160000		-0.510466
0.103000		0.160000		-0.485190
0.104000		0.160000		-0.461370
0.105000		0.160000		-0.438909
0.106000		0.160000		-0.417716
0.107000		0.160000		-0.397709
0.108000		0.160000		-0.378811
0.109000		0.160000		-0.360952
0.110000		0.160000		-0.344066
0.111000		0.160000		-0.328091
0.112000		0.160000		-0.312972
0.113000		0.160000		-0.298655
0.114000		0.160000		-0.285093
0.115000		0.160000		-0.272240
0.116000		0.160000		-0.260053
0.117000		0.160000		-0.248494
0.118000		0.160000		-0.237525
0.119000		0.160000		-0.227113
0.120000		0.160000		-0.217224
0.121000		0.160000		-0.207831
0.122000		0.160000		-0.198904
0.123000		0.160000		-0.190417
0.124000		0.160000		-0.182346
0.125000		0.160000		-0.174667
0.126000		0.160000		-0.167360
0.127000		0.160000		-0.160404
0.128000		0.160000		-0.153780
0.129000		0.160000		-0.147470
0.130000		0.160000		-0.141458
0.131000		0.160000		-0.135727
0.132000		0.160000		-0.130263
0.133000		0.160000		-0.125052
0.134000		0.160000		-0.120081
0.135000		0.160000		-0.115337
0.136000		0.160000		-0.110809
0.137000		0.160000		-0.106486
0.138000		0.160000		-0.102357
0.139000		0.160000		-0.098413
0.140000		0.160000		-0.094644
0.141000		0.160000		-0.091042
0.142000		0.160000		-0.087598
0.143000		0.160000		-0.084305
0.144000		0.160000		-0.081155
0.145000		0.160000		-0.078142
0.146000		0.160000		-0.075258
0.147000		0.160000		-0.072497
0.148000		0.160000		-0.069854
0.149000		0.160000		-0.067323
0.150000		0.160000		-0.064898
0.151000		0.160000		-0.062575
0.152000		0.160000		-0.060349
0.153000		0.160000		-0.058215
0.154000		0.160000		-0.056170
0.155000		0.160000		-0.054208
0.156000		0.160000		-0.052326
0.157000		0.160000		-0.050521
0.158000		0.160000		-0.048789
0.159000		0.160000		-0.047126
0.160000		0.160000		-0.045530
0.161000		0.160000		-0.043998
0.162000		0.160000		-0.042526
0.163000		0.160000		-0.041113
0.164000		0.160000		-0.039754
0.165000		0.160000		-0.038449
0.166000		0.160000		-0.037195
0.167000		0.160000		-0.035989
0.168000		0.160000		-0.034829
0.169000		0.160000		-0.033714
0.170000		0.160000		-0.032641
0.171000		0.160000		-0.031609
0.172000		0.160000		-0.030615
0.173000		0.160000		-0.029659
0.174000		0.160000		-0.028739
0.175000		0.160000		-0.027853
0.176000		0.160000		-0.026999
0.177000		0.160000		-0.026177
0.178000		0.160000		-0.025385
0.179000		0.160000		-0.024622
0.180000		0.160000		-0.023887
0.181000		0.160000		-0.023178
0.182000		0.160000		-0.022494
0.183000		0.160000		-0.021835
0.184000		0.160000		-0.021199
0.185000		0.160000		-0.020586
0.186000		0.160000		-0.019995
0.187000		0.160000		-0.019424
0.188000		0.160000		-0.018872
0.189000		0.160000		-0.018340
0.190000		0.160000		-0.017827
0.191000		0.160000		-0.017331
0.192000		0.160000		-0.016852
0.193000		0.160000		-0.016389
0.194000		0.160000		-0.015942
0.195000		0.160000		-0.015509
0.196000		0.160000		-0.015092
0.197000		0.160000		-0.014688
0.198000		0.160000		-0.014297
0.199000		0.160000		-0.013920
0.200000		0.160000		-0.013555
0.100000		0.180000		-0.562960
0.101000		0.180000		-0.534451
0.102000		0.180000		-0.507619
0.103000		0.180000		-0.482349
0.104000		0.180000		-0.458535
0.105000		0.180000		-0.436081
0.106000		0.180000		-0.414897
0.107000		0.180000		-0.394900
0.108000		0.180000		-0.376014
0.109000		0.180000		-0.358168
0.110000		0.180000		-0.341295
0.111000		0.180000		-0.325337
0.112000		0.180000		-0.310235
0.113000		0.180000		-0.295938
0.114000		0.180000		-0.282397
0.115000		0.180000		-0.269566
0.116000		0.180000		-0.257403
0.117000		0.180000		-0.245870
0.118000		0.180000		-0.234928
0.119000		0.180000		-0.224544
0.120000		0.180000		-0.214686
0.121000		0.180000		-0.205323
0.122000		0.180000		-0.196429
0.123000		0.180000		-0.187975
0.124000		0.180000		-0.179939
0.125000		0.180000		-0.172296
0.126000		0.180000		-0.165025
0.127000		0.180000		-0.158107
0.128000		0.180000		-0.151521
0.129000		0.180000		-0.145249
0.130000		0.180000		-0.139276
0.131000		0.180000		-0.133585
0.132000		0.180000		-0.128161
0.133000		0.180000		-0.122990
0.134000		0.180000		-0.118060
0.135000		0.180000		-0.113357
0.136000		0.180000		-0.108869
0.137000		0.180000		-0.104587
0.138000		0.180000		-0.100499
0.139000		0.180000		-0.096595
0.140000		0.180000		-0.092866
0.141000		0.180000		-0.089304
0.142000		0.180000		-0.085900
0.143000		0.180000		-0.082647
0.144000		0.180000		-0.079536
0.145000		0.180000		-0.076561
0.146000		0.180000		-0.073715
0.147000		0.180000		-0.070992
0.148000		0.180000		-0.068386
0.149000		0.180000		-0.065891
0.150000		0.180000		-0.063503
0.151000		0.180000		-0.061216
0.152000		0.180000		-0.059024
0.153000		0.180000		-0.056925
0.154000		0.180000		-0.054913
0.155000		0.180000		-0.052984
0.156000		0.180000		-0.051135
0.157000		0.180000		-0.049362
0.158000		0.180000		-0.047660
0.159000		0.180000		-0.046028
0.160000		0.180000		-0.044462
0.161000		0.180000		-0.042959
0.162000		0.180000		-0.041516
0.163000		0.180000		-0.040130
0.164000		0.180000		-0.038799
0.165000		0.180000		-0.037520
0.166000		0.180000		-0.036291
0.167000		0.180000		-0.035110
0.168000		0.180000		-0.033975
0.169000		0.180000		-0.032884
0.170000		0.180000		-0.031834
0.171000		0.180000		-0.030825
0.172000		0.180000		-0.029853
0.173000		0.180000		-0.028919
0.174000		0.180000		-0.028019
0.175000		0.180000		-0.027154
0.176000		0.180000		-0.026320
0.177000		0.180000		-0.025517
0.178000		0.180000		-0.024744
0.179000		0.180000		-0.023999
0.180000		0.180000		-0.023281
0.181000		0.180000		-0.022589
0.182000		0.180000		-0.021923
0.183000		0.180000		-0.021280
0.184000		0.180000		-0.020660
0.185000		0.180000		-0.020062
0.186000		0.180000		-0.019485
0.187000		0.180000		-0.018928
0.188000		0.180000		-0.018391
0.189000		0.180000		-0.017873
0.190000		0.180000		-0.017372
0.191000		0.180000		-0.016889
0.192000		0.180000		-0.016422
0.193000		0.180000		-0.015972
0.194000		0.180000		-0.015536
0.195000		0.180000		-0.015115
0.196000		0.180000		-0.014708
0.197000		0.180000		-0.014315
0.198000		0.180000		-0.013935
0.199000		0.180000		-0.013568
0.200000		0.180000		-0.013212
0.100000		0.200000		-0.557574
0.101000		0.200000		-0.529166
0.102000		0.200000		-0.502433
0.103000		0.200000		-0.477260
0.104000		0.200000		-0.453542
0.105000		0.200000		-0.431183
0.106000		0.200000		-0.410092
0.107000		0.200000		-0.390187
0.108000		0.200000		-0.371392
0.109000		0.200000		-0.353636
0.110000		0.200000		-0.336853
0.111000		0.200000		-0.320982
0.112000		0.200000		-0.305968
0.113000		0.200000		-0.291757
0.114000		0.200000		-0.278301
0.115000		0.200000		-0.265556
0.116000		0.200000		-0.253477
0.117000		0.200000		-0.242027
0.118000		0.200000		-0.231168
0.119000		0.200000		-0.220866
0.120000		0.200000		-0.211088
0.121000		0.200000		-0.201806
0.122000		0.200000		-0.192991
0.123000		0.200000		-0.184616
0.124000		0.200000		-0.176657
0.125000		0.200000		-0.169091
0.126000		0.200000		-0.161896
0.127000		0.200000		-0.155052
0.128000		0.200000		-0.148540
0.129000		0.200000		-0.142341
0.130000		0.200000		-0.136440
0.131000		0.200000		-0.130819
0.132000		0.200000		-0.125465
0.133000		0.200000		-0.120363
0.134000		0.200000		-0.115500
0.135000		0.200000		-0.110863
0.136000		0.200000		-0.106441
0.137000		0.200000		-0.102222
0.138000		0.200000		-0.098196
0.139000		0.200000		-0.094354
0.140000		0.200000		-0.090686
0.141000		0.200000		-0.087183
0.142000		0.200000		-0.083837
0.143000		0.200000		-0.080639
0.144000		0.200000		-0.077584
0.145000		0.200000		-0.074663
0.146000		0.200000		-0.071870
0.147000		0.200000		-0.069199
0.148000		0.200000		-0.066643
0.149000		0.200000		-0.064198
0.150000		0.200000		-0.061858
0.151000		0.200000		-0.059618
0.152000		0.200000		-0.057472
0.153000		0.200000		-0.055417
0.154000		0.200000		-0.053449
0.155000		0.200000		-0.051563
0.156000		0.200000		-0.049755
0.157000		0.200000		-0.048021
0.158000		0.200000		-0.046359
0.159000		0.200000		-0.044765
0.160000		0.200000		-0.043236
0.161000		0.200000		-0.041769
0.162000		0.200000		-0.040360
0.163000		0.200000		-0.039008
0.164000		0.200000		-0.037710
0.165000		0.200000		-0.036464
0.166000		0.200000		-0.035266
0.167000		0.200000		-0.034115
0.168000		0.200000		-0.033010
0.169000		0.200000		-0.031947
0.170000		0.200000		-0.030925
0.171000		0.200000		-0.029942
0.172000		0.200000		-0.028997
0.173000		0.200000		-0.028088
0.174000		0.200000		-0.027213
0.175000		0.200000		-0.026371
0.176000		0.200000		-0.025561
0.177000		0.200000		-0.024780
0.178000		0.200000		-0.024029
0.179000		0.200000		-0.023305
0.180000		0.200000		-0.022607
0.181000		0.200000		-0.021935
0.182000		0.200000		-0.021288
0.183000		0.200000		-0.020663
0.184000		0.200000		-0.020061
0.185000		0.200000		-0.019481
0.186000		0.200000		-0.018921
0.187000		0.200000		-0.018381
0.188000		0.200000		-0.017860
0.189000		0.200000		-0.017357
0.190000		0.200000		-0.016871
0.191000		0.200000		-0.016402
0.192000		0.200000		-0.015949
0.193000		0.200000		-0.015512
0.194000		0.200000		-0.015090
0.195000		0.200000		-0.014682
0.196000		0.200000		-0.014287
0.197000		0.200000		-0.013906
0.198000		0.200000		-0.013538
0.199000		0.200000		-0.013181
0.200000		0.200000		-0.012837
0.100000		0.220000		-0.549481
0.101000		0.220000		-0.521278
0.102000		0.220000		-0.494746
0.103000		0.220000		-0.469771
0.104000		0.220000		-0.446246
0.105000		0.220000		-0.424076
0.106000		0.220000		-0.403170
0.107000		0.220000		-0.383446
0.108000		0.220000		-0.364828
0.109000		0.220000		-0.347245
0.110000		0.220000		-0.330632
0.111000		0.220000		-0.314928
0.112000		0.220000		-0.300076
0.113000		0.220000		-0.286025
0.114000		0.220000		-0.272725
0.115000		0.220000		-0.260131
0.116000		0.220000		-0.248202
0.117000		0.220000		-0.236897
0.118000		0.220000		-0.226181
0.119000		0.220000		-0.216018
0.120000		0.220000		-0.206377
0.121000		0.220000		-0.197228
0.122000		0.220000		-0.188542
0.123000		0.220000		-0.180294
0.124000		0.220000		-0.172459
0.125000		0.220000		-0.165014
0.126000		0.220000		-0.157937
0.127000		0.220000		-0.151208
0.128000		0.220000		-0.144808
0.129000		0.220000		-0.138719
0.130000		0.220000		-0.132924
0.131000		0.220000		-0.127408
0.132000		0.220000		-0.122155
0.133000		0.220000		-0.117151
0.134000		0.220000		-0.112384
0.135000		0.220000		-0.107841
0.136000		0.220000		-0.103510
0.137000		0.220000		-0.099379
0.138000		0.220000		-0.095440
0.139000		0.220000		-0.091682
0.140000		0.220000		-0.088095
0.141000		0.220000		-0.084671
0.142000		0.220000		-0.081402
0.143000		0.220000		-0.078279
0.144000		0.220000		-0.075296
0.145000		0.220000		-0.072446
0.146000		0.220000		-0.069721
0.147000		0.220000		-0.067117
0.148000		0.220000		-0.064626
0.149000		0.220000		-0.062243
0.150000		0.220000		-0.059964
0.151000		0.220000		-0.057782
0.152000		0.220000		-0.055694
0.153000		0.220000		-0.053694
0.154000		0.220000		-0.051779
0.155000		0.220000		-0.049945
0.156000		0.220000		-0.048188
0.157000		0.220000		-0.046503
0.158000		0.220000		-0.044889
0.159000		0.220000		-0.043340
0.160000		0.220000		-0.041856
0.161000		0.220000		-0.040431
0.162000		0.220000		-0.039065
0.163000		0.220000		-0.037753
0.164000		0.220000		-0.036494
0.165000		0.220000		-0.035285
0.166000		0.220000		-0.034124
0.167000		0.220000		-0.033009
0.168000		0.220000		-0.031937
0.169000		0.220000		-0.030908
0.170000		0.220000		-0.029918
0.171000		0.220000		-0.028967
0.172000		0.220000		-0.028051
0.173000		0.220000		-0.027171
0.174000		0.220000		-0.026325
0.175000		0.220000		-0.025510
0.176000		0.220000		-0.024726
0.177000		0.220000		-0.023971
0.178000		0.220000		-0.023244
0.179000		0.220000		-0.022544
0.180000		0.220000		-0.021870
0.181000		0.220000		-0.021220
0.182000		0.220000		-0.020594
0.183000		0.220000		-0.019990
0.184000		0.220000		-0.019409
0.185000		0.220000		-0.018848
0.186000		0.220000		-0.018307
0.187000		0.220000		-0.017785
0.188000		0.220000		-0.017281
0.189000		0.220000		-0.016795
0.190000		0.220000		-0.016326
0.191000		0.220000		-0.015874
0.192000		0.220000		-0.015436
0.193000		0.220000		-0.015014
0.194000		0.220000		-0.014606
0.195000		0.220000		-0.014212
0.196000		0.220000		-0.013831
0.197000		0.220000		-0.013463
0.198000		0.220000		-0.013108
0.199000		0.220000		-0.012764
0.200000		0.220000		-0.012431
0.100000		0.240000		-0.538541
0.101000		0.240000		-0.510660
0.102000		0.240000		-0.484442
0.103000		0.240000		-0.459773
0.104000		0.240000		-0.436548
0.105000		0.240000		-0.414669
0.106000		0.240000		-0.394048
0.107000		0.240000		-0.374602
0.108000		0.240000		-0.356255
0.109000		0.240000		-0.338935
0.110000		0.240000		-0.322579
0.111000		0.240000		-0.307124
0.112000		0.240000		-0.292516
0.113000		0.240000		-0.278701
0.114000		0.240000		-0.265632
0.115000		0.240000		-0.253262
0.116000		0.240000		-0.241551
0.117000		0.240000		-0.230458
0.118000		0.240000		-0.219947
0.119000		0.240000		-0.209984
0.120000		0.240000		-0.200537
0.121000		0.240000		-0.191576
0.122000		0.240000		-0.183073
0.123000		0.240000		-0.175002
0.124000		0.240000		-0.167339
