101
81
T [GeV]		muB [GeV]		G [1]
0.141000		0.460000		0.860672
0.142000		0.460000		0.849467
0.143000		0.460000		0.838530
0.144000		0.460000		0.827853
0.145000		0.460000		0.817429
0.146000		0.460000		0.807251
0.147000		0.460000		0.797313
0.148000		0.460000		0.787609
0.149000		0.460000		0.778132
0.150000		0.460000		0.768875
0.151000		0.460000		0.759833
0.152000		0.460000		0.751000
0.153000		0.460000		0.742370
0.154000		0.460000		0.733937
0.155000		0.460000		0.725695
0.156000		0.460000		0.717640
0.157000		0.460000		0.709766
0.158000		0.460000		0.702068
0.159000		0.460000		0.694540
0.160000		0.460000		0.687179
0.161000		0.460000		0.679978
0.162000		0.460000		0.672935
0.163000		0.460000		0.666043
0.164000		0.460000		0.659299
0.165000		0.460000		0.652698
0.166000		0.460000		0.646236
0.167000		0.460000		0.639909
0.168000		0.460000		0.633714
0.169000		0.460000		0.627646
0.170000		0.460000		0.621702
0.171000		0.460000		0.615878
0.172000		0.460000		0.610170
0.173000		0.460000		0.604575
0.174000		0.460000		0.599091
0.175000		0.460000		0.593713
0.176000		0.460000		0.588439
0.177000		0.460000		0.583265
0.178000		0.460000		0.578189
0.179000		0.460000		0.573207
0.180000		0.460000		0.568318
0.181000		0.460000		0.563518
0.182000		0.460000		0.558805
0.183000		0.460000		0.554177
0.184000		0.460000		0.549630
0.185000		0.460000		0.545163
0.186000		0.460000		0.540773
0.187000		0.460000		0.536458
0.188000		0.460000		0.532217
0.189000		0.460000		0.528046
0.190000		0.460000		0.523944
0.191000		0.460000		0.519909
0.192000		0.460000		0.515939
0.193000		0.460000		0.512033
0.194000		0.460000		0.508188
0.195000		0.460000		0.504403
0.196000		0.460000		0.500677
0.197000		0.460000		0.497006
0.198000		0.460000		0.493392
0.199000		0.460000		0.489830
0.200000		0.460000		0.486321
0.100000		0.480000		1.640778
0.101000		0.480000		1.611911
0.102000		0.480000		1.583622
0.103000		0.480000		1.555908
0.104000		0.480000		1.528765
0.105000		0.480000		1.502190
0.106000		0.480000		1.476177
0.107000		0.480000		1.450722
0.108000		0.480000		1.425819
0.109000		0.480000		1.401462
0.110000		0.480000		1.377644
0.111000		0.480000		1.354358
0.112000		0.480000		1.331598
0.113000		0.480000		1.309355
0.114000		0.480000		1.287622
0.115000		0.480000		1.266392
0.116000		0.480000		1.245655
0.117000		0.480000		1.225404
0.118000		0.480000		1.205630
0.119000		0.480000		1.186324
0.120000		0.480000		1.167478
0.121000		0.480000		1.149083
0.122000		0.480000		1.131130
0.123000		0.480000		1.113610
0.124000		0.480000		1.096514
0.125000		0.480000		1.079834
0.126000		0.480000		1.063560
0.127000		0.480000		1.047683
0.128000		0.480000		1.032195
0.129000		0.480000		1.017087
0.130000		0.480000		1.002350
0.131000		0.480000		0.987975
0.132000		0.480000		0.973953
0.133000		0.480000		0.960277
0.134000		0.480000		0.946938
0.135000		0.480000		0.933927
0.136000		0.480000		0.921236
0.137000		0.480000		0.908857
0.138000		0.480000		0.896782
0.139000		0.480000		0.885003
0.140000		0.480000		0.873513
0.141000		0.480000		0.862304
0.142000		0.480000		0.851368
0.143000		0.480000		0.840698
0.144000		0.480000		0.830287
0.145000		0.480000		0.820127
0.146000		0.480000		0.810213
0.147000		0.480000		0.800536
0.148000		0.480000		0.791091
0.149000		0.480000		0.781871
0.150000		0.480000		0.772870
0.151000		0.480000		0.764081
0.152000		0.480000		0.755499
0.153000		0.480000		0.747117
0.154000		0.480000		0.738930
0.155000		0.480000		0.730932
0.156000		0.480000		0.723117
0.157000		0.480000		0.715481
0.158000		0.480000		0.708018
0.159000		0.480000		0.700723
0.160000		0.480000		0.693591
0.161000		0.480000		0.686617
0.162000		0.480000		0.679797
0.163000		0.480000		0.673126
0.164000		0.480000		0.666599
0.165000		0.480000		0.660213
0.166000		0.480000		0.653962
0.167000		0.480000		0.647844
0.168000		0.480000		0.641854
0.169000		0.480000		0.635988
0.170000		0.480000		0.630243
0.171000		0.480000		0.624614
0.172000		0.480000		0.619099
0.173000		0.480000		0.613694
0.174000		0.480000		0.608395
0.175000		0.480000		0.603200
0.176000		0.480000		0.598106
0.177000		0.480000		0.593108
0.178000		0.480000		0.588205
0.179000		0.480000		0.583394
0.180000		0.480000		0.578672
0.181000		0.480000		0.574036
0.182000		0.480000		0.569483
0.183000		0.480000		0.565012
0.184000		0.480000		0.560620
0.185000		0.480000		0.556304
0.186000		0.480000		0.552062
0.187000		0.480000		0.547892
0.188000		0.480000		0.543792
0.189000		0.480000		0.539760
0.190000		0.480000		0.535793
0.191000		0.480000		0.531891
0.192000		0.480000		0.528051
0.193000		0.480000		0.524271
0.194000		0.480000		0.520549
0.195000		0.480000		0.516885
0.196000		0.480000		0.513276
0.197000		0.480000		0.509720
0.198000		0.480000		0.506217
0.199000		0.480000		0.502765
0.200000		0.480000		0.499362
0.100000		0.500000		1.633179
0.101000		0.500000		1.604341
0.102000		0.500000		1.576098
0.103000		0.500000		1.548446
0.104000		0.500000		1.521381
0.105000		0.500000		1.494899
0.106000		0.500000		1.468993
0.107000		0.500000		1.443659
0.108000		0.500000		1.418889
0.109000		0.500000		1.394677
0.110000		0.500000		1.371016
0.111000		0.500000		1.347898
0.112000		0.500000		1.325315
0.113000		0.500000		1.303260
0.114000		0.500000		1.281724
0.115000		0.500000		1.260699
0.116000		0.500000		1.240175
0.117000		0.500000		1.220143
0.118000		0.500000		1.200596
0.119000		0.500000		1.181523
0.120000		0.500000		1.162916
0.121000		0.500000		1.144764
0.122000		0.500000		1.127060
0.123000		0.500000		1.109792
0.124000		0.500000		1.092953
0.125000		0.500000		1.076532
0.126000		0.500000		1.060521
0.127000		0.500000		1.044909
0.128000		0.500000		1.029689
0.129000		0.500000		1.014850
0.130000		0.500000		1.000383
0.131000		0.500000		0.986280
0.132000		0.500000		0.972532
0.133000		0.500000		0.959129
0.134000		0.500000		0.946064
0.135000		0.500000		0.933327
0.136000		0.500000		0.920909
0.137000		0.500000		0.908804
0.138000		0.500000		0.897002
0.139000		0.500000		0.885496
0.140000		0.500000		0.874277
0.141000		0.500000		0.863337
0.142000		0.500000		0.852670
0.143000		0.500000		0.842268
0.144000		0.500000		0.832122
0.145000		0.500000		0.822227
0.146000		0.500000		0.812575
0.147000		0.500000		0.803159
0.148000		0.500000		0.793972
0.149000		0.500000		0.785009
0.150000		0.500000		0.776261
0.151000		0.500000		0.767724
0.152000		0.500000		0.759391
0.153000		0.500000		0.751256
0.154000		0.500000		0.743313
0.155000		0.500000		0.735557
0.156000		0.500000		0.727982
0.157000		0.500000		0.720582
0.158000		0.500000		0.713353
0.159000		0.500000		0.706289
0.160000		0.500000		0.699385
0.161000		0.500000		0.692637
0.162000		0.500000		0.686039
0.163000		0.500000		0.679587
0.164000		0.500000		0.673278
0.165000		0.500000		0.667105
0.166000		0.500000		0.661066
0.167000		0.500000		0.655155
0.168000		0.500000		0.649370
0.169000		0.500000		0.643706
0.170000		0.500000		0.638160
0.171000		0.500000		0.632728
0.172000		0.500000		0.627405
0.173000		0.500000		0.622190
0.174000		0.500000		0.617079
0.175000		0.500000		0.612068
0.176000		0.500000		0.607155
0.177000		0.500000		0.602335
0.178000		0.500000		0.597608
0.179000		0.500000		0.592969
0.180000		0.500000		0.588416
0.181000		0.500000		0.583946
0.182000		0.500000		0.579556
0.183000		0.500000		0.575245
0.184000		0.500000		0.571010
0.185000		0.500000		0.566849
0.186000		0.500000		0.562758
0.187000		0.500000		0.558737
0.188000		0.500000		0.554783
0.189000		0.500000		0.550893
0.190000		0.500000		0.547067
0.191000		0.500000		0.543302
0.192000		0.500000		0.539596
0.193000		0.500000		0.535947
0.194000		0.500000		0.532354
0.195000		0.500000		0.528816
0.196000		0.500000		0.525329
0.197000		0.500000		0.521894
0.198000		0.500000		0.518509
0.199000		0.500000		0.515171
0.200000		0.500000		0.511880
0.100000		0.520000		1.624595
0.101000		0.520000		1.595808
0.102000		0.520000		1.567633
0.103000		0.520000		1.540065
0.104000		0.520000		1.513101
0.105000		0.520000		1.486734
0.106000		0.520000		1.460959
0.107000		0.520000		1.435767
0.108000		0.520000		1.411154
0.109000		0.520000		1.387109
0.110000		0.520000		1.363627
0.111000		0.520000		1.340699
0.112000		0.520000		1.318315
0.113000		0.520000		1.296467
0.114000		0.520000		1.275147
0.115000		0.520000		1.254345
0.116000		0.520000		1.234052
0.117000		0.520000		1.214257
0.118000		0.520000		1.194952
0.119000		0.520000		1.176127
0.120000		0.520000		1.157772
0.121000		0.520000		1.139877
0.122000		0.520000		1.122432
0.123000		0.520000		1.105429
0.124000		0.520000		1.088856
0.125000		0.520000		1.072704
0.126000		0.520000		1.056963
0.127000		0.520000		1.041624
0.128000		0.520000		1.026678
0.129000		0.520000		1.012113
0.130000		0.520000		0.997923
0.131000		0.520000		0.984096
0.132000		0.520000		0.970624
0.133000		0.520000		0.957497
0.134000		0.520000		0.944707
0.135000		0.520000		0.932246
0.136000		0.520000		0.920103
0.137000		0.520000		0.908272
0.138000		0.520000		0.896743
0.139000		0.520000		0.885507
0.140000		0.520000		0.874559
0.141000		0.520000		0.863888
0.142000		0.520000		0.853488
0.143000		0.520000		0.843350
0.144000		0.520000		0.833468
0.145000		0.520000		0.823834
0.146000		0.520000		0.814441
0.147000		0.520000		0.805282
0.148000		0.520000		0.796351
0.149000		0.520000		0.787640
0.150000		0.520000		0.779143
0.151000		0.520000		0.770853
0.152000		0.520000		0.762766
0.153000		0.520000		0.754873
0.154000		0.520000		0.747171
0.155000		0.520000		0.739653
0.156000		0.520000		0.732312
0.157000		0.520000		0.725145
0.158000		0.520000		0.718146
0.159000		0.520000		0.711309
0.160000		0.520000		0.704630
0.161000		0.520000		0.698103
0.162000		0.520000		0.691725
0.163000		0.520000		0.685489
0.164000		0.520000		0.679393
0.165000		0.520000		0.673431
0.166000		0.520000		0.667600
0.167000		0.520000		0.661895
0.168000		0.520000		0.656312
0.169000		0.520000		0.650848
0.170000		0.520000		0.645499
0.171000		0.520000		0.640261
0.172000		0.520000		0.635130
0.173000		0.520000		0.630104
0.174000		0.520000		0.625178
0.175000		0.520000		0.620350
0.176000		0.520000		0.615617
0.177000		0.520000		0.610976
0.178000		0.520000		0.606423
0.179000		0.520000		0.601956
0.180000		0.520000		0.597572
0.181000		0.520000		0.593269
0.182000		0.520000		0.589044
0.183000		0.520000		0.584894
0.184000		0.520000		0.580817
0.185000		0.520000		0.576811
0.186000		0.520000		0.572874
0.187000		0.520000		0.569003
0.188000		0.520000		0.565197
0.189000		0.520000		0.561453
0.190000		0.520000		0.557769
0.191000		0.520000		0.554143
0.192000		0.520000		0.550575
0.193000		0.520000		0.547061
0.194000		0.520000		0.543600
0.195000		0.520000		0.540191
0.196000		0.520000		0.536832
0.197000		0.520000		0.533521
0.198000		0.520000		0.530257
0.199000		0.520000		0.527039
0.200000		0.520000		0.523864
0.100000		0.540000		1.615164
0.101000		0.540000		1.586454
0.102000		0.540000		1.558374
0.103000		0.540000		1.530919
0.104000		0.540000		1.504083
0.105000		0.540000		1.477860
0.106000		0.540000		1.452241
0.107000		0.540000		1.427219
0.108000		0.540000		1.402787
0.109000		0.540000		1.378936
0.110000		0.540000		1.355656
0.111000		0.540000		1.332940
0.112000		0.540000		1.310777
0.113000		0.540000		1.289158
0.114000		0.540000		1.268073
0.115000		0.540000		1.247513
0.116000		0.540000		1.227467
0.117000		0.540000		1.207925
0.118000		0.540000		1.188877
0.119000		0.540000		1.170313
0.120000		0.540000		1.152223
0.121000		0.540000		1.134596
0.122000		0.540000		1.117421
0.123000		0.540000		1.100690
0.124000		0.540000		1.084391
0.125000		0.540000		1.068515
0.126000		0.540000		1.053051
0.127000		0.540000		1.037989
0.128000		0.540000		1.023320
0.129000		0.540000		1.009033
0.130000		0.540000		0.995120
0.131000		0.540000		0.981570
0.132000		0.540000		0.968375
0.133000		0.540000		0.955524
0.134000		0.540000		0.943009
0.135000		0.540000		0.930821
0.136000		0.540000		0.918951
0.137000		0.540000		0.907390
0.138000		0.540000		0.896130
0.139000		0.540000		0.885162
0.140000		0.540000		0.874479
0.141000		0.540000		0.864072
0.142000		0.540000		0.853933
0.143000		0.540000		0.844055
0.144000		0.540000		0.834431
0.145000		0.540000		0.825052
0.146000		0.540000		0.815912
0.147000		0.540000		0.807004
0.148000		0.540000		0.798320
0.149000		0.540000		0.789855
0.150000		0.540000		0.781601
0.151000		0.540000		0.773553
0.152000		0.540000		0.765704
0.153000		0.540000		0.758048
0.154000		0.540000		0.750579
0.155000		0.540000		0.743291
0.156000		0.540000		0.736179
0.157000		0.540000		0.729238
0.158000		0.540000		0.722462
0.159000		0.540000		0.715845
0.160000		0.540000		0.709384
0.161000		0.540000		0.703073
0.162000		0.540000		0.696907
0.163000		0.540000		0.690883
0.164000		0.540000		0.684994
0.165000		0.540000		0.679238
0.166000		0.540000		0.673609
0.167000		0.540000		0.668104
0.168000		0.540000		0.662719
0.169000		0.540000		0.657450
0.170000		0.540000		0.652293
0.171000		0.540000		0.647245
0.172000		0.540000		0.642302
0.173000		0.540000		0.637460
0.174000		0.540000		0.632717
0.175000		0.540000		0.628069
0.176000		0.540000		0.623514
0.177000		0.540000		0.619047
0.178000		0.540000		0.614667
0.179000		0.540000		0.610370
0.180000		0.540000		0.606154
0.181000		0.540000		0.602016
0.182000		0.540000		0.597953
0.183000		0.540000		0.593964
0.184000		0.540000		0.590045
0.185000		0.540000		0.586195
0.186000		0.540000		0.582410
0.187000		0.540000		0.578690
0.188000		0.540000		0.575032
0.189000		0.540000		0.571433
0.190000		0.540000		0.567893
0.191000		0.540000		0.564409
0.192000		0.540000		0.560979
0.193000		0.540000		0.557601
0.194000		0.540000		0.554274
0.195000		0.540000		0.550997
0.196000		0.540000		0.547767
0.197000		0.540000		0.544583
0.198000		0.540000		0.541444
0.199000		0.540000		0.538348
0.200000		0.540000		0.535293
0.100000		0.560000		1.605130
0.101000		0.560000		1.576528
0.102000		0.560000		1.548575
0.103000		0.560000		1.521262
0.104000		0.560000		1.494584
0.105000		0.560000		1.468532
0.106000		0.560000		1.443098
0.107000		0.560000		1.418273
0.108000		0.560000		1.394048
0.109000		0.560000		1.370413
0.110000		0.560000		1.347359
0.111000		0.560000		1.324876
0.112000		0.560000		1.302953
0.113000		0.560000		1.281581
0.114000		0.560000		1.260748
0.115000		0.560000		1.240445
0.116000		0.560000		1.220660
0.117000		0.560000		1.201383
0.118000		0.560000		1.182604
0.119000		0.560000		1.164310
0.120000		0.560000		1.146493
0.121000		0.560000		1.129140
0.122000		0.560000		1.112241
0.123000		0.560000		1.095787
0.124000		0.560000		1.079765
0.125000		0.560000		1.064166
0.126000		0.560000		1.048979
0.127000		0.560000		1.034194
0.128000		0.560000		1.019801
0.129000		0.560000		1.005790
0.130000		0.560000		0.992151
0.131000		0.560000		0.978875
0.132000		0.560000		0.965951
0.133000		0.560000		0.953371
0.134000		0.560000		0.941124
0.135000		0.560000		0.929203
0.136000		0.560000		0.917598
0.137000		0.560000		0.906300
0.138000		0.560000		0.895301
0.139000		0.560000		0.884592
0.140000		0.560000		0.874166
0.141000		0.560000		0.864013
0.142000		0.560000		0.854127
0.143000		0.560000		0.844498
0.144000		0.560000		0.835121
0.145000		0.560000		0.825988
0.146000		0.560000		0.817090
0.147000		0.560000		0.808422
0.148000		0.560000		0.799976
0.149000		0.560000		0.791746
0.150000		0.560000		0.783725
0.151000		0.560000		0.775907
0.152000		0.560000		0.768286
0.153000		0.560000		0.760855
0.154000		0.560000		0.753609
0.155000		0.560000		0.746542
0.156000		0.560000		0.739649
0.157000		0.560000		0.732923
0.158000		0.560000		0.726360
0.159000		0.560000		0.719955
0.160000		0.560000		0.713702
0.161000		0.560000		0.707597
0.162000		0.560000		0.701636
0.163000		0.560000		0.695812
0.164000		0.560000		0.690123
0.165000		0.560000		0.684564
0.166000		0.560000		0.679130
0.167000		0.560000		0.673817
0.168000		0.560000		0.668622
0.169000		0.560000		0.663541
0.170000		0.560000		0.658569
0.171000		0.560000		0.653705
0.172000		0.560000		0.648943
0.173000		0.560000		0.644280
0.174000		0.560000		0.639714
0.175000		0.560000		0.635240
0.176000		0.560000		0.630857
0.177000		0.560000		0.626561
0.178000		0.560000		0.622349
0.179000		0.560000		0.618218
0.180000		0.560000		0.614165
0.181000		0.560000		0.610189
0.182000		0.560000		0.606286
0.183000		0.560000		0.602454
0.184000		0.560000		0.598690
0.185000		0.560000		0.594993
0.186000		0.560000		0.591360
0.187000		0.560000		0.587788
0.188000		0.560000		0.584277
0.189000		0.560000		0.580823
0.190000		0.560000		0.577426
0.191000		0.560000		0.574082
0.192000		0.560000		0.570790
0.193000		0.560000		0.567549
0.194000		0.560000		0.564357
0.195000		0.560000		0.561211
0.196000		0.560000		0.558112
0.197000		0.560000		0.555056
0.198000		0.560000		0.552043
0.199000		0.560000		0.549071
0.200000		0.560000		0.546139
0.100000		0.580000		1.594876
0.101000		0.580000		1.566414
0.102000		0.580000		1.538616
0.103000		0.580000		1.511475
0.104000		0.580000		1.484982
0.105000		0.580000		1.459127
0.106000		0.580000		1.433901
0.107000		0.580000		1.409294
0.108000		0.580000		1.385296
0.109000		0.580000		1.361896
0.110000		0.580000		1.339084
0.111000		0.580000		1.316849
0.112000		0.580000		1.295180
0.113000		0.580000		1.274066
0.114000		0.580000		1.253496
0.115000		0.580000		1.233457
0.116000		0.580000		1.213941
0.117000		0.580000		1.194934
0.118000		0.580000		1.176425
0.119000		0.580000		1.158405
0.120000		0.580000		1.140860
0.121000		0.580000		1.123781
0.122000		0.580000		1.107156
0.123000		0.580000		1.090974
0.124000		0.580000		1.075225
0.125000		0.580000		1.059898
0.126000		0.580000		1.044981
0.127000		0.580000		1.030466
0.128000		0.580000		1.016341
0.129000		0.580000		1.002596
0.130000		0.580000		0.989221
0.131000		0.580000		0.976207
0.132000		0.580000		0.963544
0.133000		0.580000		0.951222
0.134000		0.580000		0.939231
0.135000		0.580000		0.927564
0.136000		0.580000		0.916210
0.137000		0.580000		0.905162
0.138000		0.580000		0.894409
0.139000		0.580000		0.883945
0.140000		0.580000		0.873760
0.141000		0.580000		0.863847
0.142000		0.580000		0.854198
0.143000		0.580000		0.844804
0.144000		0.580000		0.835659
0.145000		0.580000		0.826756
0.146000		0.580000		0.818085
0.147000		0.580000		0.809642
0.148000		0.580000		0.801419
0.149000		0.580000		0.793409
0.150000		0.580000		0.785606
0.151000		0.580000		0.778004
0.152000		0.580000		0.770596
0.153000		0.580000		0.763376
0.154000		0.580000		0.756338
0.155000		0.580000		0.749478
0.156000		0.580000		0.742788
0.157000		0.580000		0.736265
0.158000		0.580000		0.729902
0.159000		0.580000		0.723695
0.160000		0.580000		0.717638
0.161000		0.580000		0.711726
0.162000		0.580000		0.705956
0.163000		0.580000		0.700323
0.164000		0.580000		0.694821
0.165000		0.580000		0.689447
0.166000		0.580000		0.684197
0.167000		0.580000		0.679066
0.168000		0.580000		0.674051
0.169000		0.580000		0.669147
0.170000		0.580000		0.664352
0.171000		0.580000		0.659661
0.172000		0.580000		0.655072
0.173000		0.580000		0.650579
0.174000		0.580000		0.646182
0.175000		0.580000		0.641875
0.176000		0.580000		0.637657
0.177000		0.580000		0.633524
0.178000		0.580000		0.629473
0.179000		0.580000		0.625502
0.180000		0.580000		0.621607
0.181000		0.580000		0.617787
0.182000		0.580000		0.614038
0.183000		0.580000		0.610358
0.184000		0.580000		0.606746
0.185000		0.580000		0.603197
0.186000		0.580000		0.599711
0.187000		0.580000		0.596286
0.188000		0.580000		0.592918
0.189000		0.580000		0.589606
0.190000		0.580000		0.586349
0.191000		0.580000		0.583143
0.192000		0.580000		0.579988
0.193000		0.580000		0.576882
0.194000		0.580000		0.573823
0.195000		0.580000		0.570809
0.196000		0.580000		0.567839
0.197000		0.580000		0.564911
0.198000		0.580000		0.562024
0.199000		0.580000		0.559176
0.200000		0.580000		0.556367
0.100000		0.600000		1.584950
0.101000		0.600000		1.556650
0.102000		0.600000		1.529030
0.103000		0.600000		1.502079
0.104000		0.600000		1.475788
0.105000		0.600000		1.450145
0.106000		0.600000		1.425141
0.107000		0.600000		1.400764
0.108000		0.600000		1.377003
0.109000		0.600000		1.353846
0.110000		0.600000		1.331282
0.111000		0.600000		1.309299
0.112000		0.600000		1.287885
0.113000		0.600000		1.267029
0.114000		0.600000		1.246719
0.115000		0.600000		1.226942
0.116000		0.600000		1.207688
0.117000		0.600000		1.188945
0.118000		0.600000		1.170700
0.119000		0.600000		1.152942
0.120000		0.600000		1.135660
0.121000		0.600000		1.118843
0.122000		0.600000		1.102479
0.123000		0.600000		1.086556
0.124000		0.600000		1.071065
0.125000		0.600000		1.055993
0.126000		0.600000		1.041331
0.127000		0.600000		1.027067
0.128000		0.600000		1.013192
0.129000		0.600000		0.999694
0.130000		0.600000		0.986565
0.131000		0.600000		0.973794
0.132000		0.600000		0.961371
0.133000		0.600000		0.949287
0.134000		0.600000		0.937532
0.135000		0.600000		0.926098
0.136000		0.600000		0.914975
0.137000		0.600000		0.904154
0.138000		0.600000		0.893627
0.139000		0.600000		0.883386
0.140000		0.600000		0.873422
0.141000		0.600000		0.863727
0.142000		0.600000		0.854293
0.143000		0.600000		0.845113
0.144000		0.600000		0.836179
0.145000		0.600000		0.827484
0.146000		0.600000		0.819021
0.147000		0.600000		0.810782
0.148000		0.600000		0.802761
0.149000		0.600000		0.794951
0.150000		0.600000		0.787346
0.151000		0.600000		0.779939
0.152000		0.600000		0.772725
0.153000		0.600000		0.765697
0.154000		0.600000		0.758849
0.155000		0.600000		0.752177
0.156000		0.600000		0.745674
0.157000		0.600000		0.739335
0.158000		0.600000		0.733154
0.159000		0.600000		0.727128
0.160000		0.600000		0.721250
0.161000		0.600000		0.715516
0.162000		0.600000		0.709922
0.163000		0.600000		0.704463
0.164000		0.600000		0.699134
0.165000		0.600000		0.693931
0.166000		0.600000		0.688850
0.167000		0.600000		0.683887
0.168000		0.600000		0.679039
0.169000		0.600000		0.674300
0.170000		0.600000		0.669669
0.171000		0.600000		0.665140
0.172000		0.600000		0.660711
0.173000		0.600000		0.656378
0.174000		0.600000		0.652138
0.175000		0.600000		0.647988
0.176000		0.600000		0.643925
0.177000		0.600000		0.639946
0.178000		0.600000		0.636047
0.179000		0.600000		0.632227
0.180000		0.600000		0.628482
0.181000		0.600000		0.624810
0.182000		0.600000		0.621208
0.183000		0.600000		0.617674
0.184000		0.600000		0.614205
0.185000		0.600000		0.610800
0.186000		0.600000		0.607456
0.187000		0.600000		0.604170
0.188000		0.600000		0.600941
0.189000		0.600000		0.597766
0.190000		0.600000		0.594645
0.191000		0.600000		0.591574
0.192000		0.600000		0.588552
0.193000		0.600000		0.585578
0.194000		0.600000		0.582649
0.195000		0.600000		0.579764
0.196000		0.600000		0.576921
0.197000		0.600000		0.574120
0.198000		0.600000		0.571357
0.199000		0.600000		0.568633
0.200000		0.600000		0.565945
0.100000		0.620000		1.576066
0.101000		0.620000		1.547936
0.102000		0.620000		1.520497
0.103000		0.620000		1.493740
0.104000		0.620000		1.467651
0.105000		0.620000		1.442220
0.106000		0.620000		1.417434
0.107000		0.620000		1.393282
0.108000		0.620000		1.369749
0.109000		0.620000		1.346825
0.110000		0.620000		1.324498
0.111000		0.620000		1.302753
0.112000		0.620000		1.281580
0.113000		0.620000		1.260965
0.114000		0.620000		1.240897
0.115000		0.620000		1.221363
0.116000		0.620000		1.202351
0.117000		0.620000		1.183849
0.118000		0.620000		1.165844
0.119000		0.620000		1.148326
0.120000		0.620000		1.131282
0.121000		0.620000		1.114701
0.122000		0.620000		1.098571
0.123000		0.620000		1.082880
0.124000		0.620000		1.067619
0.125000		0.620000		1.052775
0.126000		0.620000		1.038338
0.127000		0.620000		1.024298
0.128000		0.620000		1.010643
0.129000		0.620000		0.997364
0.130000		0.620000		0.984450
0.131000		0.620000		0.971892
0.132000		0.620000		0.959680
0.133000		0.620000		0.947804
0.134000		0.620000		0.936255
0.135000		0.620000		0.925024
0.136000		0.620000		0.914101
0.137000		0.620000		0.903479
0.138000		0.620000		0.893149
0.139000		0.620000		0.883102
0.140000		0.620000		0.873329
0.141000		0.620000		0.863824
0.142000		0.620000		0.854578
0.143000		0.620000		0.845583
0.144000		0.620000		0.836833
0.145000		0.620000		0.828319
0.146000		0.620000		0.820035
0.147000		0.620000		0.811974
0.148000		0.620000		0.804129
0.149000		0.620000		0.796494
0.150000		0.620000		0.789061
0.151000		0.620000		0.781826
0.152000		0.620000		0.774781
0.153000		0.620000		0.767921
0.154000		0.620000		0.761240
0.155000		0.620000		0.754733
0.156000		0.620000		0.748394
0.157000		0.620000		0.742217
0.158000		0.620000		0.736198
0.159000		0.620000		0.730331
0.160000		0.620000		0.724612
0.161000		0.620000		0.719036
0.162000		0.620000		0.713598
0.163000		0.620000		0.708294
0.164000		0.620000		0.703119
0.165000		0.620000		0.698070
0.166000		0.620000		0.693141
0.167000		0.620000		0.688329
0.168000		0.620000		0.683631
0.169000		0.620000		0.679042
0.170000		0.620000		0.674558
0.171000		0.620000		0.670177
0.172000		0.620000		0.665894
0.173000		0.620000		0.661706
0.174000		0.620000		0.657611
0.175000		0.620000		0.653605
0.176000		0.620000		0.649684
0.177000		0.620000		0.645846
0.178000		0.620000		0.642089
0.179000		0.620000		0.638408
0.180000		0.620000		0.634802
0.181000		0.620000		0.631268
0.182000		0.620000		0.627804
0.183000		0.620000		0.624406
0.184000		0.620000		0.621073
0.185000		0.620000		0.617801
0.186000		0.620000		0.614590
0.187000		0.620000		0.611437
0.188000		0.620000		0.608340
0.189000		0.620000		0.605296
0.190000		0.620000		0.602304
0.191000		0.620000		0.599362
0.192000		0.620000		0.596468
0.193000		0.620000		0.593620
0.194000		0.620000		0.590817
0.195000		0.620000		0.588057
0.196000		0.620000		0.585338
0.197000		0.620000		0.582659
0.198000		0.620000		0.580018
0.199000		0.620000		0.577414
0.200000		0.620000		0.574845
0.100000		0.640000		1.569093
0.101000		0.640000		1.541113
0.102000		0.640000		1.513836
0.103000		0.640000		1.487249
0.104000		0.640000		1.461339
0.105000		0.640000		1.436093
0.106000		0.640000		1.411497
0.107000		0.640000		1.387538
0.108000		0.640000		1.364204
0.109000		0.640000		1.341480
0.110000		0.640000		1.319355
0.111000		0.640000		1.297814
0.112000		0.640000		1.276844
0.113000		0.640000		1.256434
0.114000		0.640000		1.236570
0.115000		0.640000		1.217239
0.116000		0.640000		1.198430
0.117000		0.640000		1.180129
0.118000		0.640000		1.162324
0.119000		0.640000		1.145004
0.120000		0.640000		1.128157
0.121000		0.640000		1.111770
0.122000		0.640000		1.095832
0.123000		0.640000		1.080332
0.124000		0.640000		1.065259
0.125000		0.640000		1.050601
0.126000		0.640000		1.036348
0.127000		0.640000		1.022489
0.128000		0.640000		1.009013
0.129000		0.640000		0.995911
0.130000		0.640000		0.983172
0.131000		0.640000		0.970786
0.132000		0.640000		0.958744
0.133000		0.640000		0.947037
0.134000		0.640000		0.935654
0.135000		0.640000		0.924587
0.136000		0.640000		0.913827
0.137000		0.640000		0.903366
0.138000		0.640000		0.893194
0.139000		0.640000		0.883304
0.140000		0.640000		0.873687
0.141000		0.640000		0.864335
0.142000		0.640000		0.855241
0.143000		0.640000		0.846397
0.144000		0.640000		0.837796
0.145000		0.640000		0.829430
0.146000		0.640000		0.821293
0.147000		0.640000		0.813377
0.148000		0.640000		0.805676
0.149000		0.640000		0.798184
0.150000		0.640000		0.790893
0.151000		0.640000		0.783799
0.152000		0.640000		0.776894
0.153000		0.640000		0.770173
0.154000		0.640000		0.763631
0.155000		0.640000		0.757261
0.156000		0.640000		0.751059
0.157000		0.640000		0.745018
0.158000		0.640000		0.739135
0.159000		0.640000		0.733403
0.160000		0.640000		0.727818
0.161000		0.640000		0.722376
0.162000		0.640000		0.717071
