101
81
T [GeV]		muB [GeV]		c3_T4 [fm^3/GeV * GeV^4]
0.183000		-0.360000		-0.018274
0.184000		-0.360000		-0.017804
0.185000		-0.360000		-0.017349
0.186000		-0.360000		-0.016907
0.187000		-0.360000		-0.016479
0.188000		-0.360000		-0.016064
0.189000		-0.360000		-0.015662
0.190000		-0.360000		-0.015272
0.191000		-0.360000		-0.014893
0.192000		-0.360000		-0.014526
0.193000		-0.360000		-0.014170
0.194000		-0.360000		-0.013825
0.195000		-0.360000		-0.013490
0.196000		-0.360000		-0.013164
0.197000		-0.360000		-0.012849
0.198000		-0.360000		-0.012542
0.199000		-0.360000		-0.012245
0.200000		-0.360000		-0.011956
0.100000		-0.340000		-0.335338
0.101000		-0.340000		-0.319395
0.102000		-0.340000		-0.304433
0.103000		-0.340000		-0.290376
0.104000		-0.340000		-0.277153
0.105000		-0.340000		-0.264702
0.106000		-0.340000		-0.252965
0.107000		-0.340000		-0.241890
0.108000		-0.340000		-0.231430
0.109000		-0.340000		-0.221540
0.110000		-0.340000		-0.212182
0.111000		-0.340000		-0.203319
0.112000		-0.340000		-0.194918
0.113000		-0.340000		-0.186949
0.114000		-0.340000		-0.179384
0.115000		-0.340000		-0.172196
0.116000		-0.340000		-0.165363
0.117000		-0.340000		-0.158863
0.118000		-0.340000		-0.152675
0.119000		-0.340000		-0.146781
0.120000		-0.340000		-0.141164
0.121000		-0.340000		-0.135806
0.122000		-0.340000		-0.130695
0.123000		-0.340000		-0.125815
0.124000		-0.340000		-0.121154
0.125000		-0.340000		-0.116700
0.126000		-0.340000		-0.112442
0.127000		-0.340000		-0.108370
0.128000		-0.340000		-0.104472
0.129000		-0.340000		-0.100742
0.130000		-0.340000		-0.097169
0.131000		-0.340000		-0.093747
0.132000		-0.340000		-0.090467
0.133000		-0.340000		-0.087322
0.134000		-0.340000		-0.084307
0.135000		-0.340000		-0.081413
0.136000		-0.340000		-0.078637
0.137000		-0.340000		-0.075972
0.138000		-0.340000		-0.073412
0.139000		-0.340000		-0.070954
0.140000		-0.340000		-0.068592
0.141000		-0.340000		-0.066323
0.142000		-0.340000		-0.064141
0.143000		-0.340000		-0.062043
0.144000		-0.340000		-0.060025
0.145000		-0.340000		-0.058084
0.146000		-0.340000		-0.056216
0.147000		-0.340000		-0.054418
0.148000		-0.340000		-0.052688
0.149000		-0.340000		-0.051021
0.150000		-0.340000		-0.049417
0.151000		-0.340000		-0.047871
0.152000		-0.340000		-0.046381
0.153000		-0.340000		-0.044946
0.154000		-0.340000		-0.043563
0.155000		-0.340000		-0.042229
0.156000		-0.340000		-0.040943
0.157000		-0.340000		-0.039703
0.158000		-0.340000		-0.038507
0.159000		-0.340000		-0.037354
0.160000		-0.340000		-0.036240
0.161000		-0.340000		-0.035166
0.162000		-0.340000		-0.034129
0.163000		-0.340000		-0.033127
0.164000		-0.340000		-0.032161
0.165000		-0.340000		-0.031227
0.166000		-0.340000		-0.030326
0.167000		-0.340000		-0.029455
0.168000		-0.340000		-0.028613
0.169000		-0.340000		-0.027800
0.170000		-0.340000		-0.027014
0.171000		-0.340000		-0.026255
0.172000		-0.340000		-0.025521
0.173000		-0.340000		-0.024811
0.174000		-0.340000		-0.024124
0.175000		-0.340000		-0.023460
0.176000		-0.340000		-0.022818
0.177000		-0.340000		-0.022197
0.178000		-0.340000		-0.021596
0.179000		-0.340000		-0.021014
0.180000		-0.340000		-0.020451
0.181000		-0.340000		-0.019906
0.182000		-0.340000		-0.019378
0.183000		-0.340000		-0.018867
0.184000		-0.340000		-0.018373
0.185000		-0.340000		-0.017893
0.186000		-0.340000		-0.017429
0.187000		-0.340000		-0.016980
0.188000		-0.340000		-0.016544
0.189000		-0.340000		-0.016122
0.190000		-0.340000		-0.015713
0.191000		-0.340000		-0.015316
0.192000		-0.340000		-0.014932
0.193000		-0.340000		-0.014559
0.194000		-0.340000		-0.014198
0.195000		-0.340000		-0.013847
0.196000		-0.340000		-0.013507
0.197000		-0.340000		-0.013177
0.198000		-0.340000		-0.012858
0.199000		-0.340000		-0.012547
0.200000		-0.340000		-0.012246
0.100000		-0.320000		-0.378630
0.101000		-0.320000		-0.359711
0.102000		-0.320000		-0.342016
0.103000		-0.320000		-0.325447
0.104000		-0.320000		-0.309911
0.105000		-0.320000		-0.295329
0.106000		-0.320000		-0.281625
0.107000		-0.320000		-0.268732
0.108000		-0.320000		-0.256591
0.109000		-0.320000		-0.245144
0.110000		-0.320000		-0.234343
0.111000		-0.320000		-0.224141
0.112000		-0.320000		-0.214497
0.113000		-0.320000		-0.205371
0.114000		-0.320000		-0.196729
0.115000		-0.320000		-0.188539
0.116000		-0.320000		-0.180771
0.117000		-0.320000		-0.173397
0.118000		-0.320000		-0.166394
0.119000		-0.320000		-0.159738
0.120000		-0.320000		-0.153406
0.121000		-0.320000		-0.147381
0.122000		-0.320000		-0.141643
0.123000		-0.320000		-0.136176
0.124000		-0.320000		-0.130964
0.125000		-0.320000		-0.125992
0.126000		-0.320000		-0.121247
0.127000		-0.320000		-0.116717
0.128000		-0.320000		-0.112389
0.129000		-0.320000		-0.108252
0.130000		-0.320000		-0.104297
0.131000		-0.320000		-0.100514
0.132000		-0.320000		-0.096894
0.133000		-0.320000		-0.093428
0.134000		-0.320000		-0.090109
0.135000		-0.320000		-0.086929
0.136000		-0.320000		-0.083881
0.137000		-0.320000		-0.080960
0.138000		-0.320000		-0.078158
0.139000		-0.320000		-0.075470
0.140000		-0.320000		-0.072890
0.141000		-0.320000		-0.070414
0.142000		-0.320000		-0.068037
0.143000		-0.320000		-0.065754
0.144000		-0.320000		-0.063560
0.145000		-0.320000		-0.061452
0.146000		-0.320000		-0.059426
0.147000		-0.320000		-0.057478
0.148000		-0.320000		-0.055605
0.149000		-0.320000		-0.053803
0.150000		-0.320000		-0.052069
0.151000		-0.320000		-0.050400
0.152000		-0.320000		-0.048795
0.153000		-0.320000		-0.047248
0.154000		-0.320000		-0.045760
0.155000		-0.320000		-0.044326
0.156000		-0.320000		-0.042944
0.157000		-0.320000		-0.041613
0.158000		-0.320000		-0.040331
0.159000		-0.320000		-0.039094
0.160000		-0.320000		-0.037902
0.161000		-0.320000		-0.036753
0.162000		-0.320000		-0.035645
0.163000		-0.320000		-0.034575
0.164000		-0.320000		-0.033544
0.165000		-0.320000		-0.032549
0.166000		-0.320000		-0.031588
0.167000		-0.320000		-0.030661
0.168000		-0.320000		-0.029766
0.169000		-0.320000		-0.028902
0.170000		-0.320000		-0.028067
0.171000		-0.320000		-0.027261
0.172000		-0.320000		-0.026483
0.173000		-0.320000		-0.025730
0.174000		-0.320000		-0.025003
0.175000		-0.320000		-0.024301
0.176000		-0.320000		-0.023622
0.177000		-0.320000		-0.022965
0.178000		-0.320000		-0.022331
0.179000		-0.320000		-0.021717
0.180000		-0.320000		-0.021123
0.181000		-0.320000		-0.020549
0.182000		-0.320000		-0.019993
0.183000		-0.320000		-0.019456
0.184000		-0.320000		-0.018935
0.185000		-0.320000		-0.018432
0.186000		-0.320000		-0.017944
0.187000		-0.320000		-0.017473
0.188000		-0.320000		-0.017016
0.189000		-0.320000		-0.016573
0.190000		-0.320000		-0.016145
0.191000		-0.320000		-0.015729
0.192000		-0.320000		-0.015327
0.193000		-0.320000		-0.014938
0.194000		-0.320000		-0.014560
0.195000		-0.320000		-0.014194
0.196000		-0.320000		-0.013839
0.197000		-0.320000		-0.013495
0.198000		-0.320000		-0.013162
0.199000		-0.320000		-0.012838
0.200000		-0.320000		-0.012524
0.100000		-0.300000		-0.430989
0.101000		-0.300000		-0.408340
0.102000		-0.300000		-0.387229
0.103000		-0.300000		-0.367526
0.104000		-0.300000		-0.349112
0.105000		-0.300000		-0.331882
0.106000		-0.300000		-0.315740
0.107000		-0.300000		-0.300601
0.108000		-0.300000		-0.286385
0.109000		-0.300000		-0.273023
0.110000		-0.300000		-0.260450
0.111000		-0.300000		-0.248607
0.112000		-0.300000		-0.237441
0.113000		-0.300000		-0.226904
0.114000		-0.300000		-0.216952
0.115000		-0.300000		-0.207543
0.116000		-0.300000		-0.198642
0.117000		-0.300000		-0.190213
0.118000		-0.300000		-0.182225
0.119000		-0.300000		-0.174651
0.120000		-0.300000		-0.167462
0.121000		-0.300000		-0.160636
0.122000		-0.300000		-0.154149
0.123000		-0.300000		-0.147981
0.124000		-0.300000		-0.142112
0.125000		-0.300000		-0.136525
0.126000		-0.300000		-0.131204
0.127000		-0.300000		-0.126131
0.128000		-0.300000		-0.121295
0.129000		-0.300000		-0.116681
0.130000		-0.300000		-0.112276
0.131000		-0.300000		-0.108071
0.132000		-0.300000		-0.104052
0.133000		-0.300000		-0.100212
0.134000		-0.300000		-0.096540
0.135000		-0.300000		-0.093027
0.136000		-0.300000		-0.089666
0.137000		-0.300000		-0.086448
0.138000		-0.300000		-0.083366
0.139000		-0.300000		-0.080414
0.140000		-0.300000		-0.077585
0.141000		-0.300000		-0.074873
0.142000		-0.300000		-0.072273
0.143000		-0.300000		-0.069778
0.144000		-0.300000		-0.067385
0.145000		-0.300000		-0.065088
0.146000		-0.300000		-0.062883
0.147000		-0.300000		-0.060765
0.148000		-0.300000		-0.058731
0.149000		-0.300000		-0.056776
0.150000		-0.300000		-0.054898
0.151000		-0.300000		-0.053093
0.152000		-0.300000		-0.051357
0.153000		-0.300000		-0.049687
0.154000		-0.300000		-0.048081
0.155000		-0.300000		-0.046536
0.156000		-0.300000		-0.045049
0.157000		-0.300000		-0.043618
0.158000		-0.300000		-0.042240
0.159000		-0.300000		-0.040913
0.160000		-0.300000		-0.039636
0.161000		-0.300000		-0.038405
0.162000		-0.300000		-0.037218
0.163000		-0.300000		-0.036075
0.164000		-0.300000		-0.034974
0.165000		-0.300000		-0.033912
0.166000		-0.300000		-0.032888
0.167000		-0.300000		-0.031900
0.168000		-0.300000		-0.030947
0.169000		-0.300000		-0.030028
0.170000		-0.300000		-0.029142
0.171000		-0.300000		-0.028286
0.172000		-0.300000		-0.027460
0.173000		-0.300000		-0.026663
0.174000		-0.300000		-0.025893
0.175000		-0.300000		-0.025150
0.176000		-0.300000		-0.024432
0.177000		-0.300000		-0.023738
0.178000		-0.300000		-0.023068
0.179000		-0.300000		-0.022420
0.180000		-0.300000		-0.021795
0.181000		-0.300000		-0.021190
0.182000		-0.300000		-0.020605
0.183000		-0.300000		-0.020040
0.184000		-0.300000		-0.019493
0.185000		-0.300000		-0.018964
0.186000		-0.300000		-0.018453
0.187000		-0.300000		-0.017958
0.188000		-0.300000		-0.017479
0.189000		-0.300000		-0.017016
0.190000		-0.300000		-0.016567
0.191000		-0.300000		-0.016133
0.192000		-0.300000		-0.015713
0.193000		-0.300000		-0.015306
0.194000		-0.300000		-0.014912
0.195000		-0.300000		-0.014530
0.196000		-0.300000		-0.014160
0.197000		-0.300000		-0.013802
0.198000		-0.300000		-0.013454
0.199000		-0.300000		-0.013118
0.200000		-0.300000		-0.012792
0.100000		-0.280000		-0.494352
0.101000		-0.280000		-0.467036
0.102000		-0.280000		-0.441659
0.103000		-0.280000		-0.418051
0.104000		-0.280000		-0.396059
0.105000		-0.280000		-0.375546
0.106000		-0.280000		-0.356388
0.107000		-0.280000		-0.338474
0.108000		-0.280000		-0.321703
0.109000		-0.280000		-0.305985
0.110000		-0.280000		-0.291238
0.111000		-0.280000		-0.277386
0.112000		-0.280000		-0.264363
0.113000		-0.280000		-0.252106
0.114000		-0.280000		-0.240560
0.115000		-0.280000		-0.229673
0.116000		-0.280000		-0.219398
0.117000		-0.280000		-0.209694
0.118000		-0.280000		-0.200520
0.119000		-0.280000		-0.191841
0.120000		-0.280000		-0.183624
0.121000		-0.280000		-0.175838
0.122000		-0.280000		-0.168456
0.123000		-0.280000		-0.161452
0.124000		-0.280000		-0.154802
0.125000		-0.280000		-0.148485
0.126000		-0.280000		-0.142479
0.127000		-0.280000		-0.136767
0.128000		-0.280000		-0.131331
0.129000		-0.280000		-0.126155
0.130000		-0.280000		-0.121223
0.131000		-0.280000		-0.116523
0.132000		-0.280000		-0.112040
0.133000		-0.280000		-0.107762
0.134000		-0.280000		-0.103679
0.135000		-0.280000		-0.099781
0.136000		-0.280000		-0.096056
0.137000		-0.280000		-0.092496
0.138000		-0.280000		-0.089092
0.139000		-0.280000		-0.085836
0.140000		-0.280000		-0.082721
0.141000		-0.280000		-0.079739
0.142000		-0.280000		-0.076883
0.143000		-0.280000		-0.074149
0.144000		-0.280000		-0.071528
0.145000		-0.280000		-0.069017
0.146000		-0.280000		-0.066609
0.147000		-0.280000		-0.064300
0.148000		-0.280000		-0.062085
0.149000		-0.280000		-0.059960
0.150000		-0.280000		-0.057920
0.151000		-0.280000		-0.055961
0.152000		-0.280000		-0.054080
0.153000		-0.280000		-0.052274
0.154000		-0.280000		-0.050538
0.155000		-0.280000		-0.048870
0.156000		-0.280000		-0.047266
0.157000		-0.280000		-0.045725
0.158000		-0.280000		-0.044242
0.159000		-0.280000		-0.042816
0.160000		-0.280000		-0.041444
0.161000		-0.280000		-0.040124
0.162000		-0.280000		-0.038853
0.163000		-0.280000		-0.037630
0.164000		-0.280000		-0.036452
0.165000		-0.280000		-0.035318
0.166000		-0.280000		-0.034225
0.167000		-0.280000		-0.033172
0.168000		-0.280000		-0.032158
0.169000		-0.280000		-0.031180
0.170000		-0.280000		-0.030238
0.171000		-0.280000		-0.029329
0.172000		-0.280000		-0.028453
0.173000		-0.280000		-0.027608
0.174000		-0.280000		-0.026793
0.175000		-0.280000		-0.026006
0.176000		-0.280000		-0.025247
0.177000		-0.280000		-0.024515
0.178000		-0.280000		-0.023808
0.179000		-0.280000		-0.023125
0.180000		-0.280000		-0.022466
0.181000		-0.280000		-0.021829
0.182000		-0.280000		-0.021214
0.183000		-0.280000		-0.020620
0.184000		-0.280000		-0.020045
0.185000		-0.280000		-0.019491
0.186000		-0.280000		-0.018954
0.187000		-0.280000		-0.018436
0.188000		-0.280000		-0.017934
0.189000		-0.280000		-0.017450
0.190000		-0.280000		-0.016981
0.191000		-0.280000		-0.016527
0.192000		-0.280000		-0.016088
0.193000		-0.280000		-0.015664
0.194000		-0.280000		-0.015253
0.195000		-0.280000		-0.014855
0.196000		-0.280000		-0.014470
0.197000		-0.280000		-0.014097
0.198000		-0.280000		-0.013736
0.199000		-0.280000		-0.013386
0.200000		-0.280000		-0.013048
0.100000		-0.260000		-0.570988
0.101000		-0.260000		-0.537841
0.102000		-0.260000		-0.507148
0.103000		-0.260000		-0.478685
0.104000		-0.260000		-0.452253
0.105000		-0.260000		-0.427676
0.106000		-0.260000		-0.404792
0.107000		-0.260000		-0.383458
0.108000		-0.260000		-0.363545
0.109000		-0.260000		-0.344937
0.110000		-0.260000		-0.327528
0.111000		-0.260000		-0.311222
0.112000		-0.260000		-0.295934
0.113000		-0.260000		-0.281585
0.114000		-0.260000		-0.268104
0.115000		-0.260000		-0.255427
0.116000		-0.260000		-0.243494
0.117000		-0.260000		-0.232251
0.118000		-0.260000		-0.221650
0.119000		-0.260000		-0.211645
0.120000		-0.260000		-0.202195
0.121000		-0.260000		-0.193263
0.122000		-0.260000		-0.184814
0.123000		-0.260000		-0.176815
0.124000		-0.260000		-0.169238
0.125000		-0.260000		-0.162055
0.126000		-0.260000		-0.155242
0.127000		-0.260000		-0.148776
0.128000		-0.260000		-0.142634
0.129000		-0.260000		-0.136798
0.130000		-0.260000		-0.131249
0.131000		-0.260000		-0.125969
0.132000		-0.260000		-0.120945
0.133000		-0.260000		-0.116159
0.134000		-0.260000		-0.111600
0.135000		-0.260000		-0.107254
0.136000		-0.260000		-0.103109
0.137000		-0.260000		-0.099155
0.138000		-0.260000		-0.095380
0.139000		-0.260000		-0.091776
0.140000		-0.260000		-0.088334
0.141000		-0.260000		-0.085043
0.142000		-0.260000		-0.081898
0.143000		-0.260000		-0.078890
0.144000		-0.260000		-0.076013
0.145000		-0.260000		-0.073259
0.146000		-0.260000		-0.070623
0.147000		-0.260000		-0.068099
0.148000		-0.260000		-0.065680
0.149000		-0.260000		-0.063363
0.150000		-0.260000		-0.061143
0.151000		-0.260000		-0.059013
0.152000		-0.260000		-0.056972
0.153000		-0.260000		-0.055013
0.154000		-0.260000		-0.053133
0.155000		-0.260000		-0.051330
0.156000		-0.260000		-0.049598
0.157000		-0.260000		-0.047935
0.158000		-0.260000		-0.046338
0.159000		-0.260000		-0.044803
0.160000		-0.260000		-0.043329
0.161000		-0.260000		-0.041911
0.162000		-0.260000		-0.040549
0.163000		-0.260000		-0.039239
0.164000		-0.260000		-0.037979
0.165000		-0.260000		-0.036767
0.166000		-0.260000		-0.035600
0.167000		-0.260000		-0.034478
0.168000		-0.260000		-0.033397
0.169000		-0.260000		-0.032357
0.170000		-0.260000		-0.031355
0.171000		-0.260000		-0.030390
0.172000		-0.260000		-0.029460
0.173000		-0.260000		-0.028565
0.174000		-0.260000		-0.027702
0.175000		-0.260000		-0.026870
0.176000		-0.260000		-0.026068
0.177000		-0.260000		-0.025294
0.178000		-0.260000		-0.024548
0.179000		-0.260000		-0.023829
0.180000		-0.260000		-0.023134
0.181000		-0.260000		-0.022465
0.182000		-0.260000		-0.021818
0.183000		-0.260000		-0.021194
0.184000		-0.260000		-0.020591
0.185000		-0.260000		-0.020010
0.186000		-0.260000		-0.019448
0.187000		-0.260000		-0.018905
0.188000		-0.260000		-0.018381
0.189000		-0.260000		-0.017874
0.190000		-0.260000		-0.017384
0.191000		-0.260000		-0.016911
0.192000		-0.260000		-0.016453
0.193000		-0.260000		-0.016011
0.194000		-0.260000		-0.015583
0.195000		-0.260000		-0.015169
0.196000		-0.260000		-0.014769
0.197000		-0.260000		-0.014381
0.198000		-0.260000		-0.014007
0.199000		-0.260000		-0.013644
0.200000		-0.260000		-0.013292
0.100000		-0.240000		-0.663510
0.101000		-0.240000		-0.623097
0.102000		-0.240000		-0.585793
0.103000		-0.240000		-0.551307
0.104000		-0.240000		-0.519381
0.105000		-0.240000		-0.489785
0.106000		-0.240000		-0.462311
0.107000		-0.240000		-0.436775
0.108000		-0.240000		-0.413009
0.109000		-0.240000		-0.390864
0.110000		-0.240000		-0.370206
0.111000		-0.240000		-0.350911
0.112000		-0.240000		-0.332871
0.113000		-0.240000		-0.315986
0.114000		-0.240000		-0.300164
0.115000		-0.240000		-0.285326
0.116000		-0.240000		-0.271395
0.117000		-0.240000		-0.258304
0.118000		-0.240000		-0.245991
0.119000		-0.240000		-0.234401
0.120000		-0.240000		-0.223480
0.121000		-0.240000		-0.213183
0.122000		-0.240000		-0.203465
0.123000		-0.240000		-0.194288
0.124000		-0.240000		-0.185614
0.125000		-0.240000		-0.177411
0.126000		-0.240000		-0.169647
0.127000		-0.240000		-0.162294
0.128000		-0.240000		-0.155325
0.129000		-0.240000		-0.148718
0.130000		-0.240000		-0.142448
0.131000		-0.240000		-0.136496
0.132000		-0.240000		-0.130842
0.133000		-0.240000		-0.125469
0.134000		-0.240000		-0.120359
0.135000		-0.240000		-0.115498
0.136000		-0.240000		-0.110870
0.137000		-0.240000		-0.106464
0.138000		-0.240000		-0.102265
0.139000		-0.240000		-0.098264
0.140000		-0.240000		-0.094448
0.141000		-0.240000		-0.090808
0.142000		-0.240000		-0.087334
0.143000		-0.240000		-0.084017
0.144000		-0.240000		-0.080850
0.145000		-0.240000		-0.077823
0.146000		-0.240000		-0.074931
0.147000		-0.240000		-0.072166
0.148000		-0.240000		-0.069521
0.149000		-0.240000		-0.066990
0.150000		-0.240000		-0.064569
0.151000		-0.240000		-0.062250
0.152000		-0.240000		-0.060030
0.153000		-0.240000		-0.057904
0.154000		-0.240000		-0.055866
0.155000		-0.240000		-0.053913
0.156000		-0.240000		-0.052041
0.157000		-0.240000		-0.050246
0.158000		-0.240000		-0.048523
0.159000		-0.240000		-0.046871
0.160000		-0.240000		-0.045285
0.161000		-0.240000		-0.043763
0.162000		-0.240000		-0.042301
0.163000		-0.240000		-0.040898
0.164000		-0.240000		-0.039549
0.165000		-0.240000		-0.038253
0.166000		-0.240000		-0.037008
0.167000		-0.240000		-0.035811
0.168000		-0.240000		-0.034660
0.169000		-0.240000		-0.033553
0.170000		-0.240000		-0.032489
0.171000		-0.240000		-0.031464
0.172000		-0.240000		-0.030478
0.173000		-0.240000		-0.029530
0.174000		-0.240000		-0.028616
0.175000		-0.240000		-0.027737
0.176000		-0.240000		-0.026889
0.177000		-0.240000		-0.026073
0.178000		-0.240000		-0.025287
0.179000		-0.240000		-0.024529
0.180000		-0.240000		-0.023799
0.181000		-0.240000		-0.023095
0.182000		-0.240000		-0.022416
0.183000		-0.240000		-0.021761
0.184000		-0.240000		-0.021129
0.185000		-0.240000		-0.020520
0.186000		-0.240000		-0.019932
0.187000		-0.240000		-0.019365
0.188000		-0.240000		-0.018817
0.189000		-0.240000		-0.018288
0.190000		-0.240000		-0.017777
0.191000		-0.240000		-0.017284
0.192000		-0.240000		-0.016807
0.193000		-0.240000		-0.016347
0.194000		-0.240000		-0.015902
0.195000		-0.240000		-0.015472
0.196000		-0.240000		-0.015056
0.197000		-0.240000		-0.014654
0.198000		-0.240000		-0.014265
0.199000		-0.240000		-0.013889
0.200000		-0.240000		-0.013526
0.100000		-0.220000		-0.774843
0.101000		-0.220000		-0.725404
0.102000		-0.220000		-0.679908
0.103000		-0.220000		-0.637978
0.104000		-0.220000		-0.599278
0.105000		-0.220000		-0.563508
0.106000		-0.220000		-0.530402
