101
81
T [GeV]		muB [GeV]		c2_T4 [fm^3/GeV^3 * GeV^4]
0.148000		-0.480000		-0.003812
0.149000		-0.480000		-0.003681
0.150000		-0.480000		-0.003555
0.151000		-0.480000		-0.003435
0.152000		-0.480000		-0.003320
0.153000		-0.480000		-0.003210
0.154000		-0.480000		-0.003105
0.155000		-0.480000		-0.003004
0.156000		-0.480000		-0.002908
0.157000		-0.480000		-0.002816
0.158000		-0.480000		-0.002727
0.159000		-0.480000		-0.002642
0.160000		-0.480000		-0.002561
0.161000		-0.480000		-0.002482
0.162000		-0.480000		-0.002407
0.163000		-0.480000		-0.002335
0.164000		-0.480000		-0.002266
0.165000		-0.480000		-0.002200
0.166000		-0.480000		-0.002136
0.167000		-0.480000		-0.002074
0.168000		-0.480000		-0.002015
0.169000		-0.480000		-0.001958
0.170000		-0.480000		-0.001903
0.171000		-0.480000		-0.001851
0.172000		-0.480000		-0.001800
0.173000		-0.480000		-0.001751
0.174000		-0.480000		-0.001704
0.175000		-0.480000		-0.001658
0.176000		-0.480000		-0.001614
0.177000		-0.480000		-0.001572
0.178000		-0.480000		-0.001531
0.179000		-0.480000		-0.001492
0.180000		-0.480000		-0.001454
0.181000		-0.480000		-0.001417
0.182000		-0.480000		-0.001381
0.183000		-0.480000		-0.001347
0.184000		-0.480000		-0.001314
0.185000		-0.480000		-0.001282
0.186000		-0.480000		-0.001251
0.187000		-0.480000		-0.001221
0.188000		-0.480000		-0.001192
0.189000		-0.480000		-0.001164
0.190000		-0.480000		-0.001137
0.191000		-0.480000		-0.001110
0.192000		-0.480000		-0.001085
0.193000		-0.480000		-0.001060
0.194000		-0.480000		-0.001036
0.195000		-0.480000		-0.001013
0.196000		-0.480000		-0.000991
0.197000		-0.480000		-0.000969
0.198000		-0.480000		-0.000948
0.199000		-0.480000		-0.000927
0.200000		-0.480000		-0.000907
0.100000		-0.460000		-0.041760
0.101000		-0.460000		-0.039231
0.102000		-0.460000		-0.036884
0.103000		-0.460000		-0.034704
0.104000		-0.460000		-0.032677
0.105000		-0.460000		-0.030791
0.106000		-0.460000		-0.029035
0.107000		-0.460000		-0.027399
0.108000		-0.460000		-0.025873
0.109000		-0.460000		-0.024449
0.110000		-0.460000		-0.023119
0.111000		-0.460000		-0.021876
0.112000		-0.460000		-0.020714
0.113000		-0.460000		-0.019626
0.114000		-0.460000		-0.018608
0.115000		-0.460000		-0.017653
0.116000		-0.460000		-0.016758
0.117000		-0.460000		-0.015918
0.118000		-0.460000		-0.015129
0.119000		-0.460000		-0.014388
0.120000		-0.460000		-0.013691
0.121000		-0.460000		-0.013036
0.122000		-0.460000		-0.012419
0.123000		-0.460000		-0.011838
0.124000		-0.460000		-0.011290
0.125000		-0.460000		-0.010774
0.126000		-0.460000		-0.010286
0.127000		-0.460000		-0.009826
0.128000		-0.460000		-0.009392
0.129000		-0.460000		-0.008981
0.130000		-0.460000		-0.008593
0.131000		-0.460000		-0.008225
0.132000		-0.460000		-0.007878
0.133000		-0.460000		-0.007548
0.134000		-0.460000		-0.007236
0.135000		-0.460000		-0.006940
0.136000		-0.460000		-0.006659
0.137000		-0.460000		-0.006393
0.138000		-0.460000		-0.006139
0.139000		-0.460000		-0.005899
0.140000		-0.460000		-0.005670
0.141000		-0.460000		-0.005453
0.142000		-0.460000		-0.005246
0.143000		-0.460000		-0.005049
0.144000		-0.460000		-0.004862
0.145000		-0.460000		-0.004683
0.146000		-0.460000		-0.004513
0.147000		-0.460000		-0.004351
0.148000		-0.460000		-0.004196
0.149000		-0.460000		-0.004048
0.150000		-0.460000		-0.003907
0.151000		-0.460000		-0.003772
0.152000		-0.460000		-0.003644
0.153000		-0.460000		-0.003520
0.154000		-0.460000		-0.003403
0.155000		-0.460000		-0.003290
0.156000		-0.460000		-0.003182
0.157000		-0.460000		-0.003079
0.158000		-0.460000		-0.002980
0.159000		-0.460000		-0.002885
0.160000		-0.460000		-0.002794
0.161000		-0.460000		-0.002707
0.162000		-0.460000		-0.002623
0.163000		-0.460000		-0.002543
0.164000		-0.460000		-0.002466
0.165000		-0.460000		-0.002392
0.166000		-0.460000		-0.002321
0.167000		-0.460000		-0.002252
0.168000		-0.460000		-0.002187
0.169000		-0.460000		-0.002124
0.170000		-0.460000		-0.002063
0.171000		-0.460000		-0.002004
0.172000		-0.460000		-0.001948
0.173000		-0.460000		-0.001894
0.174000		-0.460000		-0.001842
0.175000		-0.460000		-0.001791
0.176000		-0.460000		-0.001743
0.177000		-0.460000		-0.001696
0.178000		-0.460000		-0.001651
0.179000		-0.460000		-0.001607
0.180000		-0.460000		-0.001565
0.181000		-0.460000		-0.001525
0.182000		-0.460000		-0.001486
0.183000		-0.460000		-0.001448
0.184000		-0.460000		-0.001412
0.185000		-0.460000		-0.001376
0.186000		-0.460000		-0.001342
0.187000		-0.460000		-0.001309
0.188000		-0.460000		-0.001277
0.189000		-0.460000		-0.001247
0.190000		-0.460000		-0.001217
0.191000		-0.460000		-0.001188
0.192000		-0.460000		-0.001160
0.193000		-0.460000		-0.001133
0.194000		-0.460000		-0.001107
0.195000		-0.460000		-0.001081
0.196000		-0.460000		-0.001057
0.197000		-0.460000		-0.001033
0.198000		-0.460000		-0.001010
0.199000		-0.460000		-0.000988
0.200000		-0.460000		-0.000966
0.100000		-0.440000		-0.047020
0.101000		-0.440000		-0.044161
0.102000		-0.440000		-0.041507
0.103000		-0.440000		-0.039042
0.104000		-0.440000		-0.036750
0.105000		-0.440000		-0.034617
0.106000		-0.440000		-0.032631
0.107000		-0.440000		-0.030780
0.108000		-0.440000		-0.029054
0.109000		-0.440000		-0.027443
0.110000		-0.440000		-0.025939
0.111000		-0.440000		-0.024533
0.112000		-0.440000		-0.023219
0.113000		-0.440000		-0.021989
0.114000		-0.440000		-0.020837
0.115000		-0.440000		-0.019758
0.116000		-0.440000		-0.018746
0.117000		-0.440000		-0.017796
0.118000		-0.440000		-0.016905
0.119000		-0.440000		-0.016068
0.120000		-0.440000		-0.015281
0.121000		-0.440000		-0.014541
0.122000		-0.440000		-0.013844
0.123000		-0.440000		-0.013188
0.124000		-0.440000		-0.012570
0.125000		-0.440000		-0.011988
0.126000		-0.440000		-0.011438
0.127000		-0.440000		-0.010920
0.128000		-0.440000		-0.010430
0.129000		-0.440000		-0.009968
0.130000		-0.440000		-0.009530
0.131000		-0.440000		-0.009117
0.132000		-0.440000		-0.008725
0.133000		-0.440000		-0.008355
0.134000		-0.440000		-0.008004
0.135000		-0.440000		-0.007671
0.136000		-0.440000		-0.007356
0.137000		-0.440000		-0.007057
0.138000		-0.440000		-0.006773
0.139000		-0.440000		-0.006503
0.140000		-0.440000		-0.006247
0.141000		-0.440000		-0.006003
0.142000		-0.440000		-0.005772
0.143000		-0.440000		-0.005551
0.144000		-0.440000		-0.005341
0.145000		-0.440000		-0.005142
0.146000		-0.440000		-0.004951
0.147000		-0.440000		-0.004770
0.148000		-0.440000		-0.004597
0.149000		-0.440000		-0.004432
0.150000		-0.440000		-0.004275
0.151000		-0.440000		-0.004124
0.152000		-0.440000		-0.003981
0.153000		-0.440000		-0.003844
0.154000		-0.440000		-0.003713
0.155000		-0.440000		-0.003587
0.156000		-0.440000		-0.003467
0.157000		-0.440000		-0.003352
0.158000		-0.440000		-0.003243
0.159000		-0.440000		-0.003137
0.160000		-0.440000		-0.003036
0.161000		-0.440000		-0.002940
0.162000		-0.440000		-0.002847
0.163000		-0.440000		-0.002758
0.164000		-0.440000		-0.002673
0.165000		-0.440000		-0.002591
0.166000		-0.440000		-0.002512
0.167000		-0.440000		-0.002437
0.168000		-0.440000		-0.002364
0.169000		-0.440000		-0.002294
0.170000		-0.440000		-0.002227
0.171000		-0.440000		-0.002163
0.172000		-0.440000		-0.002101
0.173000		-0.440000		-0.002041
0.174000		-0.440000		-0.001984
0.175000		-0.440000		-0.001928
0.176000		-0.440000		-0.001875
0.177000		-0.440000		-0.001824
0.178000		-0.440000		-0.001774
0.179000		-0.440000		-0.001726
0.180000		-0.440000		-0.001680
0.181000		-0.440000		-0.001636
0.182000		-0.440000		-0.001593
0.183000		-0.440000		-0.001552
0.184000		-0.440000		-0.001512
0.185000		-0.440000		-0.001473
0.186000		-0.440000		-0.001436
0.187000		-0.440000		-0.001400
0.188000		-0.440000		-0.001365
0.189000		-0.440000		-0.001331
0.190000		-0.440000		-0.001299
0.191000		-0.440000		-0.001267
0.192000		-0.440000		-0.001237
0.193000		-0.440000		-0.001207
0.194000		-0.440000		-0.001179
0.195000		-0.440000		-0.001151
0.196000		-0.440000		-0.001125
0.197000		-0.440000		-0.001099
0.198000		-0.440000		-0.001074
0.199000		-0.440000		-0.001049
0.200000		-0.440000		-0.001026
0.100000		-0.420000		-0.052383
0.101000		-0.420000		-0.049196
0.102000		-0.420000		-0.046236
0.103000		-0.420000		-0.043486
0.104000		-0.420000		-0.040927
0.105000		-0.420000		-0.038546
0.106000		-0.420000		-0.036328
0.107000		-0.420000		-0.034260
0.108000		-0.420000		-0.032332
0.109000		-0.420000		-0.030532
0.110000		-0.420000		-0.028850
0.111000		-0.420000		-0.027279
0.112000		-0.420000		-0.025809
0.113000		-0.420000		-0.024433
0.114000		-0.420000		-0.023145
0.115000		-0.420000		-0.021938
0.116000		-0.420000		-0.020806
0.117000		-0.420000		-0.019744
0.118000		-0.420000		-0.018747
0.119000		-0.420000		-0.017811
0.120000		-0.420000		-0.016931
0.121000		-0.420000		-0.016103
0.122000		-0.420000		-0.015325
0.123000		-0.420000		-0.014591
0.124000		-0.420000		-0.013901
0.125000		-0.420000		-0.013250
0.126000		-0.420000		-0.012636
0.127000		-0.420000		-0.012056
0.128000		-0.420000		-0.011510
0.129000		-0.420000		-0.010993
0.130000		-0.420000		-0.010505
0.131000		-0.420000		-0.010043
0.132000		-0.420000		-0.009607
0.133000		-0.420000		-0.009193
0.134000		-0.420000		-0.008802
0.135000		-0.420000		-0.008431
0.136000		-0.420000		-0.008080
0.137000		-0.420000		-0.007746
0.138000		-0.420000		-0.007430
0.139000		-0.420000		-0.007130
0.140000		-0.420000		-0.006845
0.141000		-0.420000		-0.006574
0.142000		-0.420000		-0.006316
0.143000		-0.420000		-0.006071
0.144000		-0.420000		-0.005838
0.145000		-0.420000		-0.005617
0.146000		-0.420000		-0.005405
0.147000		-0.420000		-0.005204
0.148000		-0.420000		-0.005012
0.149000		-0.420000		-0.004829
0.150000		-0.420000		-0.004655
0.151000		-0.420000		-0.004488
0.152000		-0.420000		-0.004329
0.153000		-0.420000		-0.004178
0.154000		-0.420000		-0.004033
0.155000		-0.420000		-0.003894
0.156000		-0.420000		-0.003761
0.157000		-0.420000		-0.003635
0.158000		-0.420000		-0.003513
0.159000		-0.420000		-0.003397
0.160000		-0.420000		-0.003286
0.161000		-0.420000		-0.003179
0.162000		-0.420000		-0.003077
0.163000		-0.420000		-0.002979
0.164000		-0.420000		-0.002885
0.165000		-0.420000		-0.002795
0.166000		-0.420000		-0.002709
0.167000		-0.420000		-0.002626
0.168000		-0.420000		-0.002546
0.169000		-0.420000		-0.002470
0.170000		-0.420000		-0.002396
0.171000		-0.420000		-0.002325
0.172000		-0.420000		-0.002257
0.173000		-0.420000		-0.002192
0.174000		-0.420000		-0.002129
0.175000		-0.420000		-0.002068
0.176000		-0.420000		-0.002010
0.177000		-0.420000		-0.001954
0.178000		-0.420000		-0.001900
0.179000		-0.420000		-0.001848
0.180000		-0.420000		-0.001797
0.181000		-0.420000		-0.001749
0.182000		-0.420000		-0.001702
0.183000		-0.420000		-0.001657
0.184000		-0.420000		-0.001613
0.185000		-0.420000		-0.001571
0.186000		-0.420000		-0.001531
0.187000		-0.420000		-0.001492
0.188000		-0.420000		-0.001454
0.189000		-0.420000		-0.001417
0.190000		-0.420000		-0.001382
0.191000		-0.420000		-0.001348
0.192000		-0.420000		-0.001315
0.193000		-0.420000		-0.001283
0.194000		-0.420000		-0.001252
0.195000		-0.420000		-0.001222
0.196000		-0.420000		-0.001193
0.197000		-0.420000		-0.001165
0.198000		-0.420000		-0.001138
0.199000		-0.420000		-0.001112
0.200000		-0.420000		-0.001086
0.100000		-0.400000		-0.057733
0.101000		-0.400000		-0.054229
0.102000		-0.400000		-0.050972
0.103000		-0.400000		-0.047944
0.104000		-0.400000		-0.045126
0.105000		-0.400000		-0.042501
0.106000		-0.400000		-0.040055
0.107000		-0.400000		-0.037774
0.108000		-0.400000		-0.035645
0.109000		-0.400000		-0.033658
0.110000		-0.400000		-0.031800
0.111000		-0.400000		-0.030064
0.112000		-0.400000		-0.028439
0.113000		-0.400000		-0.026918
0.114000		-0.400000		-0.025494
0.115000		-0.400000		-0.024158
0.116000		-0.400000		-0.022906
0.117000		-0.400000		-0.021731
0.118000		-0.400000		-0.020628
0.119000		-0.400000		-0.019591
0.120000		-0.400000		-0.018617
0.121000		-0.400000		-0.017701
0.122000		-0.400000		-0.016839
0.123000		-0.400000		-0.016027
0.124000		-0.400000		-0.015263
0.125000		-0.400000		-0.014542
0.126000		-0.400000		-0.013862
0.127000		-0.400000		-0.013221
0.128000		-0.400000		-0.012616
0.129000		-0.400000		-0.012044
0.130000		-0.400000		-0.011504
0.131000		-0.400000		-0.010993
0.132000		-0.400000		-0.010510
0.133000		-0.400000		-0.010053
0.134000		-0.400000		-0.009620
0.135000		-0.400000		-0.009210
0.136000		-0.400000		-0.008822
0.137000		-0.400000		-0.008453
0.138000		-0.400000		-0.008104
0.139000		-0.400000		-0.007772
0.140000		-0.400000		-0.007458
0.141000		-0.400000		-0.007159
0.142000		-0.400000		-0.006874
0.143000		-0.400000		-0.006604
0.144000		-0.400000		-0.006347
0.145000		-0.400000		-0.006103
0.146000		-0.400000		-0.005870
0.147000		-0.400000		-0.005648
0.148000		-0.400000		-0.005437
0.149000		-0.400000		-0.005236
0.150000		-0.400000		-0.005044
0.151000		-0.400000		-0.004860
0.152000		-0.400000		-0.004686
0.153000		-0.400000		-0.004519
0.154000		-0.400000		-0.004360
0.155000		-0.400000		-0.004207
0.156000		-0.400000		-0.004062
0.157000		-0.400000		-0.003923
0.158000		-0.400000		-0.003789
0.159000		-0.400000		-0.003662
0.160000		-0.400000		-0.003540
0.161000		-0.400000		-0.003423
0.162000		-0.400000		-0.003312
0.163000		-0.400000		-0.003204
0.164000		-0.400000		-0.003102
0.165000		-0.400000		-0.003003
0.166000		-0.400000		-0.002909
0.167000		-0.400000		-0.002818
0.168000		-0.400000		-0.002731
0.169000		-0.400000		-0.002647
0.170000		-0.400000		-0.002567
0.171000		-0.400000		-0.002490
0.172000		-0.400000		-0.002416
0.173000		-0.400000		-0.002345
0.174000		-0.400000		-0.002276
0.175000		-0.400000		-0.002210
0.176000		-0.400000		-0.002147
0.177000		-0.400000		-0.002086
0.178000		-0.400000		-0.002027
0.179000		-0.400000		-0.001970
0.180000		-0.400000		-0.001916
0.181000		-0.400000		-0.001863
0.182000		-0.400000		-0.001812
0.183000		-0.400000		-0.001763
0.184000		-0.400000		-0.001716
0.185000		-0.400000		-0.001671
0.186000		-0.400000		-0.001627
0.187000		-0.400000		-0.001584
0.188000		-0.400000		-0.001543
0.189000		-0.400000		-0.001504
0.190000		-0.400000		-0.001466
0.191000		-0.400000		-0.001429
0.192000		-0.400000		-0.001393
0.193000		-0.400000		-0.001359
0.194000		-0.400000		-0.001325
0.195000		-0.400000		-0.001293
0.196000		-0.400000		-0.001262
0.197000		-0.400000		-0.001232
0.198000		-0.400000		-0.001203
0.199000		-0.400000		-0.001174
0.200000		-0.400000		-0.001147
0.100000		-0.380000		-0.062953
0.101000		-0.380000		-0.059150
0.102000		-0.380000		-0.055614
0.103000		-0.380000		-0.052322
0.104000		-0.380000		-0.049257
0.105000		-0.380000		-0.046400
0.106000		-0.380000		-0.043736
0.107000		-0.380000		-0.041250
0.108000		-0.380000		-0.038929
0.109000		-0.380000		-0.036760
0.110000		-0.380000		-0.034733
0.111000		-0.380000		-0.032836
0.112000		-0.380000		-0.031061
0.113000		-0.380000		-0.029398
0.114000		-0.380000		-0.027840
0.115000		-0.380000		-0.026379
0.116000		-0.380000		-0.025008
0.117000		-0.380000		-0.023722
0.118000		-0.380000		-0.022514
0.119000		-0.380000		-0.021379
0.120000		-0.380000		-0.020311
0.121000		-0.380000		-0.019307
0.122000		-0.380000		-0.018362
0.123000		-0.380000		-0.017472
0.124000		-0.380000		-0.016634
0.125000		-0.380000		-0.015844
0.126000		-0.380000		-0.015099
0.127000		-0.380000		-0.014396
0.128000		-0.380000		-0.013732
0.129000		-0.380000		-0.013105
0.130000		-0.380000		-0.012513
0.131000		-0.380000		-0.011953
0.132000		-0.380000		-0.011423
0.133000		-0.380000		-0.010922
0.134000		-0.380000		-0.010447
0.135000		-0.380000		-0.009998
0.136000		-0.380000		-0.009572
0.137000		-0.380000		-0.009168
0.138000		-0.380000		-0.008785
0.139000		-0.380000		-0.008422
0.140000		-0.380000		-0.008077
0.141000		-0.380000		-0.007750
0.142000		-0.380000		-0.007439
0.143000		-0.380000		-0.007143
0.144000		-0.380000		-0.006862
0.145000		-0.380000		-0.006594
0.146000		-0.380000		-0.006339
0.147000		-0.380000		-0.006097
0.148000		-0.380000		-0.005866
0.149000		-0.380000		-0.005646
0.150000		-0.380000		-0.005436
0.151000		-0.380000		-0.005236
0.152000		-0.380000		-0.005045
0.153000		-0.380000		-0.004863
0.154000		-0.380000		-0.004689
0.155000		-0.380000		-0.004523
0.156000		-0.380000		-0.004365
0.157000		-0.380000		-0.004213
0.158000		-0.380000		-0.004068
0.159000		-0.380000		-0.003929
0.160000		-0.380000		-0.003797
0.161000		-0.380000		-0.003669
0.162000		-0.380000		-0.003548
0.163000		-0.380000		-0.003431
0.164000		-0.380000		-0.003320
0.165000		-0.380000		-0.003213
0.166000		-0.380000		-0.003110
0.167000		-0.380000		-0.003012
0.168000		-0.380000		-0.002917
0.169000		-0.380000		-0.002826
0.170000		-0.380000		-0.002739
0.171000		-0.380000		-0.002656
0.172000		-0.380000		-0.002575
0.173000		-0.380000		-0.002498
0.174000		-0.380000		-0.002424
0.175000		-0.380000		-0.002353
0.176000		-0.380000		-0.002284
0.177000		-0.380000		-0.002218
0.178000		-0.380000		-0.002154
0.179000		-0.380000		-0.002093
0.180000		-0.380000		-0.002034
0.181000		-0.380000		-0.001977
0.182000		-0.380000		-0.001923
0.183000		-0.380000		-0.001870
0.184000		-0.380000		-0.001819
0.185000		-0.380000		-0.001770
0.186000		-0.380000		-0.001723
0.187000		-0.380000		-0.001677
0.188000		-0.380000		-0.001633
0.189000		-0.380000		-0.001591
0.190000		-0.380000		-0.001550
0.191000		-0.380000		-0.001510
0.192000		-0.380000		-0.001472
0.193000		-0.380000		-0.001435
0.194000		-0.380000		-0.001399
0.195000		-0.380000		-0.001364
0.196000		-0.380000		-0.001331
0.197000		-0.380000		-0.001298
0.198000		-0.380000		-0.001267
0.199000		-0.380000		-0.001237
0.200000		-0.380000		-0.001208
0.100000		-0.360000		-0.067932
0.101000		-0.360000		-0.063857
0.102000		-0.360000		-0.060063
0.103000		-0.360000		-0.056529
0.104000		-0.360000		-0.053235
0.105000		-0.360000		-0.050163
0.106000		-0.360000		-0.047296
0.107000		-0.360000		-0.044618
0.108000		-0.360000		-0.042116
0.109000		-0.360000		-0.039777
0.110000		-0.360000		-0.037588
0.111000		-0.360000		-0.035540
0.112000		-0.360000		-0.033621
0.113000		-0.360000		-0.031823
0.114000		-0.360000		-0.030138
0.115000		-0.360000		-0.028557
0.116000		-0.360000		-0.027073
0.117000		-0.360000		-0.025679
0.118000		-0.360000		-0.024370
0.119000		-0.360000		-0.023139
0.120000		-0.360000		-0.021982
0.121000		-0.360000		-0.020893
0.122000		-0.360000		-0.019867
0.123000		-0.360000		-0.018901
0.124000		-0.360000		-0.017991
0.125000		-0.360000		-0.017133
0.126000		-0.360000		-0.016324
0.127000		-0.360000		-0.015560
0.128000		-0.360000		-0.014839
0.129000		-0.360000		-0.014158
0.130000		-0.360000		-0.013514
0.131000		-0.360000		-0.012906
0.132000		-0.360000		-0.012330
0.133000		-0.360000		-0.011785
0.134000		-0.360000		-0.011270
0.135000		-0.360000		-0.010781
0.136000		-0.360000		-0.010318
0.137000		-0.360000		-0.009880
0.138000		-0.360000		-0.009464
0.139000		-0.360000		-0.009069
0.140000		-0.360000		-0.008694
0.141000		-0.360000		-0.008339
0.142000		-0.360000		-0.008001
0.143000		-0.360000		-0.007679
0.144000		-0.360000		-0.007374
0.145000		-0.360000		-0.007084
0.146000		-0.360000		-0.006807
0.147000		-0.360000		-0.006544
0.148000		-0.360000		-0.006294
0.149000		-0.360000		-0.006055
0.150000		-0.360000		-0.005828
0.151000		-0.360000		-0.005611
0.152000		-0.360000		-0.005404
0.153000		-0.360000		-0.005207
0.154000		-0.360000		-0.005018
0.155000		-0.360000		-0.004838
0.156000		-0.360000		-0.004666
0.157000		-0.360000		-0.004502
0.158000		-0.360000		-0.004345
0.159000		-0.360000		-0.004195
0.160000		-0.360000		-0.004052
0.161000		-0.360000		-0.003914
0.162000		-0.360000		-0.003783
0.163000		-0.360000		-0.003657
0.164000		-0.360000		-0.003537
0.165000		-0.360000		-0.003421
0.166000		-0.360000		-0.003310
0.167000		-0.360000		-0.003204
0.168000		-0.360000		-0.003102
0.169000		-0.360000		-0.003004
0.170000		-0.360000		-0.002911
0.171000		-0.360000		-0.002820
0.172000		-0.360000		-0.002734
0.173000		-0.360000		-0.002651
0.174000		-0.360000		-0.002571
0.175000		-0.360000		-0.002494
0.176000		-0.360000		-0.002420
0.177000		-0.360000		-0.002349
0.178000		-0.360000		-0.002281
0.179000		-0.360000		-0.002215
0.180000		-0.360000		-0.002152
0.181000		-0.360000		-0.002091
0.182000		-0.360000		-0.002033
0.183000		-0.360000		-0.001976
0.184000		-0.360000		-0.001921
0.185000		-0.360000		-0.001869
0.186000		-0.360000		-0.001818
0.187000		-0.360000		-0.001769
0.188000		-0.360000		-0.001722
0.189000		-0.360000		-0.001677
0.190000		-0.360000		-0.001633
0.191000		-0.360000		-0.001590
0.192000		-0.360000		-0.001550
0.193000		-0.360000		-0.001510
0.194000		-0.360000		-0.001472
0.195000		-0.360000		-0.001435
0.196000		-0.360000		-0.001399
0.197000		-0.360000		-0.001365
0.198000		-0.360000		-0.001331
0.199000		-0.360000		-0.001299
0.200000		-0.360000		-0.001268
0.100000		-0.340000		-0.072574
0.101000		-0.340000		-0.068256
0.102000		-0.340000		-0.064233
0.103000		-0.340000		-0.060481
0.104000		-0.340000		-0.056981
0.105000		-0.340000		-0.053714
0.106000		-0.340000		-0.050662
0.107000		-0.340000		-0.047810
0.108000		-0.340000		-0.045142
0.109000		-0.340000		-0.042646
0.110000		-0.340000		-0.040310
0.111000		-0.340000		-0.038121
0.112000		-0.340000		-0.036070
0.113000		-0.340000		-0.034147
0.114000		-0.340000		-0.032343
0.115000		-0.340000		-0.030649
0.116000		-0.340000		-0.029059
0.117000		-0.340000		-0.027565
0.118000		-0.340000		-0.026161
0.119000		-0.340000		-0.024840
0.120000		-0.340000		-0.023597
0.121000		-0.340000		-0.022427
0.122000		-0.340000		-0.021325
0.123000		-0.340000		-0.020287
0.124000		-0.340000		-0.019309
0.125000		-0.340000		-0.018386
0.126000		-0.340000		-0.017515
0.127000		-0.340000		-0.016693
0.128000		-0.340000		-0.015917
0.129000		-0.340000		-0.015184
0.130000		-0.340000		-0.014491
0.131000		-0.340000		-0.013835
0.132000		-0.340000		-0.013216
0.133000		-0.340000		-0.012629
0.134000		-0.340000		-0.012073
0.135000		-0.340000		-0.011547
0.136000		-0.340000		-0.011049
0.137000		-0.340000		-0.010576
0.138000		-0.340000		-0.010128
0.139000		-0.340000		-0.009703
0.140000		-0.340000		-0.009299
0.141000		-0.340000		-0.008916
0.142000		-0.340000		-0.008552
0.143000		-0.340000		-0.008206
0.144000		-0.340000		-0.007877
0.145000		-0.340000		-0.007564
0.146000		-0.340000		-0.007266
0.147000		-0.340000		-0.006983
0.148000		-0.340000		-0.006713
0.149000		-0.340000		-0.006457
0.150000		-0.340000		-0.006212
0.151000		-0.340000		-0.005978
0.152000		-0.340000		-0.005756
0.153000		-0.340000		-0.005544
0.154000		-0.340000		-0.005341
0.155000		-0.340000		-0.005148
0.156000		-0.340000		-0.004963
0.157000		-0.340000		-0.004787
0.158000		-0.340000		-0.004618
0.159000		-0.340000		-0.004457
0.160000		-0.340000		-0.004303
0.161000		-0.340000		-0.004155
0.162000		-0.340000		-0.004014
0.163000		-0.340000		-0.003879
0.164000		-0.340000		-0.003750
0.165000		-0.340000		-0.003626
0.166000		-0.340000		-0.003507
0.167000		-0.340000		-0.003393
0.168000		-0.340000		-0.003284
0.169000		-0.340000		-0.003179
0.170000		-0.340000		-0.003079
0.171000		-0.340000		-0.002982
0.172000		-0.340000		-0.002890
0.173000		-0.340000		-0.002801
0.174000		-0.340000		-0.002716
0.175000		-0.340000		-0.002634
0.176000		-0.340000		-0.002555
0.177000		-0.340000		-0.002479
0.178000		-0.340000		-0.002406
0.179000		-0.340000		-0.002336
0.180000		-0.340000		-0.002268
0.181000		-0.340000		-0.002203
0.182000		-0.340000		-0.002140
0.183000		-0.340000		-0.002080
0.184000		-0.340000		-0.002022
0.185000		-0.340000		-0.001966
0.186000		-0.340000		-0.001912
0.187000		-0.340000		-0.001860
0.188000		-0.340000		-0.001810
0.189000		-0.340000		-0.001761
0.190000		-0.340000		-0.001715
0.191000		-0.340000		-0.001670
0.192000		-0.340000		-0.001626
0.193000		-0.340000		-0.001584
0.194000		-0.340000		-0.001543
0.195000		-0.340000		-0.001504
0.196000		-0.340000		-0.001466
0.197000		-0.340000		-0.001430
0.198000		-0.340000		-0.001394
0.199000		-0.340000		-0.001360
0.200000		-0.340000		-0.001327
0.100000		-0.320000		-0.076801
0.101000		-0.320000		-0.072273
0.102000		-0.320000		-0.068049
0.103000		-0.320000		-0.064108
0.104000		-0.320000		-0.060427
0.105000		-0.320000		-0.056988
0.106000		-0.320000		-0.053773
0.107000		-0.320000		-0.050765
0.108000		-0.320000		-0.047950
0.109000		-0.320000		-0.045315
0.110000		-0.320000		-0.042846
0.111000		-0.320000		-0.040531
0.112000		-0.320000		-0.038360
0.113000		-0.320000		-0.036324
0.114000		-0.320000		-0.034412
0.115000		-0.320000		-0.032616
0.116000		-0.320000		-0.030928
0.117000		-0.320000		-0.029342
0.118000		-0.320000		-0.027850
0.119000		-0.320000		-0.026447
0.120000		-0.320000		-0.025125
0.121000		-0.320000		-0.023881
0.122000		-0.320000		-0.022708
0.123000		-0.320000		-0.021603
0.124000		-0.320000		-0.020561
0.125000		-0.320000		-0.019578
0.126000		-0.320000		-0.018650
0.127000		-0.320000		-0.017774
0.128000		-0.320000		-0.016946
0.129000		-0.320000		-0.016164
0.130000		-0.320000		-0.015424
0.131000		-0.320000		-0.014725
0.132000		-0.320000		-0.014063
0.133000		-0.320000		-0.013437
0.134000		-0.320000		-0.012844
0.135000		-0.320000		-0.012282
0.136000		-0.320000		-0.011750
0.137000		-0.320000		-0.011245
0.138000		-0.320000		-0.010766
0.139000		-0.320000		-0.010312
0.140000		-0.320000		-0.009881
0.141000		-0.320000		-0.009471
0.142000		-0.320000		-0.009082
0.143000		-0.320000		-0.008713
0.144000		-0.320000		-0.008361
0.145000		-0.320000		-0.008027
0.146000		-0.320000		-0.007709
0.147000		-0.320000		-0.007407
0.148000		-0.320000		-0.007119
0.149000		-0.320000		-0.006844
0.150000		-0.320000		-0.006583
0.151000		-0.320000		-0.006334
0.152000		-0.320000		-0.006096
0.153000		-0.320000		-0.005870
0.154000		-0.320000		-0.005654
0.155000		-0.320000		-0.005447
0.156000		-0.320000		-0.005250
0.157000		-0.320000		-0.005062
0.158000		-0.320000		-0.004882
0.159000		-0.320000		-0.004710
