101
81
T [GeV]		muB [GeV]		betabulk_over_T4 [fm^-4 / GeV^4]
0.147000		-0.060000		29.432689
0.148000		-0.060000		30.043690
0.149000		-0.060000		30.664288
0.150000		-0.060000		31.294634
0.151000		-0.060000		31.934882
0.152000		-0.060000		32.585184
0.153000		-0.060000		33.245693
0.154000		-0.060000		33.916562
0.155000		-0.060000		34.597942
0.156000		-0.060000		35.289987
0.157000		-0.060000		35.992846
0.158000		-0.060000		36.706671
0.159000		-0.060000		37.431612
0.160000		-0.060000		38.167817
0.161000		-0.060000		38.915433
0.162000		-0.060000		39.674607
0.163000		-0.060000		40.445483
0.164000		-0.060000		41.228205
0.165000		-0.060000		42.022914
0.166000		-0.060000		42.829751
0.167000		-0.060000		43.648852
0.168000		-0.060000		44.480354
0.169000		-0.060000		45.324391
0.170000		-0.060000		46.181094
0.171000		-0.060000		47.050593
0.172000		-0.060000		47.933013
0.173000		-0.060000		48.828480
0.174000		-0.060000		49.737116
0.175000		-0.060000		50.659039
0.176000		-0.060000		51.594365
0.177000		-0.060000		52.543209
0.178000		-0.060000		53.505681
0.179000		-0.060000		54.481888
0.180000		-0.060000		55.471936
0.181000		-0.060000		56.475925
0.182000		-0.060000		57.493954
0.183000		-0.060000		58.526119
0.184000		-0.060000		59.572511
0.185000		-0.060000		60.633219
0.186000		-0.060000		61.708329
0.187000		-0.060000		62.797922
0.188000		-0.060000		63.902076
0.189000		-0.060000		65.020868
0.190000		-0.060000		66.154368
0.191000		-0.060000		67.302645
0.192000		-0.060000		68.465763
0.193000		-0.060000		69.643782
0.194000		-0.060000		70.836762
0.195000		-0.060000		72.044755
0.196000		-0.060000		73.267811
0.197000		-0.060000		74.505977
0.198000		-0.060000		75.759296
0.199000		-0.060000		77.027808
0.200000		-0.060000		78.311547
0.100000		-0.040000		9.250504
0.101000		-0.040000		9.541965
0.102000		-0.040000		9.838814
0.103000		-0.040000		10.141046
0.104000		-0.040000		10.448657
0.105000		-0.040000		10.761649
0.106000		-0.040000		11.080026
0.107000		-0.040000		11.403797
0.108000		-0.040000		11.732974
0.109000		-0.040000		12.067573
0.110000		-0.040000		12.407617
0.111000		-0.040000		12.753131
0.112000		-0.040000		13.104144
0.113000		-0.040000		13.460691
0.114000		-0.040000		13.822812
0.115000		-0.040000		14.190552
0.116000		-0.040000		14.563957
0.117000		-0.040000		14.943083
0.118000		-0.040000		15.327988
0.119000		-0.040000		15.718734
0.120000		-0.040000		16.115389
0.121000		-0.040000		16.518026
0.122000		-0.040000		16.926723
0.123000		-0.040000		17.341559
0.124000		-0.040000		17.762623
0.125000		-0.040000		18.190004
0.126000		-0.040000		18.623797
0.127000		-0.040000		19.064101
0.128000		-0.040000		19.511020
0.129000		-0.040000		19.964660
0.130000		-0.040000		20.425133
0.131000		-0.040000		20.892554
0.132000		-0.040000		21.367040
0.133000		-0.040000		21.848713
0.134000		-0.040000		22.337699
0.135000		-0.040000		22.834126
0.136000		-0.040000		23.338124
0.137000		-0.040000		23.849827
0.138000		-0.040000		24.369372
0.139000		-0.040000		24.896898
0.140000		-0.040000		25.432546
0.141000		-0.040000		25.976458
0.142000		-0.040000		26.528781
0.143000		-0.040000		27.089660
0.144000		-0.040000		27.659244
0.145000		-0.040000		28.237684
0.146000		-0.040000		28.825130
0.147000		-0.040000		29.421733
0.148000		-0.040000		30.027648
0.149000		-0.040000		30.643026
0.150000		-0.040000		31.268024
0.151000		-0.040000		31.902793
0.152000		-0.040000		32.547491
0.153000		-0.040000		33.202270
0.154000		-0.040000		33.867286
0.155000		-0.040000		34.542692
0.156000		-0.040000		35.228642
0.157000		-0.040000		35.925290
0.158000		-0.040000		36.632787
0.159000		-0.040000		37.351285
0.160000		-0.040000		38.080935
0.161000		-0.040000		38.821885
0.162000		-0.040000		39.574284
0.163000		-0.040000		40.338279
0.164000		-0.040000		41.114013
0.165000		-0.040000		41.901631
0.166000		-0.040000		42.701273
0.167000		-0.040000		43.513080
0.168000		-0.040000		44.337189
0.169000		-0.040000		45.173736
0.170000		-0.040000		46.022854
0.171000		-0.040000		46.884673
0.172000		-0.040000		47.759322
0.173000		-0.040000		48.646928
0.174000		-0.040000		49.547614
0.175000		-0.040000		50.461500
0.176000		-0.040000		51.388705
0.177000		-0.040000		52.329343
0.178000		-0.040000		53.283528
0.179000		-0.040000		54.251368
0.180000		-0.040000		55.232971
0.181000		-0.040000		56.228438
0.182000		-0.040000		57.237871
0.183000		-0.040000		58.261365
0.184000		-0.040000		59.299016
0.185000		-0.040000		60.350914
0.186000		-0.040000		61.417144
0.187000		-0.040000		62.497792
0.188000		-0.040000		63.592937
0.189000		-0.040000		64.702657
0.190000		-0.040000		65.827024
0.191000		-0.040000		66.966108
0.192000		-0.040000		68.119976
0.193000		-0.040000		69.288691
0.194000		-0.040000		70.472312
0.195000		-0.040000		71.670893
0.196000		-0.040000		72.884488
0.197000		-0.040000		74.113145
0.198000		-0.040000		75.356907
0.199000		-0.040000		76.615817
0.200000		-0.040000		77.889912
0.100000		-0.020000		9.290839
0.101000		-0.020000		9.583417
0.102000		-0.020000		9.881327
0.103000		-0.020000		10.184559
0.104000		-0.020000		10.493106
0.105000		-0.020000		10.806964
0.106000		-0.020000		11.126134
0.107000		-0.020000		11.450622
0.108000		-0.020000		11.780435
0.109000		-0.020000		12.115589
0.110000		-0.020000		12.456101
0.111000		-0.020000		12.801994
0.112000		-0.020000		13.153296
0.113000		-0.020000		13.510040
0.114000		-0.020000		13.872262
0.115000		-0.020000		14.240007
0.116000		-0.020000		14.613321
0.117000		-0.020000		14.992255
0.118000		-0.020000		15.376869
0.119000		-0.020000		15.767224
0.120000		-0.020000		16.163387
0.121000		-0.020000		16.565431
0.122000		-0.020000		16.973431
0.123000		-0.020000		17.387471
0.124000		-0.020000		17.807636
0.125000		-0.020000		18.234016
0.126000		-0.020000		18.666708
0.127000		-0.020000		19.105810
0.128000		-0.020000		19.551426
0.129000		-0.020000		20.003665
0.130000		-0.020000		20.462637
0.131000		-0.020000		20.928459
0.132000		-0.020000		21.401250
0.133000		-0.020000		21.881131
0.134000		-0.020000		22.368230
0.135000		-0.020000		22.862675
0.136000		-0.020000		23.364599
0.137000		-0.020000		23.874136
0.138000		-0.020000		24.391423
0.139000		-0.020000		24.916601
0.140000		-0.020000		25.449813
0.141000		-0.020000		25.991201
0.142000		-0.020000		26.540914
0.143000		-0.020000		27.099097
0.144000		-0.020000		27.665902
0.145000		-0.020000		28.241480
0.146000		-0.020000		28.825981
0.147000		-0.020000		29.419560
0.148000		-0.020000		30.022370
0.149000		-0.020000		30.634566
0.150000		-0.020000		31.256303
0.151000		-0.020000		31.887737
0.152000		-0.020000		32.529024
0.153000		-0.020000		33.180319
0.154000		-0.020000		33.841777
0.155000		-0.020000		34.513554
0.156000		-0.020000		35.195805
0.157000		-0.020000		35.888684
0.158000		-0.020000		36.592343
0.159000		-0.020000		37.306937
0.160000		-0.020000		38.032615
0.161000		-0.020000		38.769529
0.162000		-0.020000		39.517827
0.163000		-0.020000		40.277658
0.164000		-0.020000		41.049166
0.165000		-0.020000		41.832496
0.166000		-0.020000		42.627791
0.167000		-0.020000		43.435191
0.168000		-0.020000		44.254835
0.169000		-0.020000		45.086859
0.170000		-0.020000		45.931398
0.171000		-0.020000		46.788584
0.172000		-0.020000		47.658545
0.173000		-0.020000		48.541410
0.174000		-0.020000		49.437302
0.175000		-0.020000		50.346344
0.176000		-0.020000		51.268653
0.177000		-0.020000		52.204348
0.178000		-0.020000		53.153540
0.179000		-0.020000		54.116341
0.180000		-0.020000		55.092857
0.181000		-0.020000		56.083193
0.182000		-0.020000		57.087450
0.183000		-0.020000		58.105727
0.184000		-0.020000		59.138117
0.185000		-0.020000		60.184712
0.186000		-0.020000		61.245600
0.187000		-0.020000		62.320867
0.188000		-0.020000		63.410592
0.189000		-0.020000		64.514855
0.190000		-0.020000		65.633730
0.191000		-0.020000		66.767286
0.192000		-0.020000		67.915593
0.193000		-0.020000		69.078713
0.194000		-0.020000		70.256707
0.195000		-0.020000		71.449631
0.196000		-0.020000		72.657539
0.197000		-0.020000		73.880479
0.198000		-0.020000		75.118498
0.199000		-0.020000		76.371638
0.200000		-0.020000		77.639936
0.100000		0.000000		9.305319
0.101000		0.000000		9.598282
0.102000		0.000000		9.896558
0.103000		0.000000		10.200133
0.104000		0.000000		10.509000
0.105000		0.000000		10.823154
0.106000		0.000000		11.142595
0.107000		0.000000		11.467326
0.108000		0.000000		11.797355
0.109000		0.000000		12.132695
0.110000		0.000000		12.473363
0.111000		0.000000		12.819383
0.112000		0.000000		13.170779
0.113000		0.000000		13.527586
0.114000		0.000000		13.889839
0.115000		0.000000		14.257581
0.116000		0.000000		14.630859
0.117000		0.000000		15.009724
0.118000		0.000000		15.394234
0.119000		0.000000		15.784450
0.120000		0.000000		16.180441
0.121000		0.000000		16.582278
0.122000		0.000000		16.990038
0.123000		0.000000		17.403802
0.124000		0.000000		17.823656
0.125000		0.000000		18.249693
0.126000		0.000000		18.682006
0.127000		0.000000		19.120697
0.128000		0.000000		19.565868
0.129000		0.000000		20.017627
0.130000		0.000000		20.476088
0.131000		0.000000		20.941365
0.132000		0.000000		21.413579
0.133000		0.000000		21.892851
0.134000		0.000000		22.379309
0.135000		0.000000		22.873082
0.136000		0.000000		23.374302
0.137000		0.000000		23.883105
0.138000		0.000000		24.399628
0.139000		0.000000		24.924012
0.140000		0.000000		25.456400
0.141000		0.000000		25.996936
0.142000		0.000000		26.545767
0.143000		0.000000		27.103042
0.144000		0.000000		27.668910
0.145000		0.000000		28.243522
0.146000		0.000000		28.827032
0.147000		0.000000		29.419592
0.148000		0.000000		30.021358
0.149000		0.000000		30.632483
0.150000		0.000000		31.253125
0.151000		0.000000		31.883438
0.152000		0.000000		32.523578
0.153000		0.000000		33.173703
0.154000		0.000000		33.833967
0.155000		0.000000		34.504526
0.156000		0.000000		35.185536
0.157000		0.000000		35.877151
0.158000		0.000000		36.579524
0.159000		0.000000		37.292808
0.160000		0.000000		38.017156
0.161000		0.000000		38.752718
0.162000		0.000000		39.499642
0.163000		0.000000		40.258078
0.164000		0.000000		41.028171
0.165000		0.000000		41.810066
0.166000		0.000000		42.603906
0.167000		0.000000		43.409832
0.168000		0.000000		44.227982
0.169000		0.000000		45.058494
0.170000		0.000000		45.901502
0.171000		0.000000		46.757138
0.172000		0.000000		47.625533
0.173000		0.000000		48.506812
0.174000		0.000000		49.401102
0.175000		0.000000		50.308525
0.176000		0.000000		51.229199
0.177000		0.000000		52.163242
0.178000		0.000000		53.110766
0.179000		0.000000		54.071883
0.180000		0.000000		55.046701
0.181000		0.000000		56.035323
0.182000		0.000000		57.037852
0.183000		0.000000		58.054386
0.184000		0.000000		59.085019
0.185000		0.000000		60.129845
0.186000		0.000000		61.188950
0.187000		0.000000		62.262420
0.188000		0.000000		63.350336
0.189000		0.000000		64.452778
0.190000		0.000000		65.569819
0.191000		0.000000		66.701531
0.192000		0.000000		67.847982
0.193000		0.000000		69.009235
0.194000		0.000000		70.185351
0.195000		0.000000		71.376388
0.196000		0.000000		72.582398
0.197000		0.000000		73.803431
0.198000		0.000000		75.039534
0.199000		0.000000		76.290748
0.200000		0.000000		77.557113
0.100000		0.020000		9.290839
0.101000		0.020000		9.583417
0.102000		0.020000		9.881327
0.103000		0.020000		10.184559
0.104000		0.020000		10.493106
0.105000		0.020000		10.806964
0.106000		0.020000		11.126134
0.107000		0.020000		11.450622
0.108000		0.020000		11.780435
0.109000		0.020000		12.115589
0.110000		0.020000		12.456101
0.111000		0.020000		12.801994
0.112000		0.020000		13.153296
0.113000		0.020000		13.510040
0.114000		0.020000		13.872262
0.115000		0.020000		14.240007
0.116000		0.020000		14.613321
0.117000		0.020000		14.992255
0.118000		0.020000		15.376869
0.119000		0.020000		15.767224
0.120000		0.020000		16.163387
0.121000		0.020000		16.565431
0.122000		0.020000		16.973431
0.123000		0.020000		17.387471
0.124000		0.020000		17.807636
0.125000		0.020000		18.234016
0.126000		0.020000		18.666708
0.127000		0.020000		19.105810
0.128000		0.020000		19.551426
0.129000		0.020000		20.003665
0.130000		0.020000		20.462637
0.131000		0.020000		20.928459
0.132000		0.020000		21.401250
0.133000		0.020000		21.881131
0.134000		0.020000		22.368230
0.135000		0.020000		22.862675
0.136000		0.020000		23.364599
0.137000		0.020000		23.874136
0.138000		0.020000		24.391423
0.139000		0.020000		24.916601
0.140000		0.020000		25.449813
0.141000		0.020000		25.991201
0.142000		0.020000		26.540914
0.143000		0.020000		27.099097
0.144000		0.020000		27.665902
0.145000		0.020000		28.241480
0.146000		0.020000		28.825981
0.147000		0.020000		29.419560
0.148000		0.020000		30.022370
0.149000		0.020000		30.634566
0.150000		0.020000		31.256303
0.151000		0.020000		31.887737
0.152000		0.020000		32.529024
0.153000		0.020000		33.180319
0.154000		0.020000		33.841777
0.155000		0.020000		34.513554
0.156000		0.020000		35.195805
0.157000		0.020000		35.888684
0.158000		0.020000		36.592343
0.159000		0.020000		37.306937
0.160000		0.020000		38.032615
0.161000		0.020000		38.769529
0.162000		0.020000		39.517827
0.163000		0.020000		40.277658
0.164000		0.020000		41.049166
0.165000		0.020000		41.832496
0.166000		0.020000		42.627791
0.167000		0.020000		43.435191
0.168000		0.020000		44.254835
0.169000		0.020000		45.086859
0.170000		0.020000		45.931398
0.171000		0.020000		46.788584
0.172000		0.020000		47.658545
0.173000		0.020000		48.541410
0.174000		0.020000		49.437302
0.175000		0.020000		50.346344
0.176000		0.020000		51.268653
0.177000		0.020000		52.204348
0.178000		0.020000		53.153540
0.179000		0.020000		54.116341
0.180000		0.020000		55.092857
0.181000		0.020000		56.083193
0.182000		0.020000		57.087450
0.183000		0.020000		58.105727
0.184000		0.020000		59.138117
0.185000		0.020000		60.184712
0.186000		0.020000		61.245600
0.187000		0.020000		62.320867
0.188000		0.020000		63.410592
0.189000		0.020000		64.514855
0.190000		0.020000		65.633730
0.191000		0.020000		66.767286
0.192000		0.020000		67.915593
0.193000		0.020000		69.078713
0.194000		0.020000		70.256707
0.195000		0.020000		71.449631
0.196000		0.020000		72.657539
0.197000		0.020000		73.880479
0.198000		0.020000		75.118498
0.199000		0.020000		76.371638
0.200000		0.020000		77.639936
0.100000		0.040000		9.250504
0.101000		0.040000		9.541965
0.102000		0.040000		9.838814
0.103000		0.040000		10.141046
0.104000		0.040000		10.448657
0.105000		0.040000		10.761649
0.106000		0.040000		11.080026
0.107000		0.040000		11.403797
0.108000		0.040000		11.732974
0.109000		0.040000		12.067573
0.110000		0.040000		12.407617
0.111000		0.040000		12.753131
0.112000		0.040000		13.104144
0.113000		0.040000		13.460691
0.114000		0.040000		13.822812
0.115000		0.040000		14.190552
0.116000		0.040000		14.563957
0.117000		0.040000		14.943083
0.118000		0.040000		15.327988
0.119000		0.040000		15.718734
0.120000		0.040000		16.115389
0.121000		0.040000		16.518026
0.122000		0.040000		16.926723
0.123000		0.040000		17.341559
0.124000		0.040000		17.762623
0.125000		0.040000		18.190004
0.126000		0.040000		18.623797
0.127000		0.040000		19.064101
0.128000		0.040000		19.511020
0.129000		0.040000		19.964660
0.130000		0.040000		20.425133
0.131000		0.040000		20.892554
0.132000		0.040000		21.367040
0.133000		0.040000		21.848713
0.134000		0.040000		22.337699
0.135000		0.040000		22.834126
0.136000		0.040000		23.338124
0.137000		0.040000		23.849827
0.138000		0.040000		24.369372
0.139000		0.040000		24.896898
0.140000		0.040000		25.432546
0.141000		0.040000		25.976458
0.142000		0.040000		26.528781
0.143000		0.040000		27.089660
0.144000		0.040000		27.659244
0.145000		0.040000		28.237684
0.146000		0.040000		28.825130
0.147000		0.040000		29.421733
0.148000		0.040000		30.027648
0.149000		0.040000		30.643026
0.150000		0.040000		31.268024
0.151000		0.040000		31.902793
0.152000		0.040000		32.547491
0.153000		0.040000		33.202270
0.154000		0.040000		33.867286
0.155000		0.040000		34.542692
0.156000		0.040000		35.228642
0.157000		0.040000		35.925290
0.158000		0.040000		36.632787
0.159000		0.040000		37.351285
0.160000		0.040000		38.080935
0.161000		0.040000		38.821885
0.162000		0.040000		39.574284
0.163000		0.040000		40.338279
0.164000		0.040000		41.114013
0.165000		0.040000		41.901631
0.166000		0.040000		42.701273
0.167000		0.040000		43.513080
0.168000		0.040000		44.337189
0.169000		0.040000		45.173736
0.170000		0.040000		46.022854
0.171000		0.040000		46.884673
0.172000		0.040000		47.759322
0.173000		0.040000		48.646928
0.174000		0.040000		49.547614
0.175000		0.040000		50.461500
0.176000		0.040000		51.388705
0.177000		0.040000		52.329343
0.178000		0.040000		53.283528
0.179000		0.040000		54.251368
0.180000		0.040000		55.232971
0.181000		0.040000		56.228438
0.182000		0.040000		57.237871
0.183000		0.040000		58.261365
0.184000		0.040000		59.299016
0.185000		0.040000		60.350914
0.186000		0.040000		61.417144
0.187000		0.040000		62.497792
0.188000		0.040000		63.592937
0.189000		0.040000		64.702657
0.190000		0.040000		65.827024
0.191000		0.040000		66.966108
0.192000		0.040000		68.119976
0.193000		0.040000		69.288691
0.194000		0.040000		70.472312
0.195000		0.040000		71.670893
0.196000		0.040000		72.884488
0.197000		0.040000		74.113145
0.198000		0.040000		75.356907
0.199000		0.040000		76.615817
0.200000		0.040000		77.889912
0.100000		0.060000		9.192440
0.101000		0.060000		9.482181
0.102000		0.060000		9.777390
0.103000		0.060000		10.078071
0.104000		0.060000		10.384228
0.105000		0.060000		10.695867
0.106000		0.060000		11.013001
0.107000		0.060000		11.335644
0.108000		0.060000		11.663814
0.109000		0.060000		11.997533
0.110000		0.060000		12.336828
0.111000		0.060000		12.681729
0.112000		0.060000		13.032271
0.113000		0.060000		13.388491
0.114000		0.060000		13.750434
0.115000		0.060000		14.118145
0.116000		0.060000		14.491677
0.117000		0.060000		14.871086
0.118000		0.060000		15.256432
0.119000		0.060000		15.647780
0.120000		0.060000		16.045199
0.121000		0.060000		16.448763
0.122000		0.060000		16.858551
0.123000		0.060000		17.274643
0.124000		0.060000		17.697126
0.125000		0.060000		18.126093
0.126000		0.060000		18.561636
0.127000		0.060000		19.003855
0.128000		0.060000		19.452853
0.129000		0.060000		19.908736
0.130000		0.060000		20.371614
0.131000		0.060000		20.841601
0.132000		0.060000		21.318815
0.133000		0.060000		21.803375
0.134000		0.060000		22.295406
0.135000		0.060000		22.795034
0.136000		0.060000		23.302389
0.137000		0.060000		23.817603
0.138000		0.060000		24.340811
0.139000		0.060000		24.872149
0.140000		0.060000		25.411758
0.141000		0.060000		25.959779
0.142000		0.060000		26.516355
0.143000		0.060000		27.081631
0.144000		0.060000		27.655754
0.145000		0.060000		28.238872
0.146000		0.060000		28.831134
0.147000		0.060000		29.432689
0.148000		0.060000		30.043690
0.149000		0.060000		30.664288
0.150000		0.060000		31.294634
0.151000		0.060000		31.934882
0.152000		0.060000		32.585184
0.153000		0.060000		33.245693
0.154000		0.060000		33.916562
0.155000		0.060000		34.597942
0.156000		0.060000		35.289987
0.157000		0.060000		35.992846
0.158000		0.060000		36.706671
0.159000		0.060000		37.431612
0.160000		0.060000		38.167817
0.161000		0.060000		38.915433
0.162000		0.060000		39.674607
0.163000		0.060000		40.445483
0.164000		0.060000		41.228205
0.165000		0.060000		42.022914
0.166000		0.060000		42.829751
0.167000		0.060000		43.648852
0.168000		0.060000		44.480354
0.169000		0.060000		45.324391
0.170000		0.060000		46.181094
0.171000		0.060000		47.050593
0.172000		0.060000		47.933013
0.173000		0.060000		48.828480
0.174000		0.060000		49.737116
0.175000		0.060000		50.659039
0.176000		0.060000		51.594365
0.177000		0.060000		52.543209
0.178000		0.060000		53.505681
0.179000		0.060000		54.481888
0.180000		0.060000		55.471936
0.181000		0.060000		56.475925
0.182000		0.060000		57.493954
0.183000		0.060000		58.526119
0.184000		0.060000		59.572511
0.185000		0.060000		60.633219
0.186000		0.060000		61.708329
0.187000		0.060000		62.797922
0.188000		0.060000		63.902076
0.189000		0.060000		65.020868
0.190000		0.060000		66.154368
0.191000		0.060000		67.302645
0.192000		0.060000		68.465763
0.193000		0.060000		69.643782
0.194000		0.060000		70.836762
0.195000		0.060000		72.044755
0.196000		0.060000		73.267811
0.197000		0.060000		74.505977
0.198000		0.060000		75.759296
0.199000		0.060000		77.027808
0.200000		0.060000		78.311547
0.100000		0.080000		9.127027
0.101000		0.080000		9.414678
0.102000		0.080000		9.707891
0.103000		0.080000		10.006677
0.104000		0.080000		10.311052
0.105000		0.080000		10.621031
0.106000		0.080000		10.936635
0.107000		0.080000		11.257888
0.108000		0.080000		11.584817
0.109000		0.080000		11.917450
0.110000		0.080000		12.255823
0.111000		0.080000		12.599973
0.112000		0.080000		12.949939
0.113000		0.080000		13.305768
0.114000		0.080000		13.667507
0.115000		0.080000		14.035210
0.116000		0.080000		14.408931
0.117000		0.080000		14.788732
0.118000		0.080000		15.174677
0.119000		0.080000		15.566834
0.120000		0.080000		15.965275
0.121000		0.080000		16.370077
0.122000		0.080000		16.781318
0.123000		0.080000		17.199084
0.124000		0.080000		17.623462
0.125000		0.080000		18.054544
0.126000		0.080000		18.492426
0.127000		0.080000		18.937205
0.128000		0.080000		19.388987
0.129000		0.080000		19.847876
0.130000		0.080000		20.313982
0.131000		0.080000		20.787419
0.132000		0.080000		21.268303
0.133000		0.080000		21.756754
0.134000		0.080000		22.252893
0.135000		0.080000		22.756846
0.136000		0.080000		23.268742
0.137000		0.080000		23.788710
0.138000		0.080000		24.316885
0.139000		0.080000		24.853400
0.140000		0.080000		25.398394
0.141000		0.080000		25.952006
0.142000		0.080000		26.514377
0.143000		0.080000		27.085650
0.144000		0.080000		27.665969
0.145000		0.080000		28.255481
0.146000		0.080000		28.854331
0.147000		0.080000		29.462668
0.148000		0.080000		30.080640
0.149000		0.080000		30.708397
0.150000		0.080000		31.346088
0.151000		0.080000		31.993864
0.152000		0.080000		32.651874
0.153000		0.080000		33.320269
0.154000		0.080000		33.999199
0.155000		0.080000		34.688815
0.156000		0.080000		35.389265
0.157000		0.080000		36.100698
0.158000		0.080000		36.823263
0.159000		0.080000		37.557106
0.160000		0.080000		38.302375
0.161000		0.080000		39.059213
0.162000		0.080000		39.827765
0.163000		0.080000		40.608173
0.164000		0.080000		41.400577
0.165000		0.080000		42.205118
0.166000		0.080000		43.021931
0.167000		0.080000		43.851154
0.168000		0.080000		44.692918
0.169000		0.080000		45.547356
0.170000		0.080000		46.414596
0.171000		0.080000		47.294766
0.172000		0.080000		48.187990
0.173000		0.080000		49.094389
0.174000		0.080000		50.014082
0.175000		0.080000		50.947188
0.176000		0.080000		51.893819
0.177000		0.080000		52.854086
0.178000		0.080000		53.828098
0.179000		0.080000		54.815959
0.180000		0.080000		55.817773
0.181000		0.080000		56.833638
0.182000		0.080000		57.863649
0.183000		0.080000		58.907901
0.184000		0.080000		59.966481
0.185000		0.080000		61.039477
0.186000		0.080000		62.126971
0.187000		0.080000		63.229043
0.188000		0.080000		64.345768
0.189000		0.080000		65.477219
0.190000		0.080000		66.623466
0.191000		0.080000		67.784573
0.192000		0.080000		68.960603
0.193000		0.080000		70.151615
0.194000		0.080000		71.357662
0.195000		0.080000		72.578797
0.196000		0.080000		73.815067
0.197000		0.080000		75.066515
0.198000		0.080000		76.333183
0.199000		0.080000		77.615107
0.200000		0.080000		78.912320
0.100000		0.100000		9.064200
0.101000		0.100000		9.349712
0.102000		0.100000		9.640879
0.103000		0.100000		9.937726
0.104000		0.100000		10.240278
0.105000		0.100000		10.548564
0.106000		0.100000		10.862615
0.107000		0.100000		11.182466
0.108000		0.100000		11.508153
0.109000		0.100000		11.839717
0.110000		0.100000		12.177202
0.111000		0.100000		12.520654
0.112000		0.100000		12.870122
0.113000		0.100000		13.225660
0.114000		0.100000		13.587323
0.115000		0.100000		13.955173
0.116000		0.100000		14.329271
0.117000		0.100000		14.709685
0.118000		0.100000		15.096484
0.119000		0.100000		15.489742
0.120000		0.100000		15.889536
0.121000		0.100000		16.295945
0.122000		0.100000		16.709055
0.123000		0.100000		17.128951
0.124000		0.100000		17.555726
0.125000		0.100000		17.989472
0.126000		0.100000		18.430288
0.127000		0.100000		18.878275
0.128000		0.100000		19.333535
0.129000		0.100000		19.796178
0.130000		0.100000		20.266312
0.131000		0.100000		20.744051
0.132000		0.100000		21.229512
0.133000		0.100000		21.722813
0.134000		0.100000		22.224076
0.135000		0.100000		22.733426
0.136000		0.100000		23.250990
0.137000		0.100000		23.776897
0.138000		0.100000		24.311278
0.139000		0.100000		24.854267
0.140000		0.100000		25.405999
0.141000		0.100000		25.966613
0.142000		0.100000		26.536247
0.143000		0.100000		27.115041
0.144000		0.100000		27.703138
0.145000		0.100000		28.300681
0.146000		0.100000		28.907814
0.147000		0.100000		29.524682
0.148000		0.100000		30.151432
0.149000		0.100000		30.788209
0.150000		0.100000		31.435161
0.151000		0.100000		32.092435
0.152000		0.100000		32.760179
0.153000		0.100000		33.438539
0.154000		0.100000		34.127663
0.155000		0.100000		34.827699
0.156000		0.100000		35.538791
0.157000		0.100000		36.261087
0.158000		0.100000		36.994731
0.159000		0.100000		37.739867
0.160000		0.100000		38.496638
0.161000		0.100000		39.265187
0.162000		0.100000		40.045654
0.163000		0.100000		40.838178
0.164000		0.100000		41.642897
0.165000		0.100000		42.459946
0.166000		0.100000		43.289460
0.167000		0.100000		44.131572
0.168000		0.100000		44.986411
0.169000		0.100000		45.854106
0.170000		0.100000		46.734782
0.171000		0.100000		47.628563
0.172000		0.100000		48.535571
0.173000		0.100000		49.455923
0.174000		0.100000		50.389737
0.175000		0.100000		51.337124
0.176000		0.100000		52.298197
0.177000		0.100000		53.273063
0.178000		0.100000		54.261826
0.179000		0.100000		55.264590
0.180000		0.100000		56.281451
0.181000		0.100000		57.312507
0.182000		0.100000		58.357850
0.183000		0.100000		59.417570
0.184000		0.100000		60.491752
0.185000		0.100000		61.580479
0.186000		0.100000		62.683831
0.187000		0.100000		63.801884
0.188000		0.100000		64.934711
0.189000		0.100000		66.082381
0.190000		0.100000		67.244960
0.191000		0.100000		68.422509
0.192000		0.100000		69.615088
0.193000		0.100000		70.822751
0.194000		0.100000		72.045551
0.195000		0.100000		73.283534
0.196000		0.100000		74.536746
0.197000		0.100000		75.805226
0.198000		0.100000		77.089012
0.199000		0.100000		78.388138
0.200000		0.100000		79.702632
0.100000		0.120000		9.011914
0.101000		0.120000		9.295590
0.102000		0.120000		9.585014
0.103000		0.120000		9.880221
0.104000		0.120000		10.181251
0.105000		0.120000		10.488144
0.106000		0.120000		10.800945
0.107000		0.120000		11.119699
0.108000		0.120000		11.444457
0.109000		0.120000		11.775270
0.110000		0.120000		12.112192
0.111000		0.120000		12.455282
0.112000		0.120000		12.804599
0.113000		0.120000		13.160206
0.114000		0.120000		13.522171
0.115000		0.120000		13.890561
0.116000		0.120000		14.265448
0.117000		0.120000		14.646908
0.118000		0.120000		15.035017
0.119000		0.120000		15.429857
0.120000		0.120000		15.831510
0.121000		0.120000		16.240064
0.122000		0.120000		16.655608
0.123000		0.120000		17.078234
0.124000		0.120000		17.508038
0.125000		0.120000		17.945118
0.126000		0.120000		18.389574
0.127000		0.120000		18.841511
0.128000		0.120000		19.301036
0.129000		0.120000		19.768258
0.130000		0.120000		20.243289
0.131000		0.120000		20.726243
0.132000		0.120000		21.217239
0.133000		0.120000		21.716396
0.134000		0.120000		22.223837
0.135000		0.120000		22.739684
0.136000		0.120000		23.264066
0.137000		0.120000		23.797111
0.138000		0.120000		24.338950
0.139000		0.120000		24.889714
0.140000		0.120000		25.449539
0.141000		0.120000		26.018561
0.142000		0.120000		26.596915
0.143000		0.120000		27.184742
0.144000		0.120000		27.782181
0.145000		0.120000		28.389373
0.146000		0.120000		29.006460
0.147000		0.120000		29.633584
0.148000		0.120000		30.270889
0.149000		0.120000		30.918518
0.150000		0.120000		31.576615
