101
81
T [GeV]		muB [GeV]		c4_T5 [fm^3/GeV^2 * GeV^5]
0.157000		-0.500000		-0.001971
0.158000		-0.500000		-0.001924
0.159000		-0.500000		-0.001878
0.160000		-0.500000		-0.001833
0.161000		-0.500000		-0.001790
0.162000		-0.500000		-0.001747
0.163000		-0.500000		-0.001706
0.164000		-0.500000		-0.001667
0.165000		-0.500000		-0.001628
0.166000		-0.500000		-0.001590
0.167000		-0.500000		-0.001554
0.168000		-0.500000		-0.001518
0.169000		-0.500000		-0.001484
0.170000		-0.500000		-0.001450
0.171000		-0.500000		-0.001418
0.172000		-0.500000		-0.001386
0.173000		-0.500000		-0.001355
0.174000		-0.500000		-0.001325
0.175000		-0.500000		-0.001296
0.176000		-0.500000		-0.001268
0.177000		-0.500000		-0.001240
0.178000		-0.500000		-0.001213
0.179000		-0.500000		-0.001187
0.180000		-0.500000		-0.001161
0.181000		-0.500000		-0.001137
0.182000		-0.500000		-0.001113
0.183000		-0.500000		-0.001089
0.184000		-0.500000		-0.001066
0.185000		-0.500000		-0.001044
0.186000		-0.500000		-0.001022
0.187000		-0.500000		-0.001001
0.188000		-0.500000		-0.000980
0.189000		-0.500000		-0.000960
0.190000		-0.500000		-0.000941
0.191000		-0.500000		-0.000922
0.192000		-0.500000		-0.000903
0.193000		-0.500000		-0.000885
0.194000		-0.500000		-0.000867
0.195000		-0.500000		-0.000850
0.196000		-0.500000		-0.000833
0.197000		-0.500000		-0.000817
0.198000		-0.500000		-0.000801
0.199000		-0.500000		-0.000785
0.200000		-0.500000		-0.000770
0.100000		-0.480000		-0.009785
0.101000		-0.480000		-0.009504
0.102000		-0.480000		-0.009231
0.103000		-0.480000		-0.008966
0.104000		-0.480000		-0.008709
0.105000		-0.480000		-0.008459
0.106000		-0.480000		-0.008216
0.107000		-0.480000		-0.007981
0.108000		-0.480000		-0.007752
0.109000		-0.480000		-0.007530
0.110000		-0.480000		-0.007314
0.111000		-0.480000		-0.007105
0.112000		-0.480000		-0.006902
0.113000		-0.480000		-0.006705
0.114000		-0.480000		-0.006514
0.115000		-0.480000		-0.006329
0.116000		-0.480000		-0.006149
0.117000		-0.480000		-0.005975
0.118000		-0.480000		-0.005806
0.119000		-0.480000		-0.005642
0.120000		-0.480000		-0.005483
0.121000		-0.480000		-0.005329
0.122000		-0.480000		-0.005180
0.123000		-0.480000		-0.005035
0.124000		-0.480000		-0.004894
0.125000		-0.480000		-0.004758
0.126000		-0.480000		-0.004626
0.127000		-0.480000		-0.004498
0.128000		-0.480000		-0.004374
0.129000		-0.480000		-0.004254
0.130000		-0.480000		-0.004138
0.131000		-0.480000		-0.004025
0.132000		-0.480000		-0.003915
0.133000		-0.480000		-0.003809
0.134000		-0.480000		-0.003706
0.135000		-0.480000		-0.003607
0.136000		-0.480000		-0.003510
0.137000		-0.480000		-0.003416
0.138000		-0.480000		-0.003325
0.139000		-0.480000		-0.003237
0.140000		-0.480000		-0.003152
0.141000		-0.480000		-0.003069
0.142000		-0.480000		-0.002989
0.143000		-0.480000		-0.002911
0.144000		-0.480000		-0.002836
0.145000		-0.480000		-0.002762
0.146000		-0.480000		-0.002691
0.147000		-0.480000		-0.002622
0.148000		-0.480000		-0.002556
0.149000		-0.480000		-0.002491
0.150000		-0.480000		-0.002428
0.151000		-0.480000		-0.002367
0.152000		-0.480000		-0.002308
0.153000		-0.480000		-0.002250
0.154000		-0.480000		-0.002195
0.155000		-0.480000		-0.002140
0.156000		-0.480000		-0.002088
0.157000		-0.480000		-0.002037
0.158000		-0.480000		-0.001987
0.159000		-0.480000		-0.001939
0.160000		-0.480000		-0.001893
0.161000		-0.480000		-0.001847
0.162000		-0.480000		-0.001803
0.163000		-0.480000		-0.001760
0.164000		-0.480000		-0.001719
0.165000		-0.480000		-0.001678
0.166000		-0.480000		-0.001639
0.167000		-0.480000		-0.001601
0.168000		-0.480000		-0.001564
0.169000		-0.480000		-0.001528
0.170000		-0.480000		-0.001493
0.171000		-0.480000		-0.001459
0.172000		-0.480000		-0.001426
0.173000		-0.480000		-0.001393
0.174000		-0.480000		-0.001362
0.175000		-0.480000		-0.001332
0.176000		-0.480000		-0.001302
0.177000		-0.480000		-0.001273
0.178000		-0.480000		-0.001245
0.179000		-0.480000		-0.001218
0.180000		-0.480000		-0.001191
0.181000		-0.480000		-0.001165
0.182000		-0.480000		-0.001140
0.183000		-0.480000		-0.001116
0.184000		-0.480000		-0.001092
0.185000		-0.480000		-0.001069
0.186000		-0.480000		-0.001046
0.187000		-0.480000		-0.001024
0.188000		-0.480000		-0.001002
0.189000		-0.480000		-0.000982
0.190000		-0.480000		-0.000961
0.191000		-0.480000		-0.000941
0.192000		-0.480000		-0.000922
0.193000		-0.480000		-0.000903
0.194000		-0.480000		-0.000885
0.195000		-0.480000		-0.000867
0.196000		-0.480000		-0.000849
0.197000		-0.480000		-0.000832
0.198000		-0.480000		-0.000816
0.199000		-0.480000		-0.000799
0.200000		-0.480000		-0.000784
0.100000		-0.460000		-0.009994
0.101000		-0.460000		-0.009712
0.102000		-0.460000		-0.009437
0.103000		-0.460000		-0.009171
0.104000		-0.460000		-0.008911
0.105000		-0.460000		-0.008659
0.106000		-0.460000		-0.008414
0.107000		-0.460000		-0.008176
0.108000		-0.460000		-0.007945
0.109000		-0.460000		-0.007721
0.110000		-0.460000		-0.007502
0.111000		-0.460000		-0.007290
0.112000		-0.460000		-0.007085
0.113000		-0.460000		-0.006885
0.114000		-0.460000		-0.006691
0.115000		-0.460000		-0.006502
0.116000		-0.460000		-0.006320
0.117000		-0.460000		-0.006142
0.118000		-0.460000		-0.005970
0.119000		-0.460000		-0.005803
0.120000		-0.460000		-0.005641
0.121000		-0.460000		-0.005483
0.122000		-0.460000		-0.005331
0.123000		-0.460000		-0.005183
0.124000		-0.460000		-0.005039
0.125000		-0.460000		-0.004900
0.126000		-0.460000		-0.004764
0.127000		-0.460000		-0.004633
0.128000		-0.460000		-0.004506
0.129000		-0.460000		-0.004383
0.130000		-0.460000		-0.004263
0.131000		-0.460000		-0.004147
0.132000		-0.460000		-0.004034
0.133000		-0.460000		-0.003925
0.134000		-0.460000		-0.003819
0.135000		-0.460000		-0.003717
0.136000		-0.460000		-0.003617
0.137000		-0.460000		-0.003521
0.138000		-0.460000		-0.003427
0.139000		-0.460000		-0.003336
0.140000		-0.460000		-0.003248
0.141000		-0.460000		-0.003162
0.142000		-0.460000		-0.003079
0.143000		-0.460000		-0.002999
0.144000		-0.460000		-0.002921
0.145000		-0.460000		-0.002845
0.146000		-0.460000		-0.002772
0.147000		-0.460000		-0.002700
0.148000		-0.460000		-0.002631
0.149000		-0.460000		-0.002564
0.150000		-0.460000		-0.002499
0.151000		-0.460000		-0.002436
0.152000		-0.460000		-0.002374
0.153000		-0.460000		-0.002315
0.154000		-0.460000		-0.002257
0.155000		-0.460000		-0.002201
0.156000		-0.460000		-0.002146
0.157000		-0.460000		-0.002093
0.158000		-0.460000		-0.002042
0.159000		-0.460000		-0.001992
0.160000		-0.460000		-0.001944
0.161000		-0.460000		-0.001897
0.162000		-0.460000		-0.001851
0.163000		-0.460000		-0.001806
0.164000		-0.460000		-0.001763
0.165000		-0.460000		-0.001721
0.166000		-0.460000		-0.001681
0.167000		-0.460000		-0.001641
0.168000		-0.460000		-0.001602
0.169000		-0.460000		-0.001565
0.170000		-0.460000		-0.001529
0.171000		-0.460000		-0.001493
0.172000		-0.460000		-0.001459
0.173000		-0.460000		-0.001426
0.174000		-0.460000		-0.001393
0.175000		-0.460000		-0.001361
0.176000		-0.460000		-0.001331
0.177000		-0.460000		-0.001301
0.178000		-0.460000		-0.001272
0.179000		-0.460000		-0.001243
0.180000		-0.460000		-0.001216
0.181000		-0.460000		-0.001189
0.182000		-0.460000		-0.001163
0.183000		-0.460000		-0.001137
0.184000		-0.460000		-0.001113
0.185000		-0.460000		-0.001088
0.186000		-0.460000		-0.001065
0.187000		-0.460000		-0.001042
0.188000		-0.460000		-0.001020
0.189000		-0.460000		-0.000998
0.190000		-0.460000		-0.000977
0.191000		-0.460000		-0.000957
0.192000		-0.460000		-0.000937
0.193000		-0.460000		-0.000917
0.194000		-0.460000		-0.000898
0.195000		-0.460000		-0.000879
0.196000		-0.460000		-0.000861
0.197000		-0.460000		-0.000844
0.198000		-0.460000		-0.000827
0.199000		-0.460000		-0.000810
0.200000		-0.460000		-0.000794
0.100000		-0.440000		-0.010168
0.101000		-0.440000		-0.009885
0.102000		-0.440000		-0.009610
0.103000		-0.440000		-0.009342
0.104000		-0.440000		-0.009081
0.105000		-0.440000		-0.008828
0.106000		-0.440000		-0.008581
0.107000		-0.440000		-0.008341
0.108000		-0.440000		-0.008108
0.109000		-0.440000		-0.007882
0.110000		-0.440000		-0.007661
0.111000		-0.440000		-0.007447
0.112000		-0.440000		-0.007239
0.113000		-0.440000		-0.007037
0.114000		-0.440000		-0.006841
0.115000		-0.440000		-0.006650
0.116000		-0.440000		-0.006465
0.117000		-0.440000		-0.006285
0.118000		-0.440000		-0.006110
0.119000		-0.440000		-0.005940
0.120000		-0.440000		-0.005776
0.121000		-0.440000		-0.005615
0.122000		-0.440000		-0.005460
0.123000		-0.440000		-0.005309
0.124000		-0.440000		-0.005163
0.125000		-0.440000		-0.005021
0.126000		-0.440000		-0.004883
0.127000		-0.440000		-0.004749
0.128000		-0.440000		-0.004619
0.129000		-0.440000		-0.004493
0.130000		-0.440000		-0.004371
0.131000		-0.440000		-0.004252
0.132000		-0.440000		-0.004137
0.133000		-0.440000		-0.004025
0.134000		-0.440000		-0.003916
0.135000		-0.440000		-0.003811
0.136000		-0.440000		-0.003709
0.137000		-0.440000		-0.003610
0.138000		-0.440000		-0.003514
0.139000		-0.440000		-0.003420
0.140000		-0.440000		-0.003330
0.141000		-0.440000		-0.003242
0.142000		-0.440000		-0.003157
0.143000		-0.440000		-0.003074
0.144000		-0.440000		-0.002994
0.145000		-0.440000		-0.002916
0.146000		-0.440000		-0.002840
0.147000		-0.440000		-0.002767
0.148000		-0.440000		-0.002695
0.149000		-0.440000		-0.002626
0.150000		-0.440000		-0.002559
0.151000		-0.440000		-0.002494
0.152000		-0.440000		-0.002431
0.153000		-0.440000		-0.002369
0.154000		-0.440000		-0.002309
0.155000		-0.440000		-0.002252
0.156000		-0.440000		-0.002195
0.157000		-0.440000		-0.002141
0.158000		-0.440000		-0.002088
0.159000		-0.440000		-0.002036
0.160000		-0.440000		-0.001986
0.161000		-0.440000		-0.001937
0.162000		-0.440000		-0.001890
0.163000		-0.440000		-0.001844
0.164000		-0.440000		-0.001800
0.165000		-0.440000		-0.001757
0.166000		-0.440000		-0.001714
0.167000		-0.440000		-0.001674
0.168000		-0.440000		-0.001634
0.169000		-0.440000		-0.001595
0.170000		-0.440000		-0.001558
0.171000		-0.440000		-0.001521
0.172000		-0.440000		-0.001486
0.173000		-0.440000		-0.001451
0.174000		-0.440000		-0.001417
0.175000		-0.440000		-0.001385
0.176000		-0.440000		-0.001353
0.177000		-0.440000		-0.001322
0.178000		-0.440000		-0.001292
0.179000		-0.440000		-0.001263
0.180000		-0.440000		-0.001234
0.181000		-0.440000		-0.001207
0.182000		-0.440000		-0.001180
0.183000		-0.440000		-0.001154
0.184000		-0.440000		-0.001128
0.185000		-0.440000		-0.001103
0.186000		-0.440000		-0.001079
0.187000		-0.440000		-0.001056
0.188000		-0.440000		-0.001033
0.189000		-0.440000		-0.001010
0.190000		-0.440000		-0.000989
0.191000		-0.440000		-0.000967
0.192000		-0.440000		-0.000947
0.193000		-0.440000		-0.000927
0.194000		-0.440000		-0.000907
0.195000		-0.440000		-0.000888
0.196000		-0.440000		-0.000870
0.197000		-0.440000		-0.000851
0.198000		-0.440000		-0.000834
0.199000		-0.440000		-0.000817
0.200000		-0.440000		-0.000800
0.100000		-0.420000		-0.010312
0.101000		-0.420000		-0.010028
0.102000		-0.420000		-0.009752
0.103000		-0.420000		-0.009483
0.104000		-0.420000		-0.009222
0.105000		-0.420000		-0.008967
0.106000		-0.420000		-0.008720
0.107000		-0.420000		-0.008479
0.108000		-0.420000		-0.008244
0.109000		-0.420000		-0.008016
0.110000		-0.420000		-0.007794
0.111000		-0.420000		-0.007579
0.112000		-0.420000		-0.007369
0.113000		-0.420000		-0.007165
0.114000		-0.420000		-0.006967
0.115000		-0.420000		-0.006774
0.116000		-0.420000		-0.006587
0.117000		-0.420000		-0.006405
0.118000		-0.420000		-0.006228
0.119000		-0.420000		-0.006056
0.120000		-0.420000		-0.005889
0.121000		-0.420000		-0.005727
0.122000		-0.420000		-0.005569
0.123000		-0.420000		-0.005416
0.124000		-0.420000		-0.005267
0.125000		-0.420000		-0.005123
0.126000		-0.420000		-0.004983
0.127000		-0.420000		-0.004847
0.128000		-0.420000		-0.004714
0.129000		-0.420000		-0.004586
0.130000		-0.420000		-0.004461
0.131000		-0.420000		-0.004340
0.132000		-0.420000		-0.004223
0.133000		-0.420000		-0.004109
0.134000		-0.420000		-0.003998
0.135000		-0.420000		-0.003890
0.136000		-0.420000		-0.003786
0.137000		-0.420000		-0.003685
0.138000		-0.420000		-0.003586
0.139000		-0.420000		-0.003491
0.140000		-0.420000		-0.003398
0.141000		-0.420000		-0.003308
0.142000		-0.420000		-0.003221
0.143000		-0.420000		-0.003136
0.144000		-0.420000		-0.003054
0.145000		-0.420000		-0.002974
0.146000		-0.420000		-0.002896
0.147000		-0.420000		-0.002821
0.148000		-0.420000		-0.002748
0.149000		-0.420000		-0.002677
0.150000		-0.420000		-0.002608
0.151000		-0.420000		-0.002541
0.152000		-0.420000		-0.002476
0.153000		-0.420000		-0.002413
0.154000		-0.420000		-0.002352
0.155000		-0.420000		-0.002292
0.156000		-0.420000		-0.002235
0.157000		-0.420000		-0.002179
0.158000		-0.420000		-0.002124
0.159000		-0.420000		-0.002071
0.160000		-0.420000		-0.002020
0.161000		-0.420000		-0.001970
0.162000		-0.420000		-0.001921
0.163000		-0.420000		-0.001874
0.164000		-0.420000		-0.001828
0.165000		-0.420000		-0.001784
0.166000		-0.420000		-0.001741
0.167000		-0.420000		-0.001699
0.168000		-0.420000		-0.001658
0.169000		-0.420000		-0.001618
0.170000		-0.420000		-0.001579
0.171000		-0.420000		-0.001542
0.172000		-0.420000		-0.001505
0.173000		-0.420000		-0.001470
0.174000		-0.420000		-0.001435
0.175000		-0.420000		-0.001402
0.176000		-0.420000		-0.001369
0.177000		-0.420000		-0.001338
0.178000		-0.420000		-0.001307
0.179000		-0.420000		-0.001277
0.180000		-0.420000		-0.001248
0.181000		-0.420000		-0.001219
0.182000		-0.420000		-0.001191
0.183000		-0.420000		-0.001165
0.184000		-0.420000		-0.001138
0.185000		-0.420000		-0.001113
0.186000		-0.420000		-0.001088
0.187000		-0.420000		-0.001064
0.188000		-0.420000		-0.001041
0.189000		-0.420000		-0.001018
0.190000		-0.420000		-0.000995
0.191000		-0.420000		-0.000974
0.192000		-0.420000		-0.000953
0.193000		-0.420000		-0.000932
0.194000		-0.420000		-0.000912
0.195000		-0.420000		-0.000893
0.196000		-0.420000		-0.000874
0.197000		-0.420000		-0.000855
0.198000		-0.420000		-0.000837
0.199000		-0.420000		-0.000819
0.200000		-0.420000		-0.000802
0.100000		-0.400000		-0.010428
0.101000		-0.400000		-0.010145
0.102000		-0.400000		-0.009868
0.103000		-0.400000		-0.009599
0.104000		-0.400000		-0.009337
0.105000		-0.400000		-0.009082
0.106000		-0.400000		-0.008833
0.107000		-0.400000		-0.008591
0.108000		-0.400000		-0.008356
0.109000		-0.400000		-0.008127
0.110000		-0.400000		-0.007904
0.111000		-0.400000		-0.007687
0.112000		-0.400000		-0.007476
0.113000		-0.400000		-0.007270
0.114000		-0.400000		-0.007071
0.115000		-0.400000		-0.006876
0.116000		-0.400000		-0.006687
0.117000		-0.400000		-0.006504
0.118000		-0.400000		-0.006325
0.119000		-0.400000		-0.006151
0.120000		-0.400000		-0.005983
0.121000		-0.400000		-0.005818
0.122000		-0.400000		-0.005659
0.123000		-0.400000		-0.005504
0.124000		-0.400000		-0.005353
0.125000		-0.400000		-0.005207
0.126000		-0.400000		-0.005065
0.127000		-0.400000		-0.004927
0.128000		-0.400000		-0.004792
0.129000		-0.400000		-0.004662
0.130000		-0.400000		-0.004535
0.131000		-0.400000		-0.004412
0.132000		-0.400000		-0.004293
0.133000		-0.400000		-0.004177
0.134000		-0.400000		-0.004064
0.135000		-0.400000		-0.003955
0.136000		-0.400000		-0.003848
0.137000		-0.400000		-0.003745
0.138000		-0.400000		-0.003645
0.139000		-0.400000		-0.003548
0.140000		-0.400000		-0.003453
0.141000		-0.400000		-0.003361
0.142000		-0.400000		-0.003272
0.143000		-0.400000		-0.003186
0.144000		-0.400000		-0.003102
0.145000		-0.400000		-0.003020
0.146000		-0.400000		-0.002941
0.147000		-0.400000		-0.002864
0.148000		-0.400000		-0.002789
0.149000		-0.400000		-0.002717
0.150000		-0.400000		-0.002646
0.151000		-0.400000		-0.002578
0.152000		-0.400000		-0.002512
0.153000		-0.400000		-0.002447
0.154000		-0.400000		-0.002384
0.155000		-0.400000		-0.002324
0.156000		-0.400000		-0.002264
0.157000		-0.400000		-0.002207
0.158000		-0.400000		-0.002151
0.159000		-0.400000		-0.002097
0.160000		-0.400000		-0.002044
0.161000		-0.400000		-0.001993
0.162000		-0.400000		-0.001944
0.163000		-0.400000		-0.001895
0.164000		-0.400000		-0.001849
0.165000		-0.400000		-0.001803
0.166000		-0.400000		-0.001759
0.167000		-0.400000		-0.001716
0.168000		-0.400000		-0.001674
0.169000		-0.400000		-0.001633
0.170000		-0.400000		-0.001594
0.171000		-0.400000		-0.001556
0.172000		-0.400000		-0.001518
0.173000		-0.400000		-0.001482
0.174000		-0.400000		-0.001447
0.175000		-0.400000		-0.001412
0.176000		-0.400000		-0.001379
0.177000		-0.400000		-0.001347
0.178000		-0.400000		-0.001315
0.179000		-0.400000		-0.001284
0.180000		-0.400000		-0.001255
0.181000		-0.400000		-0.001226
0.182000		-0.400000		-0.001197
0.183000		-0.400000		-0.001170
0.184000		-0.400000		-0.001143
0.185000		-0.400000		-0.001117
0.186000		-0.400000		-0.001092
0.187000		-0.400000		-0.001067
0.188000		-0.400000		-0.001043
0.189000		-0.400000		-0.001020
0.190000		-0.400000		-0.000997
0.191000		-0.400000		-0.000975
0.192000		-0.400000		-0.000954
0.193000		-0.400000		-0.000933
0.194000		-0.400000		-0.000913
0.195000		-0.400000		-0.000893
0.196000		-0.400000		-0.000873
0.197000		-0.400000		-0.000855
0.198000		-0.400000		-0.000836
0.199000		-0.400000		-0.000818
0.200000		-0.400000		-0.000801
0.100000		-0.380000		-0.010522
0.101000		-0.380000		-0.010238
0.102000		-0.380000		-0.009962
0.103000		-0.380000		-0.009692
0.104000		-0.380000		-0.009430
0.105000		-0.380000		-0.009174
0.106000		-0.380000		-0.008925
0.107000		-0.380000		-0.008682
0.108000		-0.380000		-0.008446
0.109000		-0.380000		-0.008216
0.110000		-0.380000		-0.007992
0.111000		-0.380000		-0.007774
0.112000		-0.380000		-0.007562
0.113000		-0.380000		-0.007355
0.114000		-0.380000		-0.007154
0.115000		-0.380000		-0.006959
0.116000		-0.380000		-0.006768
0.117000		-0.380000		-0.006583
0.118000		-0.380000		-0.006403
0.119000		-0.380000		-0.006228
0.120000		-0.380000		-0.006057
0.121000		-0.380000		-0.005892
0.122000		-0.380000		-0.005731
0.123000		-0.380000		-0.005574
0.124000		-0.380000		-0.005422
0.125000		-0.380000		-0.005274
0.126000		-0.380000		-0.005130
0.127000		-0.380000		-0.004990
0.128000		-0.380000		-0.004854
0.129000		-0.380000		-0.004722
0.130000		-0.380000		-0.004594
0.131000		-0.380000		-0.004469
0.132000		-0.380000		-0.004348
0.133000		-0.380000		-0.004230
0.134000		-0.380000		-0.004116
0.135000		-0.380000		-0.004004
0.136000		-0.380000		-0.003897
0.137000		-0.380000		-0.003792
0.138000		-0.380000		-0.003690
0.139000		-0.380000		-0.003591
0.140000		-0.380000		-0.003495
0.141000		-0.380000		-0.003401
0.142000		-0.380000		-0.003311
0.143000		-0.380000		-0.003223
0.144000		-0.380000		-0.003137
0.145000		-0.380000		-0.003054
0.146000		-0.380000		-0.002974
0.147000		-0.380000		-0.002895
0.148000		-0.380000		-0.002819
0.149000		-0.380000		-0.002745
0.150000		-0.380000		-0.002673
0.151000		-0.380000		-0.002604
0.152000		-0.380000		-0.002536
0.153000		-0.380000		-0.002470
0.154000		-0.380000		-0.002407
0.155000		-0.380000		-0.002344
0.156000		-0.380000		-0.002284
0.157000		-0.380000		-0.002226
0.158000		-0.380000		-0.002169
0.159000		-0.380000		-0.002114
0.160000		-0.380000		-0.002060
0.161000		-0.380000		-0.002008
0.162000		-0.380000		-0.001957
0.163000		-0.380000		-0.001908
0.164000		-0.380000		-0.001860
0.165000		-0.380000		-0.001814
0.166000		-0.380000		-0.001769
0.167000		-0.380000		-0.001725
0.168000		-0.380000		-0.001683
0.169000		-0.380000		-0.001641
0.170000		-0.380000		-0.001601
0.171000		-0.380000		-0.001562
0.172000		-0.380000		-0.001524
0.173000		-0.380000		-0.001487
0.174000		-0.380000		-0.001451
0.175000		-0.380000		-0.001416
0.176000		-0.380000		-0.001382
0.177000		-0.380000		-0.001349
0.178000		-0.380000		-0.001317
0.179000		-0.380000		-0.001286
0.180000		-0.380000		-0.001256
0.181000		-0.380000		-0.001226
0.182000		-0.380000		-0.001198
0.183000		-0.380000		-0.001170
0.184000		-0.380000		-0.001143
0.185000		-0.380000		-0.001116
0.186000		-0.380000		-0.001091
0.187000		-0.380000		-0.001066
0.188000		-0.380000		-0.001041
0.189000		-0.380000		-0.001018
0.190000		-0.380000		-0.000995
0.191000		-0.380000		-0.000972
0.192000		-0.380000		-0.000951
0.193000		-0.380000		-0.000929
0.194000		-0.380000		-0.000909
0.195000		-0.380000		-0.000889
0.196000		-0.380000		-0.000869
0.197000		-0.380000		-0.000850
0.198000		-0.380000		-0.000831
0.199000		-0.380000		-0.000813
0.200000		-0.380000		-0.000796
0.100000		-0.360000		-0.010596
0.101000		-0.360000		-0.010312
0.102000		-0.360000		-0.010035
0.103000		-0.360000		-0.009765
0.104000		-0.360000		-0.009502
0.105000		-0.360000		-0.009246
0.106000		-0.360000		-0.008996
0.107000		-0.360000		-0.008753
0.108000		-0.360000		-0.008516
0.109000		-0.360000		-0.008285
0.110000		-0.360000		-0.008061
0.111000		-0.360000		-0.007842
0.112000		-0.360000		-0.007628
0.113000		-0.360000		-0.007421
0.114000		-0.360000		-0.007219
0.115000		-0.360000		-0.007022
0.116000		-0.360000		-0.006830
0.117000		-0.360000		-0.006644
0.118000		-0.360000		-0.006463
0.119000		-0.360000		-0.006286
0.120000		-0.360000		-0.006114
0.121000		-0.360000		-0.005947
0.122000		-0.360000		-0.005785
0.123000		-0.360000		-0.005627
0.124000		-0.360000		-0.005473
0.125000		-0.360000		-0.005324
0.126000		-0.360000		-0.005178
0.127000		-0.360000		-0.005037
0.128000		-0.360000		-0.004899
0.129000		-0.360000		-0.004766
0.130000		-0.360000		-0.004636
0.131000		-0.360000		-0.004510
0.132000		-0.360000		-0.004387
0.133000		-0.360000		-0.004268
0.134000		-0.360000		-0.004152
0.135000		-0.360000		-0.004040
0.136000		-0.360000		-0.003930
0.137000		-0.360000		-0.003824
0.138000		-0.360000		-0.003721
0.139000		-0.360000		-0.003620
0.140000		-0.360000		-0.003523
0.141000		-0.360000		-0.003428
0.142000		-0.360000		-0.003336
0.143000		-0.360000		-0.003247
0.144000		-0.360000		-0.003160
0.145000		-0.360000		-0.003076
0.146000		-0.360000		-0.002994
0.147000		-0.360000		-0.002914
0.148000		-0.360000		-0.002837
0.149000		-0.360000		-0.002762
0.150000		-0.360000		-0.002689
0.151000		-0.360000		-0.002619
0.152000		-0.360000		-0.002550
0.153000		-0.360000		-0.002483
0.154000		-0.360000		-0.002418
0.155000		-0.360000		-0.002355
0.156000		-0.360000		-0.002294
0.157000		-0.360000		-0.002235
0.158000		-0.360000		-0.002177
0.159000		-0.360000		-0.002121
0.160000		-0.360000		-0.002066
0.161000		-0.360000		-0.002013
0.162000		-0.360000		-0.001962
0.163000		-0.360000		-0.001912
0.164000		-0.360000		-0.001864
0.165000		-0.360000		-0.001817
0.166000		-0.360000		-0.001771
0.167000		-0.360000		-0.001726
0.168000		-0.360000		-0.001683
0.169000		-0.360000		-0.001641
0.170000		-0.360000		-0.001600
0.171000		-0.360000		-0.001561
0.172000		-0.360000		-0.001522
0.173000		-0.360000		-0.001485
0.174000		-0.360000		-0.001449
0.175000		-0.360000		-0.001413
0.176000		-0.360000		-0.001379
0.177000		-0.360000		-0.001345
0.178000		-0.360000		-0.001313
0.179000		-0.360000		-0.001281
0.180000		-0.360000		-0.001251
0.181000		-0.360000		-0.001221
0.182000		-0.360000		-0.001192
0.183000		-0.360000		-0.001164
0.184000		-0.360000		-0.001136
0.185000		-0.360000		-0.001110
0.186000		-0.360000		-0.001084
0.187000		-0.360000		-0.001059
0.188000		-0.360000		-0.001034
0.189000		-0.360000		-0.001010
0.190000		-0.360000		-0.000987
0.191000		-0.360000		-0.000964
0.192000		-0.360000		-0.000942
0.193000		-0.360000		-0.000921
0.194000		-0.360000		-0.000900
0.195000		-0.360000		-0.000880
0.196000		-0.360000		-0.000860
0.197000		-0.360000		-0.000841
0.198000		-0.360000		-0.000823
0.199000		-0.360000		-0.000804
0.200000		-0.360000		-0.000787
0.100000		-0.340000		-0.010651
0.101000		-0.340000		-0.010367
0.102000		-0.340000		-0.010089
0.103000		-0.340000		-0.009819
0.104000		-0.340000		-0.009556
0.105000		-0.340000		-0.009299
0.106000		-0.340000		-0.009049
0.107000		-0.340000		-0.008805
0.108000		-0.340000		-0.008568
0.109000		-0.340000		-0.008336
0.110000		-0.340000		-0.008111
0.111000		-0.340000		-0.007891
0.112000		-0.340000		-0.007677
0.113000		-0.340000		-0.007468
0.114000		-0.340000		-0.007265
0.115000		-0.340000		-0.007067
0.116000		-0.340000		-0.006875
0.117000		-0.340000		-0.006687
0.118000		-0.340000		-0.006505
0.119000		-0.340000		-0.006327
0.120000		-0.340000		-0.006154
0.121000		-0.340000		-0.005986
0.122000		-0.340000		-0.005822
0.123000		-0.340000		-0.005663
0.124000		-0.340000		-0.005508
0.125000		-0.340000		-0.005357
0.126000		-0.340000		-0.005210
0.127000		-0.340000		-0.005068
0.128000		-0.340000		-0.004929
0.129000		-0.340000		-0.004794
0.130000		-0.340000		-0.004663
0.131000		-0.340000		-0.004535
0.132000		-0.340000		-0.004411
0.133000		-0.340000		-0.004291
0.134000		-0.340000		-0.004174
0.135000		-0.340000		-0.004060
0.136000		-0.340000		-0.003949
0.137000		-0.340000		-0.003842
0.138000		-0.340000		-0.003737
0.139000		-0.340000		-0.003636
0.140000		-0.340000		-0.003537
0.141000		-0.340000		-0.003442
0.142000		-0.340000		-0.003348
0.143000		-0.340000		-0.003258
0.144000		-0.340000		-0.003170
0.145000		-0.340000		-0.003085
0.146000		-0.340000		-0.003002
0.147000		-0.340000		-0.002921
0.148000		-0.340000		-0.002843
0.149000		-0.340000		-0.002767
0.150000		-0.340000		-0.002693
0.151000		-0.340000		-0.002622
0.152000		-0.340000		-0.002552
0.153000		-0.340000		-0.002485
0.154000		-0.340000		-0.002419
0.155000		-0.340000		-0.002355
0.156000		-0.340000		-0.002293
0.157000		-0.340000		-0.002233
0.158000		-0.340000		-0.002175
0.159000		-0.340000		-0.002118
0.160000		-0.340000		-0.002063
0.161000		-0.340000		-0.002009
0.162000		-0.340000		-0.001958
0.163000		-0.340000		-0.001907
0.164000		-0.340000		-0.001858
0.165000		-0.340000		-0.001810
0.166000		-0.340000		-0.001764
0.167000		-0.340000		-0.001719
0.168000		-0.340000		-0.001676
